Total	Test_Condition	TPR	FPR	q
10	Balanced	0.856684683323821	0.364451164959675	0.5
10	Unbalanced JS	0.561164727057421	0.252578530164057	0.5
10	Unbalanced OLS	0.525543350156175	0.226116156246331	0.5
12	Balanced	0.827162782681862	0.345329649745032	0.5
12	Unbalanced JS	0.560672727934235	0.304912171715893	0.5
12	Unbalanced OLS	0.530667784480181	0.283471447416554	0.5
14	Balanced	0.870814897644781	0.363897936692524	0.5
14	Unbalanced JS	0.56415988407951	0.26244120459567	0.5
14	Unbalanced OLS	0.534800078485114	0.244661171926988	0.5
16	Balanced	0.896226002311041	0.377484271908721	0.5
16	Unbalanced JS	0.500205586810205	0.205295985269018	0.5
16	Unbalanced OLS	0.472783410875614	0.19018617512762	0.5
18	Balanced	0.916313253497419	0.437664545996898	0.5
18	Unbalanced JS	0.548728933799725	0.224251197259075	0.5
18	Unbalanced OLS	0.524966643698773	0.208291818600158	0.5
20	Balanced	0.925058487702607	0.422167828313297	0.5
20	Unbalanced JS	0.511359566326716	0.187528077356893	0.5
20	Unbalanced OLS	0.489775871123388	0.175359032159592	0.5
22	Balanced	0.944861415502415	0.424443615981137	0.5
22	Unbalanced JS	0.508155265896012	0.161508076692711	0.5
22	Unbalanced OLS	0.487895985569122	0.151329592969565	0.5
24	Balanced	0.95530316468158	0.461080579937333	0.5
24	Unbalanced JS	0.515863114431058	0.171146101749015	0.5
24	Unbalanced OLS	0.495770891567669	0.160974185438492	0.5
4	Balanced	0.561176535711126	0.2531929715334	0.51
4	Unbalanced JS	0.626470110713211	0.310546416912345	0.51
4	Unbalanced OLS	0.531306583733889	0.22668927192505	0.51
6	Balanced	0.703703088194005	0.312940541299627	0.51
6	Unbalanced JS	0.569322253706804	0.271883892317597	0.51
6	Unbalanced OLS	0.508545386286755	0.220725755715588	0.51
8	Balanced	0.772243469829542	0.314574032424643	0.51
8	Unbalanced JS	0.548967998270191	0.24055992462216	0.51
8	Unbalanced OLS	0.500712392057983	0.205674163322889	0.51
10	Balanced	0.860202511825573	0.374212259559483	0.51
10	Unbalanced JS	0.567002754740619	0.258168182547161	0.51
10	Unbalanced OLS	0.531204786143599	0.231040680492026	0.51
12	Balanced	0.831401903379634	0.35481311045227	0.51
12	Unbalanced JS	0.566528980768449	0.310576468097196	0.51
12	Unbalanced OLS	0.536726134843385	0.288472048862783	0.51
14	Balanced	0.874789211162428	0.373737604604604	0.51
14	Unbalanced JS	0.571053885346709	0.26778597094328	0.51
14	Unbalanced OLS	0.541390530148144	0.250021541931694	0.51
16	Balanced	0.899642654676611	0.386873958579411	0.51
16	Unbalanced JS	0.506650101748491	0.210636066681344	0.51
16	Unbalanced OLS	0.479404729054748	0.194553842220014	0.51
18	Balanced	0.91899925977214	0.447003880467884	0.51
18	Unbalanced JS	0.5545340052864	0.23013062973603	0.51
18	Unbalanced OLS	0.531723678603803	0.213584445255153	0.51
20	Balanced	0.927607174484186	0.432433491370748	0.51
20	Unbalanced JS	0.517494220596222	0.192099024743171	0.51
20	Unbalanced OLS	0.496778268824154	0.180022198633083	0.51
22	Balanced	0.94662446603417	0.433844685809134	0.51
22	Unbalanced JS	0.515289914828254	0.16626697404178	0.51
22	Unbalanced OLS	0.49428704303738	0.155499234633538	0.51
24	Balanced	0.956983920698896	0.471407268209074	0.51
24	Unbalanced JS	0.522977055169298	0.175096804155144	0.51
24	Unbalanced OLS	0.502949193131578	0.165757962863604	0.51
4	Balanced	0.567263797124498	0.259378825574168	0.52
4	Unbalanced JS	0.63174072328993	0.317832647795669	0.52
4	Unbalanced OLS	0.537564693017917	0.23201431750988	0.52
6	Balanced	0.709680180328414	0.32249218151483	0.52
6	Unbalanced JS	0.575158228315513	0.27790984904001	0.52
6	Unbalanced OLS	0.514151639560921	0.225807719594149	0.52
8	Balanced	0.777325922987271	0.324544489456913	0.52
8	Unbalanced JS	0.554997075344739	0.246770927724624	0.52
8	Unbalanced OLS	0.506888897481492	0.211050207228154	0.52
10	Balanced	0.863975749880386	0.384201481092258	0.52
10	Unbalanced JS	0.573190482566981	0.264251884534256	0.52
10	Unbalanced OLS	0.536911734726587	0.236367347408539	0.52
12	Balanced	0.83587867730224	0.364823265175043	0.52
12	Unbalanced JS	0.572351343564599	0.316349005127551	0.52
12	Unbalanced OLS	0.542684183671863	0.293888588141421	0.52
14	Balanced	0.878480582647294	0.383296630525497	0.52
14	Unbalanced JS	0.576920600402671	0.272496186925442	0.52
14	Unbalanced OLS	0.548091960181474	0.255025611040978	0.52
16	Balanced	0.902556525599531	0.396742947821361	0.52
16	Unbalanced JS	0.513663271358095	0.215390344314777	0.52
16	Unbalanced OLS	0.485324851412599	0.198627520005675	0.52
18	Balanced	0.921493254742812	0.455833460580795	0.52
18	Unbalanced JS	0.561181216405786	0.236149171668632	0.52
18	Unbalanced OLS	0.538637869618173	0.219447551939277	0.52
20	Balanced	0.929781276688121	0.442745268429075	0.52
20	Unbalanced JS	0.524562261957668	0.197673223008008	0.52
20	Unbalanced OLS	0.50343481170446	0.184514922787177	0.52
22	Balanced	0.948533685431073	0.443831754860864	0.52
22	Unbalanced JS	0.523674148468425	0.171983974889897	0.52
22	Unbalanced OLS	0.501579539803896	0.159762379610653	0.52
24	Balanced	0.95843627355568	0.481411104730526	0.52
24	Unbalanced JS	0.529745277201889	0.17974256123683	0.52
24	Unbalanced OLS	0.51043172521358	0.170203062557231	0.52
4	Balanced	0.573295614683836	0.266045215904515	0.53
4	Unbalanced JS	0.637515504842543	0.324964018289835	0.53
4	Unbalanced OLS	0.543328538070698	0.237431282451186	0.53
6	Balanced	0.715565459506523	0.332430834562571	0.53
6	Unbalanced JS	0.581015125976045	0.28406100972443	0.53
6	Unbalanced OLS	0.519758171542929	0.231121686218491	0.53
8	Balanced	0.782371911808835	0.334918199704241	0.53
8	Unbalanced JS	0.561541138531247	0.253105788873893	0.53
8	Unbalanced OLS	0.513073929173875	0.216907050986401	0.53
10	Balanced	0.867849717588712	0.394254511105902	0.53
10	Unbalanced JS	0.57968717740401	0.271045542886147	0.53
10	Unbalanced OLS	0.542875411937275	0.242235300854593	0.53
12	Balanced	0.840099678394401	0.374725921789153	0.53
12	Unbalanced JS	0.578849795915606	0.322707286353491	0.53
12	Unbalanced OLS	0.549137098353178	0.299631528478936	0.53
14	Balanced	0.88181549161467	0.392625039767858	0.53
14	Unbalanced JS	0.584089627807294	0.278134748730071	0.53
14	Unbalanced OLS	0.554417739191804	0.260044539660693	0.53
16	Balanced	0.905735519708699	0.406366280630399	0.53
16	Unbalanced JS	0.521271863591387	0.221454454797444	0.53
16	Unbalanced OLS	0.492366439262297	0.203969283238038	0.53
18	Balanced	0.923914310742962	0.466284208773135	0.53
18	Unbalanced JS	0.567774390801887	0.242212462807415	0.53
18	Unbalanced OLS	0.545937025057492	0.225620013410399	0.53
20	Balanced	0.931900594430453	0.452749043702492	0.53
20	Unbalanced JS	0.531895824655583	0.203649559544481	0.53
20	Unbalanced OLS	0.509882294572479	0.189178373664735	0.53
22	Balanced	0.950543253822449	0.454527964171111	0.53
22	Unbalanced JS	0.531369104884965	0.177252470160024	0.53
22	Unbalanced OLS	0.507915004776467	0.164489554223029	0.53
24	Balanced	0.959797327223652	0.491383403865195	0.53
24	Unbalanced JS	0.537293962144307	0.185221790664634	0.53
24	Unbalanced OLS	0.517959676896932	0.17474027321379	0.53
4	Balanced	0.580406105277483	0.274639633280168	0.54
4	Unbalanced JS	0.643235421353927	0.331972218406731	0.54
4	Unbalanced OLS	0.549311925659229	0.244051670824639	0.54
6	Balanced	0.721176676011555	0.342057704476922	0.54
6	Unbalanced JS	0.586768795191952	0.290891289080238	0.54
6	Unbalanced OLS	0.52550332180596	0.237270773724468	0.54
8	Balanced	0.787180144293973	0.3437907996014	0.54
8	Unbalanced JS	0.567333326967106	0.259812382864363	0.54
8	Unbalanced OLS	0.518610871645482	0.222205409525131	0.54
10	Balanced	0.871577769591202	0.403165709827365	0.54
10	Unbalanced JS	0.58598379232898	0.277515346938979	0.54
10	Unbalanced OLS	0.548638019680721	0.247823060880644	0.54
12	Balanced	0.844530695013001	0.384534491075813	0.54
12	Unbalanced JS	0.584643622852298	0.328341698081759	0.54
12	Unbalanced OLS	0.555900235627579	0.306221561611903	0.54
14	Balanced	0.885196165571534	0.40232373721356	0.54
14	Unbalanced JS	0.589847393511679	0.283324677660659	0.54
14	Unbalanced OLS	0.560982131111421	0.265326963019794	0.54
16	Balanced	0.90879579739233	0.415972483907861	0.54
16	Unbalanced JS	0.528716501515678	0.226963931085938	0.54
16	Unbalanced OLS	0.499314447617973	0.209262525493613	0.54
18	Balanced	0.926188952241784	0.475592608053811	0.54
18	Unbalanced JS	0.575585909303798	0.248817705158012	0.54
18	Unbalanced OLS	0.552237105268515	0.231266686544476	0.54
20	Balanced	0.934147700910587	0.462813323876696	0.54
20	Unbalanced JS	0.538432992712328	0.208869479866647	0.54
20	Unbalanced OLS	0.517227473957283	0.194398333766856	0.54
22	Balanced	0.952260652395227	0.464160251136858	0.54
22	Unbalanced JS	0.538512198970361	0.182612166323076	0.54
22	Unbalanced OLS	0.515060314162085	0.169558161801259	0.54
24	Balanced	0.961121951359828	0.500661774632238	0.54
24	Unbalanced JS	0.545032566068593	0.190762089968233	0.54
24	Unbalanced OLS	0.524790524880263	0.179354842785193	0.54
4	Balanced	0.586794771234067	0.281397796699272	0.55
4	Unbalanced JS	0.648717181379022	0.338640180461588	0.55
4	Unbalanced OLS	0.555862953602654	0.25016311717621	0.55
6	Balanced	0.72693448737254	0.350914368911811	0.55
6	Unbalanced JS	0.593001540026438	0.29747505269109	0.55
6	Unbalanced OLS	0.53123854051631	0.24337260517954	0.55
8	Balanced	0.792610015329871	0.354552090030224	0.55
8	Unbalanced JS	0.572905424766626	0.266518351908042	0.55
8	Unbalanced OLS	0.524457641403368	0.228431874560131	0.55
10	Balanced	0.874885487080024	0.41334142463179	0.55
10	Unbalanced JS	0.592088865869147	0.283043776385959	0.55
10	Unbalanced OLS	0.554858906920624	0.253858811654203	0.55
12	Balanced	0.848724161167904	0.394250507360139	0.55
12	Unbalanced JS	0.590464449609695	0.333696745931577	0.55
12	Unbalanced OLS	0.560941120278221	0.311886281878404	0.55
14	Balanced	0.888887271345138	0.412501951750342	0.55
14	Unbalanced JS	0.597053510848822	0.289348201731724	0.55
14	Unbalanced OLS	0.567654442432164	0.270361388377528	0.55
16	Balanced	0.911810215061607	0.425886526522369	0.55
16	Unbalanced JS	0.535023113453823	0.23199536038427	0.55
16	Unbalanced OLS	0.506124232895452	0.21427789495033	0.55
18	Balanced	0.928244498343212	0.485441838956109	0.55
18	Unbalanced JS	0.582489230513327	0.255330372619199	0.55
18	Unbalanced OLS	0.558756574566993	0.237301106055248	0.55
20	Balanced	0.93649541674624	0.472570925030529	0.55
20	Unbalanced JS	0.546127041988318	0.214676195622878	0.55
20	Unbalanced OLS	0.523771373433087	0.199772464776242	0.55
22	Balanced	0.954215561546136	0.474193687546228	0.55
22	Unbalanced JS	0.545346681449571	0.18761725354963	0.55
22	Unbalanced OLS	0.523086944862567	0.175028198517195	0.55
24	Balanced	0.962565309509222	0.509817318393007	0.55
24	Unbalanced JS	0.551769660497077	0.195391054940603	0.55
24	Unbalanced OLS	0.532007648852695	0.184571461776835	0.55
4	Balanced	0.593540172928077	0.288971892651358	0.56
4	Unbalanced JS	0.653988560109573	0.345864609170844	0.56
4	Unbalanced OLS	0.562094403740273	0.256923181106706	0.56
6	Balanced	0.732472882744948	0.360403822985939	0.56
6	Unbalanced JS	0.59822457090838	0.303764384726332	0.56
6	Unbalanced OLS	0.536884245202074	0.24929136508966	0.56
8	Balanced	0.797491818686632	0.365219236370234	0.56
8	Unbalanced JS	0.578980922138184	0.272450390460924	0.56
8	Unbalanced OLS	0.530460176035628	0.233854473893741	0.56
10	Balanced	0.87866820100553	0.423795791790728	0.56
10	Unbalanced JS	0.598255328012396	0.289866767466655	0.56
10	Unbalanced OLS	0.56065000416288	0.2593393500481	0.56
12	Balanced	0.852762158266328	0.403874269767579	0.56
12	Unbalanced JS	0.59598445560485	0.339609220306445	0.56
12	Unbalanced OLS	0.567294892458484	0.318261219015609	0.56
14	Balanced	0.892057586284814	0.422187111706039	0.56
14	Unbalanced JS	0.603949138028381	0.295217568015221	0.56
14	Unbalanced OLS	0.574538399666403	0.275706125103631	0.56
16	Balanced	0.914705943876468	0.435570683720318	0.56
16	Unbalanced JS	0.542841829881516	0.238508377320565	0.56
16	Unbalanced OLS	0.513265808792135	0.219603074245172	0.56
18	Balanced	0.930373025983052	0.494410916124344	0.56
18	Unbalanced JS	0.589809198898876	0.261966925238766	0.56
18	Unbalanced OLS	0.565247744864168	0.243349939659497	0.56
20	Balanced	0.938431910657552	0.4820353143254	0.56
20	Unbalanced JS	0.553160555524871	0.219926906787387	0.56
20	Unbalanced OLS	0.531481639167559	0.205948767334304	0.56
22	Balanced	0.956015089213562	0.484026706910139	0.56
22	Unbalanced JS	0.553078844139178	0.193147894569238	0.56
22	Unbalanced OLS	0.530357682474813	0.18071248522372	0.56
24	Balanced	0.963816799188006	0.519528009109458	0.56
24	Unbalanced JS	0.558720390360905	0.20031467332535	0.56
24	Unbalanced OLS	0.539499037853344	0.189741039683773	0.56
4	Balanced	0.600468195910606	0.297107245931809	0.57
4	Unbalanced JS	0.660449518286322	0.354000170748296	0.57
4	Unbalanced OLS	0.568233814886682	0.263065629039875	0.57
6	Balanced	0.737782456343317	0.370342102592053	0.57
6	Unbalanced JS	0.60412426468538	0.310424886599747	0.57
6	Unbalanced OLS	0.542729982439058	0.25540847468689	0.57
8	Balanced	0.802483135924828	0.376225760554933	0.57
8	Unbalanced JS	0.58531259548303	0.278814698868636	0.57
8	Unbalanced OLS	0.536113615585883	0.239525245475453	0.57
10	Balanced	0.882222323606643	0.433895369803491	0.57
10	Unbalanced JS	0.604156077136463	0.296381609433047	0.57
10	Unbalanced OLS	0.566716735332095	0.265530511432515	0.57
12	Balanced	0.856708926245086	0.413204697030309	0.57
12	Unbalanced JS	0.601262613709684	0.344563224973561	0.57
12	Unbalanced OLS	0.573425642400553	0.323847748233045	0.57
14	Balanced	0.895355822870198	0.431978607009165	0.57
14	Unbalanced JS	0.610945388250351	0.301859540285049	0.57
14	Unbalanced OLS	0.580799765928009	0.281714582067079	0.57
16	Balanced	0.917391601974573	0.446273981729885	0.57
16	Unbalanced JS	0.549764503846166	0.243865419605866	0.57
16	Unbalanced OLS	0.520426949666398	0.225435534505105	0.57
18	Balanced	0.93251105976467	0.503674477289173	0.57
18	Unbalanced JS	0.5970486285279	0.267926871832908	0.57
18	Unbalanced OLS	0.57247184856663	0.249798806024249	0.57
20	Balanced	0.940313660204284	0.490880543726879	0.57
20	Unbalanced JS	0.560008025272957	0.225376820693204	0.57
20	Unbalanced OLS	0.538120125108075	0.210874774252496	0.57
22	Balanced	0.957650351036397	0.494229682585242	0.57
22	Unbalanced JS	0.560449527016408	0.199280081686715	0.57
22	Unbalanced OLS	0.538658476590555	0.186242802187427	0.57
24	Balanced	0.965113953500168	0.528898557199347	0.57
24	Unbalanced JS	0.566965623342908	0.205716208622641	0.57
24	Unbalanced OLS	0.547698499596233	0.194741228443394	0.57
4	Balanced	0.607825944117585	0.305764538308451	0.58
4	Unbalanced JS	0.665995323556235	0.360992199438204	0.58
4	Unbalanced OLS	0.574565632047003	0.269842290797569	0.58
6	Balanced	0.743302681886746	0.379786911367135	0.58
6	Unbalanced JS	0.610895937368703	0.31802827409388	0.58
6	Unbalanced OLS	0.548977584620521	0.262546468978482	0.58
8	Balanced	0.807035763968388	0.386211828250465	0.58
8	Unbalanced JS	0.591112781120568	0.284854243515923	0.58
8	Unbalanced OLS	0.54277436830843	0.246154949253947	0.58
10	Balanced	0.885420108985409	0.443715903954387	0.58
10	Unbalanced JS	0.610910147306178	0.303114255426223	0.58
10	Unbalanced OLS	0.573249207239885	0.272663826231922	0.58
12	Balanced	0.860600704414364	0.423183379949327	0.58
12	Unbalanced JS	0.607540979515104	0.351522929492318	0.58
12	Unbalanced OLS	0.579337814360753	0.32974322094048	0.58
14	Balanced	0.898690581646953	0.441662090890786	0.58
14	Unbalanced JS	0.617579433879668	0.307589822920131	0.58
14	Unbalanced OLS	0.587915029525732	0.28767605212932	0.58
16	Balanced	0.920305505435547	0.456977132310269	0.58
16	Unbalanced JS	0.557443408356148	0.250116383081738	0.58
16	Unbalanced OLS	0.526557994795963	0.231206697427947	0.58
18	Balanced	0.934694605036756	0.513522284987401	0.58
18	Unbalanced JS	0.604541185618963	0.27548970529032	0.58
18	Unbalanced OLS	0.579687133219451	0.257005903095645	0.58
20	Balanced	0.942332648910766	0.500546803343334	0.58
20	Unbalanced JS	0.567564233654031	0.232124849208656	0.58
20	Unbalanced OLS	0.545437204602911	0.216835658539933	0.58
22	Balanced	0.959321952227255	0.504433050722546	0.58
22	Unbalanced JS	0.568160541652348	0.204701146605955	0.58
22	Unbalanced OLS	0.54625269285857	0.192066377127298	0.58
24	Balanced	0.966356300713677	0.538624430072849	0.58
24	Unbalanced JS	0.574365699447595	0.211412828325503	0.58
24	Unbalanced OLS	0.553977469267404	0.199385957293403	0.58
4	Balanced	0.614195911638532	0.313928982456003	0.59
4	Unbalanced JS	0.671907993092333	0.368894300932712	0.59
4	Unbalanced OLS	0.580953366665544	0.276494276770162	0.59
6	Balanced	0.748630780958335	0.389913633507134	0.59
6	Unbalanced JS	0.617237577391133	0.325307797290591	0.59
6	Unbalanced OLS	0.554759101850441	0.268743232618317	0.59
8	Balanced	0.811780310430741	0.396353274296661	0.59
8	Unbalanced JS	0.597180747898932	0.291202620762019	0.59
8	Unbalanced OLS	0.54893034796832	0.252967475618113	0.59
10	Balanced	0.888855550156365	0.454771936553139	0.59
10	Unbalanced JS	0.61615212685313	0.309722196426014	0.59
10	Unbalanced OLS	0.579717793567696	0.278840678895099	0.59
12	Balanced	0.864867305021161	0.433950760120405	0.59
12	Unbalanced JS	0.613179036240321	0.358020583605079	0.59
12	Unbalanced OLS	0.585387486837323	0.335824194602843	0.59
14	Balanced	0.901595921192686	0.451081101007959	0.59
14	Unbalanced JS	0.624483576077608	0.313892320900299	0.59
14	Unbalanced OLS	0.594377827800529	0.293066132420711	0.59
16	Balanced	0.923055022767702	0.467911810106438	0.59
16	Unbalanced JS	0.564584935302531	0.255843208292918	0.59
16	Unbalanced OLS	0.534973302705873	0.236948191248185	0.59
18	Balanced	0.936923704652127	0.524298831318306	0.59
18	Unbalanced JS	0.611814957212132	0.282264690628481	0.59
18	Unbalanced OLS	0.587346749783703	0.263489288981432	0.59
20	Balanced	0.944515921072808	0.510535352572952	0.59
20	Unbalanced JS	0.57469009230313	0.237745773555686	0.59
20	Unbalanced OLS	0.552808491351042	0.222764733043782	0.59
22	Balanced	0.961249416525025	0.51488481331013	0.59
22	Unbalanced JS	0.575646781719988	0.21000033978043	0.59
22	Unbalanced OLS	0.553709084907231	0.197394839694198	0.59
24	Balanced	0.967379437346719	0.547979446756902	0.59
24	Unbalanced JS	0.582030531561967	0.217431470560448	0.59
24	Unbalanced OLS	0.561321224269338	0.205234724048429	0.59
4	Balanced	0.620520986790508	0.321845689308771	0.6
4	Unbalanced JS	0.676986667676071	0.376058354930666	0.6
4	Unbalanced OLS	0.588329935066844	0.284104160492529	0.6
6	Balanced	0.753657181863046	0.400019857211715	0.6
6	Unbalanced JS	0.623651807138287	0.333081579053279	0.6
6	Unbalanced OLS	0.56079727712487	0.275109209502797	0.6
8	Balanced	0.816479137260663	0.407003787030339	0.6
8	Unbalanced JS	0.602329715001724	0.297677182214458	0.6
8	Unbalanced OLS	0.555143930523038	0.259533126424187	0.6
10	Balanced	0.891843164575061	0.464916408490667	0.6
10	Unbalanced JS	0.622274693341406	0.316437449087566	0.6
10	Unbalanced OLS	0.585958193804367	0.285587588637493	0.6
12	Balanced	0.868640439430338	0.442800980843547	0.6
12	Unbalanced JS	0.61925546715329	0.363946991773736	0.6
12	Unbalanced OLS	0.591126801245966	0.34118094489217	0.6
14	Balanced	0.904711444191456	0.46209282136654	0.6
14	Unbalanced JS	0.632167215850724	0.321506053212576	0.6
14	Unbalanced OLS	0.601251297411303	0.29944447959901	0.6
16	Balanced	0.925786412997155	0.478724626655834	0.6
16	Unbalanced JS	0.571837522010704	0.2614921167827	0.6
16	Unbalanced OLS	0.542582474916742	0.243215340728845	0.6
18	Balanced	0.938732693170796	0.533916608885379	0.6
18	Unbalanced JS	0.619264584205443	0.289548754962311	0.6
18	Unbalanced OLS	0.595235176643324	0.270651239531705	0.6
20	Balanced	0.946470682397062	0.52100317293894	0.6
20	Unbalanced JS	0.58224701096776	0.243428141031354	0.6
20	Unbalanced OLS	0.560292629906358	0.228726063743111	0.6
22	Balanced	0.962683602338599	0.524979605950409	0.6
22	Unbalanced JS	0.582504833074409	0.216364974415924	0.6
22	Unbalanced OLS	0.561321722413711	0.202987055409988	0.6
24	Balanced	0.968649216829741	0.557737272809793	0.6
24	Unbalanced JS	0.589771300710445	0.224300454007993	0.6
24	Unbalanced OLS	0.569447820892956	0.210715364359125	0.6
4	Balanced	0.627038213595401	0.330118410921672	0.61
4	Unbalanced JS	0.683457711846094	0.383839161240675	0.61
4	Unbalanced OLS	0.59485545898974	0.291651117107384	0.61
6	Balanced	0.758939821999454	0.410175295782785	0.61
6	Unbalanced JS	0.629505312036957	0.340390314161889	0.61
6	Unbalanced OLS	0.566880558721039	0.282586689644706	0.61
8	Balanced	0.821506904008315	0.418102543013296	0.61
8	Unbalanced JS	0.608358716384674	0.304505286831342	0.61
8	Unbalanced OLS	0.560512278229624	0.265913371451144	0.61
10	Balanced	0.895022908070013	0.475339810386993	0.61
10	Unbalanced JS	0.629414950333284	0.323139559243934	0.61
10	Unbalanced OLS	0.592373380705946	0.292642991557867	0.61
12	Balanced	0.872449968370207	0.453303932663355	0.61
12	Unbalanced JS	0.625618667439946	0.370028293678287	0.61
12	Unbalanced OLS	0.597250638725307	0.347415503188072	0.61
14	Balanced	0.907909424643942	0.473552643459454	0.61
14	Unbalanced JS	0.639512585127398	0.328473020100631	0.61
14	Unbalanced OLS	0.60907229818388	0.305932663933374	0.61
16	Balanced	0.928462948609185	0.489196574131576	0.61
16	Unbalanced JS	0.579303087054323	0.267066351992671	0.61
16	Unbalanced OLS	0.549640328456046	0.249142258782984	0.61
18	Balanced	0.940678727984366	0.543658179936478	0.61
18	Unbalanced JS	0.626282803153456	0.296819484970704	0.61
18	Unbalanced OLS	0.602821954659496	0.277427640191623	0.61
20	Balanced	0.948151556195926	0.531532082656135	0.61
20	Unbalanced JS	0.590074737201178	0.250423179992013	0.61
20	Unbalanced OLS	0.568010669126983	0.235148785842795	0.61
22	Balanced	0.964154415479721	0.535089903247847	0.61
22	Unbalanced JS	0.590831624203736	0.222853133286236	0.61
22	Unbalanced OLS	0.569051654246152	0.208655759641216	0.61
24	Balanced	0.969864124209306	0.567338972513611	0.61
24	Unbalanced JS	0.59824097479709	0.230599151476013	0.61
24	Unbalanced OLS	0.577140122895031	0.217599159909994	0.61
4	Balanced	0.633225800707379	0.337602032470636	0.62
4	Unbalanced JS	0.689828696941879	0.392700590508657	0.62
4	Unbalanced OLS	0.601188014513225	0.298890357022918	0.62
6	Balanced	0.764377968503616	0.421288355741981	0.62
6	Unbalanced JS	0.635855734502337	0.348318448075736	0.62
6	Unbalanced OLS	0.57330672363273	0.289835018727637	0.62
8	Balanced	0.825748598549326	0.429218094748015	0.62
8	Unbalanced JS	0.614069001339124	0.311148613734495	0.62
8	Unbalanced OLS	0.566834991654555	0.272200616074233	0.62
10	Balanced	0.897818621342801	0.486072184259034	0.62
10	Unbalanced JS	0.635922389079257	0.329963228278284	0.62
10	Unbalanced OLS	0.598787101456278	0.300115233174441	0.62
12	Balanced	0.876396831632188	0.465368779820965	0.62
12	Unbalanced JS	0.631990089526919	0.376139882290608	0.62
12	Unbalanced OLS	0.603666167091169	0.354081711142222	0.62
14	Balanced	0.910878919256985	0.483931913279893	0.62
14	Unbalanced JS	0.645709647432687	0.336056820791665	0.62
14	Unbalanced OLS	0.616572989367359	0.312667496499776	0.62
16	Balanced	0.930947713443128	0.500039380194901	0.62
16	Unbalanced JS	0.586524412490848	0.273685476590499	0.62
16	Unbalanced OLS	0.557716597609657	0.254730372856679	0.62
18	Balanced	0.942670467503744	0.553122029710286	0.62
18	Unbalanced JS	0.633170536511759	0.304815997695846	0.62
18	Unbalanced OLS	0.609755664254514	0.284836004433279	0.62
20	Balanced	0.949923696637281	0.541367719932422	0.62
20	Unbalanced JS	0.597446090245097	0.258205064791663	0.62
20	Unbalanced OLS	0.574979249491842	0.241495314994311	0.62
22	Balanced	0.965661575531223	0.545400344693225	0.62
22	Unbalanced JS	0.599114178501043	0.230191447686974	0.62
22	Unbalanced OLS	0.576690342400489	0.214804624631502	0.62
24	Balanced	0.971197790640254	0.577189188851364	0.62
24	Unbalanced JS	0.605782965902833	0.236525794611538	0.62
24	Unbalanced OLS	0.585386726423604	0.223881800140836	0.62
4	Balanced	0.640372795971798	0.346583588449891	0.63
4	Unbalanced JS	0.695539014103526	0.400140297133078	0.63
4	Unbalanced OLS	0.606861813947734	0.305822558796449	0.63
6	Balanced	0.770300381348113	0.432604150689806	0.63
6	Unbalanced JS	0.641665535468065	0.35585959585618	0.63
6	Unbalanced OLS	0.579214555153547	0.296911615762057	0.63
8	Balanced	0.830237186793461	0.440458037264963	0.63
8	Unbalanced JS	0.619484410941301	0.317761317180815	0.63
8	Unbalanced OLS	0.573285274457035	0.27819433470379	0.63
10	Balanced	0.900779006285073	0.49646452143047	0.63
10	Unbalanced JS	0.642905186075947	0.337837033027223	0.63
10	Unbalanced OLS	0.604798098993301	0.307450139778761	0.63
12	Balanced	0.88025214516572	0.475763023789123	0.63
12	Unbalanced JS	0.638196840021981	0.382592557882008	0.63
12	Unbalanced OLS	0.61002682761065	0.361135587757681	0.63
14	Balanced	0.91365648237251	0.493599529943288	0.63
14	Unbalanced JS	0.652687638022003	0.342900220164825	0.63
14	Unbalanced OLS	0.623466920844019	0.319989330160947	0.63
16	Balanced	0.933578551924807	0.510432639948176	0.63
16	Unbalanced JS	0.594315109465477	0.280353114039989	0.63
16	Unbalanced OLS	0.565766601352363	0.261011933638122	0.63
18	Balanced	0.944506667682642	0.562553484883062	0.63
18	Unbalanced JS	0.640700487462882	0.312457995934673	0.63
18	Unbalanced OLS	0.616884994125958	0.292351986179172	0.63
20	Balanced	0.951814548528914	0.551619373538354	0.63
20	Unbalanced JS	0.604653717617286	0.264519175182735	0.63
20	Unbalanced OLS	0.583295426464142	0.247872735805556	0.63
22	Balanced	0.967342401796306	0.556561040045497	0.63
22	Unbalanced JS	0.606957201530049	0.237004507519433	0.63
22	Unbalanced OLS	0.5841907816855	0.221417063967685	0.63
24	Balanced	0.972376185905154	0.585941473158327	0.63
24	Unbalanced JS	0.613898027935112	0.243487341268477	0.63
24	Unbalanced OLS	0.592777707334419	0.229869369823774	0.63
4	Balanced	0.648526504811317	0.356570346974999	0.64
4	Unbalanced JS	0.701413796372599	0.408692100812734	0.64
4	Unbalanced OLS	0.613560661462823	0.313201882098095	0.64
6	Balanced	0.77545508234746	0.444337765611479	0.64
6	Unbalanced JS	0.64790616064141	0.36402106293858	0.64
6	Unbalanced OLS	0.585290156965024	0.30463761013202	0.64
8	Balanced	0.834615879987054	0.450845556220823	0.64
8	Unbalanced JS	0.626926058715269	0.32612180004574	0.64
8	Unbalanced OLS	0.580597620198245	0.285962548661246	0.64
10	Balanced	0.903629631782983	0.507166025525164	0.64
10	Unbalanced JS	0.649282835601284	0.345479860300756	0.64
10	Unbalanced OLS	0.610689885867946	0.313825442459142	0.64
12	Balanced	0.883943345693437	0.485587341285786	0.64
