Total	Test_Condition	PPV	TPR	q
14	Unbalanced JS	0.837409674443752	0.56415988407951	0.5
14	Unbalanced OLS	0.845703749597104	0.534800078485114	0.5
16	Balanced	0.803517308089493	0.896226002311041	0.5
16	Unbalanced JS	0.850840393646737	0.500205586810205	0.5
16	Unbalanced OLS	0.857796099611268	0.472783410875614	0.5
18	Balanced	0.783137097716692	0.916313253497419	0.5
18	Unbalanced JS	0.845195769318269	0.548728933799725	0.5
18	Unbalanced OLS	0.852824695226741	0.524966643698773	0.5
20	Balanced	0.788814405750105	0.925058487702607	0.5
20	Unbalanced JS	0.86541725150299	0.511359566326716	0.5
20	Unbalanced OLS	0.872109805882384	0.489775871123388	0.5
22	Balanced	0.792207632670084	0.944861415502415	0.5
22	Unbalanced JS	0.882185855158654	0.508155265896012	0.5
22	Unbalanced OLS	0.887790539566729	0.487895985569122	0.5
24	Balanced	0.779198834274064	0.95530316468158	0.5
24	Unbalanced JS	0.883245026537945	0.515863114431058	0.5
24	Unbalanced OLS	0.889423831001638	0.495770891567669	0.5
4	Balanced	0.827668678665841	0.561176535711126	0.51
4	Unbalanced JS	0.806684806579165	0.626470110713211	0.51
4	Unbalanced OLS	0.843401842319795	0.531306583733889	0.51
6	Balanced	0.803880547810445	0.703703088194005	0.51
6	Unbalanced JS	0.822641760480247	0.569322253706804	0.51
6	Unbalanced OLS	0.84619054589379	0.508545386286755	0.51
8	Balanced	0.810029743248423	0.772243469829542	0.51
8	Unbalanced JS	0.842379645558173	0.548967998270191	0.51
8	Unbalanced OLS	0.859220319378291	0.500712392057982	0.51
10	Balanced	0.798680988108303	0.860202511825573	0.51
10	Unbalanced JS	0.840195488617166	0.567002754740619	0.51
10	Unbalanced OLS	0.852281785342435	0.531204786143599	0.51
12	Balanced	0.804193450441151	0.831401903379634	0.51
12	Unbalanced JS	0.815135925139123	0.566528980768449	0.51
12	Unbalanced OLS	0.824415260311859	0.536726134843385	0.51
14	Balanced	0.803543543549973	0.874789211162428	0.51
14	Unbalanced JS	0.835177627537451	0.571053885346709	0.51
14	Unbalanced OLS	0.843644223926086	0.541390530148143	0.51
16	Balanced	0.800019901397467	0.899642654676611	0.51
16	Unbalanced JS	0.848603695927722	0.506650101748491	0.51
16	Unbalanced OLS	0.855887953857476	0.479404729054748	0.51
18	Balanced	0.779859722242513	0.91899925977214	0.51
18	Unbalanced JS	0.842406351664686	0.5545340052864	0.51
18	Unbalanced OLS	0.85045773938556	0.531723678603803	0.51
20	Balanced	0.785154470512766	0.927607174484186	0.51
20	Unbalanced JS	0.863343458573287	0.517494220596222	0.51
20	Unbalanced OLS	0.86974069151079	0.496778268824154	0.51
22	Balanced	0.788791689484867	0.94662446603417	0.51
22	Unbalanced JS	0.879733186874322	0.515289914828254	0.51
22	Unbalanced OLS	0.885867091469075	0.49428704303738	0.51
24	Balanced	0.775564983493631	0.956983920698896	0.51
24	Unbalanced JS	0.881435559993637	0.522977055169298	0.51
24	Unbalanced OLS	0.886706155811901	0.502949193131578	0.51
4	Balanced	0.824913810365625	0.567263797124498	0.52
4	Unbalanced JS	0.803656801297923	0.63174072328993	0.52
4	Unbalanced OLS	0.841356926863676	0.537564693017917	0.52
6	Balanced	0.800244407985612	0.709680180328414	0.52
6	Unbalanced JS	0.82054438378237	0.575158228315513	0.52
6	Unbalanced OLS	0.844111693897753	0.514151639560921	0.52
8	Balanced	0.805944102833255	0.777325922987271	0.52
8	Unbalanced JS	0.83988314646605	0.554997075344739	0.52
8	Unbalanced OLS	0.85701258043366	0.506888897481492	0.52
10	Balanced	0.794936180029726	0.863975749880386	0.52
10	Unbalanced JS	0.837580804906817	0.573190482566981	0.52
10	Unbalanced OLS	0.850145480991444	0.536911734726588	0.52
12	Balanced	0.80041791405171	0.83587867730224	0.52
12	Unbalanced JS	0.813125368036657	0.572351343564599	0.52
12	Unbalanced OLS	0.82259440980509	0.542684183671863	0.52
14	Balanced	0.799993886766252	0.878480582647294	0.52
14	Unbalanced JS	0.833525255791929	0.576920600402671	0.52
14	Unbalanced OLS	0.841677371665097	0.548091960181473	0.52
16	Balanced	0.796351621571123	0.902556525599531	0.52
16	Unbalanced JS	0.846726237047184	0.513663271358096	0.52
16	Unbalanced OLS	0.854606962414841	0.485324851412599	0.52
18	Balanced	0.776781171875468	0.921493254742812	0.52
18	Unbalanced JS	0.839962489605754	0.561181216405786	0.52
18	Unbalanced OLS	0.847932537893127	0.538637869618173	0.52
20	Balanced	0.781462472264147	0.929781276688121	0.52
20	Unbalanced JS	0.860750016425597	0.524562261957668	0.52
20	Unbalanced OLS	0.867627918468379	0.50343481170446	0.52
22	Balanced	0.785214005408853	0.948533685431073	0.52
22	Unbalanced JS	0.876789243068281	0.523674148468425	0.52
22	Unbalanced OLS	0.883745167649469	0.501579539803896	0.52
24	Balanced	0.772069326067449	0.95843627355568	0.52
24	Unbalanced JS	0.879199803498715	0.529745277201888	0.52
24	Unbalanced OLS	0.884535920807566	0.51043172521358	0.52
4	Balanced	0.822013341134079	0.573295614683836	0.53
4	Unbalanced JS	0.801137092252277	0.637515504842543	0.53
4	Unbalanced OLS	0.839114588464734	0.543328538070698	0.53
6	Balanced	0.796366606329173	0.715565459506523	0.53
6	Unbalanced JS	0.818276028187169	0.581015125976045	0.53
6	Unbalanced OLS	0.842150088774458	0.519758171542929	0.53
8	Balanced	0.801882331884677	0.782371911808835	0.53
8	Unbalanced JS	0.837309435117389	0.561541138531247	0.53
8	Unbalanced OLS	0.854406490618817	0.513073929173875	0.53
10	Balanced	0.791359042719377	0.867849717588712	0.53
10	Unbalanced JS	0.834918039318635	0.57968717740401	0.53
10	Unbalanced OLS	0.847739845923815	0.542875411937275	0.53
12	Balanced	0.796722965383865	0.840099678394401	0.53
12	Unbalanced JS	0.81090040421903	0.578849795915606	0.53
12	Unbalanced OLS	0.820575482423033	0.549137098353178	0.53
14	Balanced	0.796574826076946	0.88181549161467	0.53
14	Unbalanced JS	0.83116491712119	0.584089627807294	0.53
14	Unbalanced OLS	0.839633264213772	0.554417739191804	0.53
16	Balanced	0.7929048359146	0.905735519708699	0.53
16	Unbalanced JS	0.84429623755054	0.521271863591387	0.53
16	Unbalanced OLS	0.852210569730226	0.492366439262297	0.53
18	Balanced	0.773092091332469	0.923914310742962	0.53
18	Unbalanced JS	0.837282957493721	0.567774390801887	0.53
18	Unbalanced OLS	0.845151991033974	0.545937025057492	0.53
20	Balanced	0.777942588678355	0.931900594430453	0.53
20	Unbalanced JS	0.858090049597723	0.531895824655583	0.53
20	Unbalanced OLS	0.865417912738731	0.509882294572479	0.53
22	Balanced	0.781446295801975	0.950543253822449	0.53
22	Unbalanced JS	0.874232106674708	0.531369104884965	0.53
22	Unbalanced OLS	0.881475796565317	0.507915004776467	0.53
24	Balanced	0.76864698651726	0.959797327223652	0.53
24	Unbalanced JS	0.876328538154095	0.537293962144307	0.53
24	Unbalanced OLS	0.882188869512726	0.517959676896933	0.53
4	Balanced	0.817901862298446	0.580406105277483	0.54
4	Unbalanced JS	0.79848579706816	0.643235421353927	0.54
4	Unbalanced OLS	0.836310186473709	0.549311925659229	0.54
6	Balanced	0.792861735060794	0.721176676011555	0.54
6	Unbalanced JS	0.815709732521688	0.586768795191951	0.54
6	Unbalanced OLS	0.839541594566811	0.52550332180596	0.54
8	Balanced	0.798617571969764	0.787180144293973	0.54
8	Unbalanced JS	0.834539867694471	0.567333326967106	0.54
8	Unbalanced OLS	0.852056421068017	0.518610871645482	0.54
10	Balanced	0.788188871887033	0.871577769591202	0.54
10	Unbalanced JS	0.831986255532982	0.58598379232898	0.54
10	Unbalanced OLS	0.845406562317095	0.548638019680721	0.54
12	Balanced	0.793095277498531	0.844530695013001	0.54
12	Unbalanced JS	0.809109195663452	0.584643622852298	0.54
12	Unbalanced OLS	0.818226380228147	0.555900235627579	0.54
14	Balanced	0.793027788317628	0.885196165571534	0.54
14	Unbalanced JS	0.829111448529064	0.589847393511679	0.54
14	Unbalanced OLS	0.837428221831196	0.560982131111421	0.54
16	Balanced	0.789501532639008	0.90879579739233	0.54
16	Unbalanced JS	0.842113717816361	0.528716501515678	0.54
16	Unbalanced OLS	0.850224524206988	0.499314447617973	0.54
18	Balanced	0.769902532893801	0.926188952241784	0.54
18	Unbalanced JS	0.834484350724216	0.575585909303798	0.54
18	Unbalanced OLS	0.842835019622721	0.552237105268515	0.54
20	Balanced	0.77449252028948	0.934147700910587	0.54
20	Unbalanced JS	0.855786391870517	0.538432992712328	0.54
20	Unbalanced OLS	0.863053936745471	0.517227473957283	0.54
22	Balanced	0.778070972699895	0.952260652395227	0.54
22	Unbalanced JS	0.871727074955473	0.538512198970361	0.54
22	Unbalanced OLS	0.878889079410778	0.515060314162085	0.54
24	Balanced	0.765507123812454	0.961121951359828	0.54
24	Unbalanced JS	0.87366993691918	0.545032566068593	0.54
24	Unbalanced OLS	0.879921785892845	0.524790524880263	0.54
4	Balanced	0.815082089860019	0.586794771234067	0.55
4	Unbalanced JS	0.796169768636639	0.648717181379022	0.55
4	Unbalanced OLS	0.834052702863479	0.555862953602654	0.55
6	Balanced	0.789594374472925	0.72693448737254	0.55
6	Unbalanced JS	0.813365373503792	0.593001540026438	0.55
6	Unbalanced OLS	0.837136426810298	0.53123854051631	0.55
8	Balanced	0.794498661085409	0.792610015329871	0.55
8	Unbalanced JS	0.831662404721485	0.572905424766626	0.55
8	Unbalanced OLS	0.84916424692139	0.524457641403368	0.55
10	Balanced	0.784461360902771	0.874885487080024	0.55
10	Unbalanced JS	0.82986146318375	0.592088865869147	0.55
10	Unbalanced OLS	0.842959550306346	0.554858906920624	0.55
12	Balanced	0.789535688226629	0.848724161167904	0.55
12	Unbalanced JS	0.80750820801918	0.590464449609695	0.55
12	Unbalanced OLS	0.816238755759546	0.560941120278221	0.55
14	Balanced	0.789437285036958	0.888887271345138	0.55
14	Unbalanced JS	0.826884895644236	0.597053510848822	0.55
14	Unbalanced OLS	0.835304766837496	0.567654442432164	0.55
16	Balanced	0.786030721399753	0.911810215061607	0.55
16	Unbalanced JS	0.840169685424528	0.535023113453823	0.55
16	Unbalanced OLS	0.84810095191366	0.506124232895452	0.55
18	Balanced	0.76652173916949	0.928244498343212	0.55
18	Unbalanced JS	0.831792794570313	0.582489230513327	0.55
18	Unbalanced OLS	0.840317360940875	0.558756574566993	0.55
20	Balanced	0.771233289547458	0.93649541674624	0.55
20	Unbalanced JS	0.853199311672486	0.546127041988318	0.55
20	Unbalanced OLS	0.860680355779072	0.523771373433087	0.55
22	Balanced	0.774645595599816	0.954215561546136	0.55
22	Unbalanced JS	0.869476977984432	0.545346681449571	0.55
22	Unbalanced OLS	0.875991584836742	0.523086944862567	0.55
24	Balanced	0.762454334011749	0.962565309509222	0.55
24	Unbalanced JS	0.871555781273483	0.551769660497077	0.55
24	Unbalanced OLS	0.877547550216452	0.532007648852695	0.55
4	Balanced	0.811565362157844	0.593540172928077	0.56
4	Unbalanced JS	0.793625616801167	0.653988560109573	0.56
4	Unbalanced OLS	0.831471743965972	0.562094403740273	0.56
6	Balanced	0.786348928233608	0.732472882744948	0.56
6	Unbalanced JS	0.810973062458589	0.59822457090838	0.56
6	Unbalanced OLS	0.834765684262945	0.536884245202074	0.56
8	Balanced	0.790471221754732	0.797491818686632	0.56
8	Unbalanced JS	0.829240970082516	0.578980922138184	0.56
8	Unbalanced OLS	0.847077704654918	0.530460176035628	0.56
10	Balanced	0.780816440570224	0.87866820100553	0.56
10	Unbalanced JS	0.827361471434994	0.598255328012396	0.56
10	Unbalanced OLS	0.840862202808865	0.56065000416288	0.56
12	Balanced	0.786063537390749	0.852762158266328	0.56
12	Unbalanced JS	0.805553371376258	0.59598445560485	0.56
12	Unbalanced OLS	0.813950373442872	0.567294892458484	0.56
14	Balanced	0.78593047008363	0.892057586284814	0.56
14	Unbalanced JS	0.824623278577	0.603949138028381	0.56
14	Unbalanced OLS	0.833476900319997	0.574538399666403	0.56
16	Balanced	0.78266067570278	0.914705943876468	0.56
16	Unbalanced JS	0.83751021480481	0.542841829881516	0.56
16	Unbalanced OLS	0.846265318700803	0.513265808792135	0.56
18	Balanced	0.763526787142291	0.930373025983052	0.56
18	Unbalanced JS	0.829111231455233	0.589809198898876	0.56
18	Unbalanced OLS	0.837488551892346	0.565247744864168	0.56
20	Balanced	0.768036631165709	0.938431910657552	0.56
20	Unbalanced JS	0.851043859868508	0.553160555524871	0.56
20	Unbalanced OLS	0.85788607872286	0.531481639167559	0.56
22	Balanced	0.771281404594752	0.956015089213562	0.56
22	Unbalanced JS	0.867043155938238	0.553078844139178	0.56
22	Unbalanced OLS	0.873265402396658	0.530357682474813	0.56
24	Balanced	0.759222198943556	0.963816799188006	0.56
24	Unbalanced JS	0.869067881696538	0.558720390360905	0.56
24	Unbalanced OLS	0.875214212520031	0.539499037853344	0.56
4	Balanced	0.808324415784359	0.600468195910606	0.57
4	Unbalanced JS	0.790968326120852	0.660449518286322	0.57
4	Unbalanced OLS	0.82907345623049	0.568233814886682	0.57
6	Balanced	0.782845720526016	0.737782456343317	0.57
6	Unbalanced JS	0.808618114077956	0.60412426468538	0.57
6	Unbalanced OLS	0.832328903461709	0.542729982439058	0.57
8	Balanced	0.786405626475514	0.802483135924827	0.57
8	Unbalanced JS	0.826832133204606	0.58531259548303	0.57
8	Unbalanced OLS	0.844712998109656	0.536113615585883	0.57
10	Balanced	0.777318127994802	0.882222323606643	0.57
10	Unbalanced JS	0.824996736739454	0.604156077136463	0.57
10	Unbalanced OLS	0.838457447990758	0.566716735332096	0.57
12	Balanced	0.782801968697673	0.856708926245086	0.57
12	Unbalanced JS	0.804131771254333	0.601262613709684	0.57
12	Unbalanced OLS	0.812366304693686	0.573425642400553	0.57
14	Balanced	0.782535195014496	0.895355822870198	0.57
14	Unbalanced JS	0.821952582302218	0.610945388250351	0.57
14	Unbalanced OLS	0.831040011182937	0.580799765928009	0.57
16	Balanced	0.778893776059113	0.917391601974573	0.57
16	Unbalanced JS	0.835458369376964	0.549764503846166	0.57
16	Unbalanced OLS	0.843743100677047	0.520426949666398	0.57
18	Balanced	0.760445682943966	0.93251105976467	0.57
18	Unbalanced JS	0.826716177323792	0.5970486285279	0.57
18	Unbalanced OLS	0.834985046674706	0.57247184856663	0.57
20	Balanced	0.765118305821632	0.940313660204284	0.57
20	Unbalanced JS	0.848692786144612	0.560008025272957	0.57
20	Unbalanced OLS	0.855753296555882	0.538120125108075	0.57
22	Balanced	0.767716582202712	0.957650351036397	0.57
22	Unbalanced JS	0.864188252803375	0.560449527016408	0.57
22	Unbalanced OLS	0.870664262981271	0.538658476590555	0.57
24	Balanced	0.756115895254235	0.965113953500168	0.57
24	Unbalanced JS	0.866562060031448	0.566965623342908	0.57
24	Unbalanced OLS	0.872765850953779	0.547698499596233	0.57
4	Balanced	0.804606893899651	0.607825944117585	0.58
4	Unbalanced JS	0.788785780371037	0.665995323556235	0.58
4	Unbalanced OLS	0.826255316779631	0.574565632047003	0.58
6	Balanced	0.779605536920899	0.743302681886746	0.58
6	Unbalanced JS	0.805771977859855	0.610895937368703	0.58
6	Unbalanced OLS	0.829422770815896	0.548977584620521	0.58
8	Balanced	0.782793997920436	0.807035763968388	0.58
8	Unbalanced JS	0.824654923007871	0.591112781120568	0.58
8	Unbalanced OLS	0.842269335797159	0.54277436830843	0.58
10	Balanced	0.773909729295845	0.885420108985409	0.58
10	Unbalanced JS	0.822603106585914	0.610910147306178	0.58
10	Unbalanced OLS	0.835580818754244	0.573249207239885	0.58
12	Balanced	0.779309513202543	0.860600704414364	0.58
12	Unbalanced JS	0.801511714405605	0.607540979515104	0.58
12	Unbalanced OLS	0.810495185795227	0.579337814360753	0.58
14	Balanced	0.779184787004372	0.898690581646953	0.58
14	Unbalanced JS	0.819961558063752	0.617579433879668	0.58
14	Unbalanced OLS	0.828909145690973	0.587915029525732	0.58
16	Balanced	0.77519549623852	0.920305505435547	0.58
16	Unbalanced JS	0.833185193276082	0.557443408356148	0.58
16	Unbalanced OLS	0.841423156344134	0.526557994795963	0.58
18	Balanced	0.757132904791396	0.934694605036756	0.58
18	Unbalanced JS	0.823589715945987	0.604541185618963	0.58
18	Unbalanced OLS	0.831912361340009	0.579687133219451	0.58
20	Balanced	0.761929300120681	0.942332648910766	0.58
20	Unbalanced JS	0.845784967021748	0.567564233654031	0.58
20	Unbalanced OLS	0.853047543425797	0.545437204602911	0.58
22	Balanced	0.764285278421108	0.959321952227255	0.58
22	Unbalanced JS	0.86186757563314	0.568160541652348	0.58
22	Unbalanced OLS	0.868016320734949	0.54625269285857	0.58
24	Balanced	0.752933602095295	0.966356300713677	0.58
24	Unbalanced JS	0.863820727851758	0.574365699447595	0.58
24	Unbalanced OLS	0.870528146274292	0.553977469267404	0.58
4	Balanced	0.801122497238772	0.614195911638532	0.59
4	Unbalanced JS	0.786122075252684	0.671907993092333	0.59
4	Unbalanced OLS	0.823768033794325	0.580953366665544	0.59
6	Balanced	0.776243188151555	0.748630780958335	0.59
6	Unbalanced JS	0.803152954149635	0.617237577391133	0.59
6	Unbalanced OLS	0.827099564760434	0.55475910185044	0.59
8	Balanced	0.77927606580894	0.811780310430741	0.59
8	Unbalanced JS	0.822357062870429	0.597180747898932	0.59
8	Unbalanced OLS	0.839480850325127	0.54893034796832	0.59
10	Balanced	0.770112916220446	0.888855550156365	0.59
10	Unbalanced JS	0.820278613083125	0.61615212685313	0.59
10	Unbalanced OLS	0.833316875894023	0.579717793567696	0.59
12	Balanced	0.775623362564747	0.864867305021161	0.59
12	Unbalanced JS	0.799339262626254	0.613179036240321	0.59
12	Unbalanced OLS	0.808514934534745	0.585387486837323	0.59
14	Balanced	0.775907435640174	0.901595921192686	0.59
14	Unbalanced JS	0.817602549405869	0.624483576077608	0.59
14	Unbalanced OLS	0.82685064531695	0.594377827800529	0.59
16	Balanced	0.77145767672471	0.923055022767702	0.59
16	Unbalanced JS	0.830954299237462	0.564584935302531	0.59
16	Unbalanced OLS	0.839375417833063	0.534973302705873	0.59
18	Balanced	0.753571983943681	0.936923704652127	0.59
18	Unbalanced JS	0.820848458412484	0.611814957212132	0.59
18	Unbalanced OLS	0.829319079749007	0.587346749783703	0.59
20	Balanced	0.758710091385668	0.944515921072808	0.59
20	Unbalanced JS	0.843566676502777	0.57469009230313	0.59
20	Unbalanced OLS	0.850507762381862	0.552808491351042	0.59
22	Balanced	0.760834808932396	0.961249416525025	0.59
22	Unbalanced JS	0.859564156365378	0.575646781719988	0.59
22	Unbalanced OLS	0.865792323251345	0.553709084907231	0.59
24	Balanced	0.7498512145485	0.967379437346719	0.59
24	Unbalanced JS	0.861138898024668	0.582030531561967	0.59
24	Unbalanced OLS	0.867610464852129	0.561321224269337	0.59
4	Balanced	0.798101853340013	0.620520986790508	0.6
4	Unbalanced JS	0.783705575841295	0.676986667676071	0.6
4	Unbalanced OLS	0.820495952623477	0.588329935066844	0.6
6	Balanced	0.772829647614135	0.753657181863046	0.6
6	Unbalanced JS	0.800435160088998	0.623651807138287	0.6
6	Unbalanced OLS	0.824560273510418	0.56079727712487	0.6
8	Balanced	0.775484785528258	0.816479137260663	0.6
8	Unbalanced JS	0.819721125550379	0.602329715001723	0.6
8	Unbalanced OLS	0.836890060533689	0.555143930523038	0.6
10	Balanced	0.766652304886855	0.891843164575061	0.6
10	Unbalanced JS	0.817890742167977	0.622274693341406	0.6
10	Unbalanced OLS	0.830773567312092	0.585958193804367	0.6
12	Balanced	0.772657571985865	0.868640439430338	0.6
12	Unbalanced JS	0.797590195726937	0.61925546715329	0.6
12	Unbalanced OLS	0.806815770192731	0.591126801245966	0.6
14	Balanced	0.772127886440807	0.904711444191456	0.6
14	Unbalanced JS	0.81473518384963	0.632167215850724	0.6
14	Unbalanced OLS	0.824394760759802	0.601251297411303	0.6
16	Balanced	0.767842722985712	0.925786412997155	0.6
16	Unbalanced JS	0.828941562659903	0.571837522010704	0.6
16	Unbalanced OLS	0.836882199418595	0.542582474916742	0.6
18	Balanced	0.750426479274858	0.938732693170796	0.6
18	Unbalanced JS	0.817935748322233	0.619264584205443	0.6
18	Unbalanced OLS	0.826433836442293	0.595235176643324	0.6
20	Balanced	0.755312371868607	0.946470682397062	0.6
20	Unbalanced JS	0.841595410506079	0.58224701096776	0.6
20	Unbalanced OLS	0.848090958855283	0.560292629906358	0.6
22	Balanced	0.757515927391291	0.962683602338599	0.6
22	Unbalanced JS	0.856761737677576	0.582504833074409	0.6
22	Unbalanced OLS	0.863149612778759	0.561321722413711	0.6
24	Balanced	0.746735102460787	0.968649216829741	0.6
24	Unbalanced JS	0.858012715985177	0.589771300710445	0.6
24	Unbalanced OLS	0.865050350559868	0.569447820892956	0.6
4	Balanced	0.794989994365496	0.627038213595401	0.61
4	Unbalanced JS	0.781099371100825	0.683457711846094	0.61
4	Unbalanced OLS	0.817545763472846	0.59485545898974	0.61
6	Balanced	0.769477897613764	0.758939821999454	0.61
6	Unbalanced JS	0.798013231899596	0.629505312036957	0.61
6	Unbalanced OLS	0.821698728646304	0.566880558721039	0.61
8	Balanced	0.771721589749945	0.821506904008315	0.61
8	Unbalanced JS	0.817084051234093	0.608358716384674	0.61
8	Unbalanced OLS	0.834339658348119	0.560512278229624	0.61
10	Balanced	0.763192044891468	0.895022908070013	0.61
10	Unbalanced JS	0.815448970251428	0.629414950333284	0.61
10	Unbalanced OLS	0.828161545146918	0.592373380705946	0.61
12	Balanced	0.769086403522834	0.872449968370207	0.61
12	Unbalanced JS	0.795567697051613	0.625618667439946	0.61
12	Unbalanced OLS	0.804913882100734	0.597250638725307	0.61
14	Balanced	0.768249505522346	0.907909424643942	0.61
14	Unbalanced JS	0.812290862039462	0.639512585127398	0.61
14	Unbalanced OLS	0.822013414966231	0.60907229818388	0.61
16	Balanced	0.764357109311547	0.928462948609184	0.61
16	Unbalanced JS	0.82670263812043	0.579303087054323	0.61
16	Unbalanced OLS	0.834395468186551	0.549640328456046	0.61
18	Balanced	0.747301276765908	0.940678727984366	0.61
18	Unbalanced JS	0.815147345097868	0.626282803153456	0.61
18	Unbalanced OLS	0.823751408654525	0.602821954659496	0.61
20	Balanced	0.751905012568338	0.948151556195926	0.61
20	Unbalanced JS	0.838814417014457	0.590074737201178	0.61
20	Unbalanced OLS	0.845501566320754	0.568010669126983	0.61
22	Balanced	0.754193874237283	0.964154415479721	0.61
22	Unbalanced JS	0.853928485454719	0.590831624203736	0.61
22	Unbalanced OLS	0.860900517763923	0.569051654246152	0.61
24	Balanced	0.743685867267626	0.969864124209306	0.61
24	Unbalanced JS	0.854922832861785	0.59824097479709	0.61
24	Unbalanced OLS	0.861749560230736	0.577140122895031	0.61
4	Balanced	0.792362901179616	0.633225800707379	0.62
4	Unbalanced JS	0.778136324684597	0.689828696941879	0.62
4	Unbalanced OLS	0.814731913822848	0.601188014513225	0.62
6	Balanced	0.765679453633014	0.764377968503616	0.62
6	Unbalanced JS	0.795447244056197	0.635855734502337	0.62
6	Unbalanced OLS	0.819030913586848	0.57330672363273	0.62
8	Balanced	0.767892502604355	0.825748598549326	0.62
8	Unbalanced JS	0.814612253684648	0.614069001339124	0.62
8	Unbalanced OLS	0.832006044480655	0.566834991654555	0.62
10	Balanced	0.759610743021568	0.897818621342801	0.62
10	Unbalanced JS	0.812944094694703	0.635922389079257	0.62
10	Unbalanced OLS	0.825376875759654	0.598787101456278	0.62
12	Balanced	0.765037883664726	0.876396831632188	0.62
12	Unbalanced JS	0.793877502344401	0.631990089526919	0.62
12	Unbalanced OLS	0.802666175171075	0.603666167091169	0.62
14	Balanced	0.764747709009775	0.910878919256985	0.62
14	Unbalanced JS	0.809513566159362	0.645709647432687	0.62
14	Unbalanced OLS	0.819516513661011	0.616572989367359	0.62
16	Balanced	0.760735578675289	0.930947713443128	0.62
16	Unbalanced JS	0.824454451351594	0.586524412490848	0.62
16	Unbalanced OLS	0.832458770843072	0.557716597609657	0.62
18	Balanced	0.744351132856771	0.942670467503744	0.62
18	Unbalanced JS	0.812054606498493	0.633170536511759	0.62
18	Unbalanced OLS	0.820660115656473	0.609755664254514	0.62
20	Balanced	0.74876916722553	0.949923696637281	0.62
20	Unbalanced JS	0.835488216044825	0.597446090245097	0.62
20	Unbalanced OLS	0.842952378139942	0.574979249491842	0.62
22	Balanced	0.750851330987464	0.965661575531223	0.62
22	Unbalanced JS	0.850661059965879	0.599114178501043	0.62
22	Unbalanced OLS	0.858148134922597	0.576690342400489	0.62
24	Balanced	0.740604201569675	0.971197790640254	0.62
24	Unbalanced JS	0.852368265565333	0.605782965902833	0.62
24	Unbalanced OLS	0.859037587764443	0.585386726423604	0.62
4	Balanced	0.788959671690843	0.640372795971798	0.63
4	Unbalanced JS	0.775999688133851	0.695539014103526	0.63
4	Unbalanced OLS	0.81211807498816	0.606861813947734	0.63
6	Balanced	0.762022527022297	0.770300381348113	0.63
6	Unbalanced JS	0.792888185610395	0.641665535468065	0.63
6	Unbalanced OLS	0.816622545134882	0.579214555153547	0.63
8	Balanced	0.764165711238418	0.830237186793461	0.63
8	Unbalanced JS	0.81212581574723	0.619484410941301	0.63
8	Unbalanced OLS	0.829756710780676	0.573285274457035	0.63
10	Balanced	0.756231819804863	0.900779006285073	0.63
10	Unbalanced JS	0.810344175735287	0.642905186075947	0.63
10	Unbalanced OLS	0.822659492981189	0.604798098993301	0.63
12	Balanced	0.761607447010595	0.88025214516572	0.63
12	Unbalanced JS	0.791878994417532	0.638196840021981	0.63
12	Unbalanced OLS	0.80027926470144	0.61002682761065	0.63
14	Balanced	0.76159212627271	0.91365648237251	0.63
14	Unbalanced JS	0.806968948354424	0.652687638022003	0.63
14	Unbalanced OLS	0.81676598597701	0.623466920844019	0.63
16	Balanced	0.757412989749165	0.933578551924807	0.63
16	Unbalanced JS	0.822023510135555	0.594315109465477	0.63
16	Unbalanced OLS	0.830085290155843	0.565766601352363	0.63
18	Balanced	0.741379539576078	0.944506667682642	0.63
18	Unbalanced JS	0.809182151757942	0.640700487462882	0.63
18	Unbalanced OLS	0.81772691368443	0.616884994125959	0.63
20	Balanced	0.745567406565565	0.951814548528914	0.63
20	Unbalanced JS	0.832920936402248	0.604653717617286	0.63
20	Unbalanced OLS	0.840638448720224	0.583295426464142	0.63
22	Balanced	0.747286238005708	0.967342401796306	0.63
22	Unbalanced JS	0.847702043351688	0.606957201530049	0.63
22	Unbalanced OLS	0.855374868555857	0.5841907816855	0.63
24	Balanced	0.737898675355379	0.972376185905154	0.63
24	Unbalanced JS	0.849397297517762	0.613898027935112	0.63
24	Unbalanced OLS	0.856202793005653	0.592777707334419	0.63
4	Balanced	0.785092371660531	0.648526504811317	0.64
4	Unbalanced JS	0.773137470189819	0.701413796372599	0.64
4	Unbalanced OLS	0.809297212786319	0.613560661462823	0.64
6	Balanced	0.758326137966939	0.77545508234746	0.64
6	Unbalanced JS	0.790298142781654	0.64790616064141	0.64
6	Unbalanced OLS	0.813722451109619	0.585290156965024	0.64
8	Balanced	0.76075248835374	0.834615879987054	0.64
8	Unbalanced JS	0.809050769976711	0.626926058715269	0.64
8	Unbalanced OLS	0.826828811513067	0.580597620198245	0.64
10	Balanced	0.752760818507727	0.903629631782983	0.64
10	Unbalanced JS	0.807762706072001	0.649282835601284	0.64
10	Unbalanced OLS	0.820535185648673	0.610689885867946	0.64
12	Balanced	0.758509422551759	0.883943345693437	0.64
12	Unbalanced JS	0.789291928205666	0.644533458323815	0.64
12	Unbalanced OLS	0.798287070540851	0.615563880400297	0.64
14	Balanced	0.758218439871363	0.916771892598086	0.64
14	Unbalanced JS	0.804502352297309	0.659911824318215	0.64
14	Unbalanced OLS	0.814097580215421	0.63085546428591	0.64
16	Balanced	0.753709764738602	0.935807491316389	0.64
16	Unbalanced JS	0.819048901709581	0.602793225347422	0.64
