Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
SA-PE-017_3 - illumina_universal_adapter	0.08498932391327431	0.08579237264316351	0.08597082791647223	0.08744308392126911	0.08953993338264647	0.090922961750789	0.09364440466874686	0.09953342868793437	0.10319176179076298	0.1088577167183146	0.10997306217649405	0.11314064327772369	0.1139436920076129	0.11425598873590315	0.11483596837415647	0.11492519601081082	0.1153713341940826	0.11706665929051537	0.118226618567022	0.14499490956332886	0.14642255174979857	0.14722560047968777	0.1490101532127749	0.15133007176578817	0.1528469415889122	0.15409612850207322	0.15601452269014185	0.17096015182974653	0.1765368791206438	0.18318433805139334	0.5273353326272453	0.5354996613811189	0.5403179537604541	0.5414779130369608	0.5423701894035043	0.543039396678412	0.5453147014130981	0.5465192745079319	0.5475900061477842	0.5486161239693093
SA-PE-017_4 - illumina_universal_adapter	0.07349456916126886	0.07437299030662266	0.07466579735507393	0.07598342907310465	0.07754506666484476	0.07891149955761735	0.08076594419780873	0.08540205579828718	0.08906214390392805	0.09443027312553468	0.09589430836779103	0.09848077062911058	0.09950559529869003	0.09994480587136693	0.10082322701672075	0.10126243758939765	0.10155524463784892	0.10301927988010527	0.10438571277287786	0.1314215635798785	0.1325439905989417	0.13347121291903738	0.13561846460768004	0.13761931277209705	0.1397665644607397	0.1413282020524798	0.1429386408189618	0.15577334977607582	0.16065346725026364	0.16694881879196596	0.5053361644521507	0.5137787676824956	0.5193909027778116	0.5210989438937774	0.5219773650391312	0.5226117803107756	0.5249054355236439	0.5254422484458046	0.5266134766396097	0.5279311083576403
SA-PE-017_5 - illumina_universal_adapter	0.07550607722191892	0.07618427552031938	0.07646685814465291	0.0782188704155208	0.07968830006205514	0.08093166360912267	0.08353142375299114	0.08822229531692771	0.09268710078139747	0.09766055496966758	0.09828223674320134	0.10054289773786958	0.1018427778098038	0.10223839348387075	0.1037643396552718	0.10421647185420545	0.10444253795367227	0.10557286845100639	0.10659016589860709	0.13060968896695704	0.13190956903889128	0.13287034996162528	0.13417023003355952	0.1360352753541608	0.1380698702493622	0.13931323379642974	0.1410087295424309	0.1516903527422383	0.15598560863210795	0.16384140558858004	0.5014146086174136	0.5096660212479527	0.514413409336756	0.5159393555081571	0.5166175538065575	0.5171262025303579	0.5188782148012258	0.5196129296244929	0.5204041609726268	0.5215910079948276
SA-PE-017_6 - illumina_universal_adapter	0.0794076292017763	0.0804753892547372	0.08064398294730997	0.08204893038541643	0.08457783577400803	0.0858141895195417	0.08783731383041497	0.09368189517293779	0.09800913328230564	0.1037975167273042	0.10452808939511955	0.10705699478371115	0.10767517165647798	0.10789996324657503	0.1088553275044874	0.10924871278715721	0.1095297022747785	0.11110324340545771	0.11217100345841861	0.138415421602247	0.1397641711428292	0.14060713960569307	0.14212448283884804	0.14369802396952724	0.14544015879277924	0.1475194810011768	0.14914922002938025	0.16140036168966845	0.16539041241389077	0.1723027538093745	0.5136487833717165	0.5202239373820546	0.5250007586716166	0.5263495082121987	0.5269114871874413	0.527698257752781	0.5293841946785087	0.5305081526289939	0.5315759126819547	0.5325874748373913
SA-PE-017_7 - illumina_universal_adapter	0.08817081620297211	0.08904509301212403	0.0893948037357848	0.0907936466304279	0.09337276321742609	0.09499017531435716	0.09787528878455852	0.10386408492724925	0.10762347520660254	0.11291284990197172	0.11409312359432681	0.11697823706452819	0.11772137235230733	0.11837707995917127	0.11916392908740801	0.11973220901335677	0.12021306125839032	0.1217430456744062	0.12279217784538851	0.1517307402283174	0.15330443848479086	0.15452842601760355	0.15597098275270424	0.15850638549924484	0.1602549391175487	0.1613914989694462	0.16318376642820767	0.17638534624640181	0.18115015485627983	0.18858150773407123	0.5396473604490286	0.5468164302840743	0.5521932326603588	0.5537669309168323	0.5544663523641538	0.5550783461305602	0.5577886042389311	0.5589688779312862	0.5604551485068445	0.5614605668373692
SA-PE-018_1 - illumina_universal_adapter	0.025785675679194278	0.025869668108116733	0.02599565675150042	0.026163641609345333	0.02624763403826779	0.026457615110573932	0.027003565898569903	0.027465524257643415	0.028179459903484298	0.029103376621631327	0.02922936526501501	0.02981731226747221	0.03040525926992941	0.030741228985619238	0.03120318734469275	0.03153915706038258	0.03170714191822749	0.03258906242191329	0.03330299806775417	0.041744237174461095	0.04254216524922443	0.043004123608297945	0.043592070610755144	0.044641975972285856	0.045313915403665514	0.04560788890489411	0.04590186240612271	0.05039545735347416	0.05199131350300084	0.05480505987190315	0.13052423454549808	0.13254005283963705	0.13413590898916372	0.13451387491931477	0.13505982570731073	0.13568976892422918	0.13644570078453128	0.13715963643037216	0.1376635910039069	0.13862950393651516
SA-PE-018_2 - illumina_universal_adapter	0.023664995273362504	0.02383463681654073	0.02383463681654073	0.024046688745513512	0.024258740674486294	0.024555613375048187	0.02481007568981553	0.025700693791501212	0.02633684957841956	0.026973005365337907	0.0272698780658998	0.02765157153805081	0.02799085462440726	0.028033265010201817	0.02849977925394194	0.02858460002553105	0.028796651954503833	0.029475218127216738	0.029941732370956858	0.03821175760089537	0.039229606859964725	0.039314427631553836	0.04007781457585585	0.04079879113436331	0.041604588464459885	0.042071102708200005	0.04274966888091291	0.048899174821123596	0.05063800063870041	0.05360672764431936	0.12947890783078086	0.13202353097845426	0.1329565594659345	0.1339319983392093	0.13418646065397663	0.13465297489771674	0.135204309913046	0.135586003385197	0.136349390329499	0.1368583149590337
SA-PE-018_3 - illumina_universal_adapter	0.025933978027082298	0.02610601104882082	0.026149019304255453	0.02670812662490565	0.026880159646644173	0.02718121743468659	0.027611299989032896	0.0286004898640294	0.02924561369554886	0.03044984484771852	0.030664886124891672	0.03096594391293409	0.031223993445541873	0.03161106774445355	0.03199814204336522	0.03221318332053838	0.0323852163422769	0.03298733191836173	0.03346042272814267	0.04064280138572599	0.04133093347268008	0.04184703253789565	0.04240613985854585	0.04326630496723846	0.04382541228788866	0.04421248658680034	0.04498663518462369	0.0507497414128642	0.052986170695465	0.055652682532412096	0.12945484885823832	0.13186331116257766	0.13285250103757415	0.13341160835822435	0.13405673218974382	0.1347448642766979	0.13573405415169443	0.13625015321690997	0.13680926053756018	0.13732535960277575
SA-PE-018_4 - illumina_universal_adapter	0.023099349313441233	0.023381622421141127	0.023428667939091107	0.023616850010891036	0.023946168636540914	0.02427548726219079	0.02479298795964059	0.025310488657090395	0.025969125908390144	0.02695708178533977	0.02719230937508968	0.027568673518689538	0.02803912869818936	0.02832140180588925	0.028744811467439093	0.029074130093088967	0.029450494236688822	0.030344359077738484	0.03090890529313827	0.03829505161128547	0.03885959782668525	0.03923596197028511	0.03961232611388497	0.040176872329284755	0.04074141854468454	0.04140005579598429	0.04210573856523402	0.04779824623718186	0.049491884883381215	0.05170302422703038	0.1256585784444023	0.12810494537780137	0.12923403780860096	0.12979858402400074	0.13022199368555057	0.1306924488650504	0.13163335922405003	0.13224495095739983	0.1328094971727996	0.13351517994204934
SA-PE-018_5 - illumina_universal_adapter	0.022022507767988784	0.022295739874291374	0.022295739874291374	0.022568971980593964	0.022787557665636036	0.022787557665636036	0.023334021878241216	0.023661900405804324	0.024208364618409504	0.024754828831014687	0.024864121673535723	0.025355939464880385	0.025683817992443493	0.026175635783788155	0.026722099996393335	0.02683139283891437	0.026940685681435407	0.02748714989404059	0.02803361410664577	0.036886334350849696	0.03737815214219436	0.037487444984715394	0.03786996993353902	0.03885360551622835	0.03934542330757301	0.0396186554138756	0.04043835173278337	0.04541117606749052	0.047433093654129684	0.04912713271320574	0.1227905085723841	0.12514030468658638	0.12661575806062036	0.12738080795826762	0.1276540400645702	0.12798191859213331	0.12891090775356212	0.1294573719661673	0.12983989691499093	0.1303317147063356
SA-PE-018_6 - illumina_universal_adapter	0.0226470551496525	0.0227556741191952	0.022809983603966546	0.02313584051259464	0.023516006905994084	0.02367893536030813	0.024004792268936224	0.02454788711664971	0.025362529388219947	0.026448719083646925	0.026557338053189623	0.027317670839988508	0.02769783723338795	0.028023694142016043	0.02824093208110144	0.02872971744404358	0.02883833641358628	0.029490050230842463	0.030684858895812142	0.03834249624857234	0.038668353157200436	0.039157138520142576	0.039645923883084716	0.04084073254805439	0.04176399378916732	0.042470017091194856	0.04323034987799374	0.048226822476957844	0.04942163114192752	0.052082795895723615	0.12757297972789863	0.13007121602738067	0.131211715207579	0.1319720479943779	0.13224359541823463	0.13262376181163407	0.13343840408320432	0.1339814989309178	0.13468752223294533	0.13528492656543017
SA-PE-018_7 - illumina_universal_adapter	0.024514261433493438	0.024723785035489106	0.024891403917085643	0.02505902279868218	0.025226641680278716	0.025226641680278716	0.02577140304546746	0.026735211614647543	0.02732187770023542	0.02836949571021377	0.028579019312209443	0.02916568539779732	0.029710446762986065	0.029752351483385196	0.030339017568973073	0.030548541170968745	0.030674255332166146	0.03121901669735489	0.0317218733421445	0.039809484379177376	0.04039615046476525	0.04085710238915573	0.041527577915541874	0.04274281480711676	0.04383233753749425	0.04446090834348126	0.045257098031064806	0.05083042584414964	0.052716138262110676	0.05493708844326478	0.13271224950405763	0.13535224688920308	0.1363579601787823	0.13681891210317276	0.13715414986636584	0.13732176874796237	0.1380760537151468	0.13866271980073466	0.13929129060672168	0.1397941472515113
SA-PE-023_1 - illumina_universal_adapter	0.04592106449168914	0.04628648410302884	0.04628648410302884	0.04646919390869869	0.047017323325708245	0.047139129862821476	0.047626356011274414	0.04823538869684058	0.049027131188076604	0.05061061617054864	0.05073242270766187	0.051402358661784664	0.05170687500456775	0.05182868154168098	0.05237681095869053	0.052498617495803764	0.05255952076436038	0.05310765018136993	0.05347306979270963	0.06754172482928814	0.0680898542462977	0.06875979020042047	0.06985604903443958	0.07113501767412854	0.07223127650814765	0.07277940592515719	0.07369295495350645	0.0785652164380358	0.08100134718030047	0.08392470407101808	0.1791774160935669	0.18252709586418084	0.18435419392087934	0.18465871026366243	0.18520683968067198	0.18569406582912493	0.1863640017832477	0.18721664754304035	0.18758206715438003	0.1877647769600499
SA-PE-023_2 - illumina_universal_adapter	0.04108533871830888	0.04133025877028091	0.04145271879626693	0.04169763884823896	0.041942558900211	0.04212624893919002	0.042554859030141085	0.0433508491990502	0.04384068930299427	0.04531020961482648	0.045616359679791524	0.04635111983570763	0.04671849991366568	0.04677972992665869	0.047147110004616744	0.04720834001760975	0.04739203005658878	0.04843294027746993	0.048922780381414	0.06404659359068716	0.06453643369463123	0.06527119385054733	0.06594472399347043	0.06692440420135858	0.06821023447421176	0.06888376461713486	0.06949606474706493	0.07500676591643572	0.07770088648812812	0.08082361715077156	0.16826007570478807	0.17181141645838258	0.1734646268091938	0.17407692693912388	0.17432184699109593	0.174934147121026	0.1754239872249701	0.17591382732891417	0.17603628735490018	0.17640366743285824
SA-PE-023_3 - illumina_universal_adapter	0.04433278236370294	0.044394527185936505	0.044394527185936505	0.044703251297104354	0.04476499611933792	0.04513546505273934	0.04581465809730861	0.04637036149741073	0.04686432007527929	0.04772874758654926	0.04779049240878283	0.048346195808884954	0.0486549199200528	0.048840154386753515	0.04908713367568779	0.04921062332015493	0.0492723681423885	0.05044551976482632	0.05075424387599417	0.0636589117228102	0.06421461512291234	0.06446159441184661	0.06575823567875157	0.06643742872332084	0.06742534587905795	0.06798104927916007	0.06915420090159789	0.0748347245470863	0.0772427726141955	0.08088571712597611	0.1678841716530756	0.17158886098708978	0.17337946083186329	0.17393516423196542	0.17405865387643255	0.17461435727653468	0.17547878478780465	0.17566401925450537	0.17591099854343964	0.1764049571213082
SA-PE-023_4 - illumina_universal_adapter	0.038015650563921324	0.038285743995991814	0.038353267354009436	0.03848831407004468	0.03875840750211517	0.03902850093418566	0.03983878123039712	0.040784108242643835	0.04152686518083768	0.04294485569920775	0.04294485569920775	0.043282472489295856	0.04368761263740159	0.04375513599541921	0.04416027614352495	0.044362846217577814	0.04443036957559544	0.04530817322982453	0.045510743303877395	0.05942055505550758	0.05982569520361331	0.0600957886356838	0.06083854557387764	0.06218901273423009	0.06360700325260016	0.06448480690682924	0.06482242369691736	0.06968410547418616	0.07238503979489105	0.07576120769577216	0.15773456432916558	0.15989531178572947	0.1617859658102229	0.16192101252625815	0.1623936760323815	0.16286633953850485	0.16367661983471632	0.16414928334083967	0.1648245169210159	0.16529718042713926
SA-PE-023_5 - illumina_universal_adapter	0.03819428682344065	0.03819428682344065	0.03827255380463622	0.03874215569180967	0.038898689654200826	0.039211757578983125	0.039837893428547724	0.040385762296916754	0.040933631165285776	0.042420703808001704	0.04257723777039285	0.043281640601153026	0.04359470852593533	0.04359470852593533	0.04422084437549993	0.04422084437549993	0.04422084437549993	0.044768713243868954	0.045003514187455684	0.057213163253965395	0.05760449815994327	0.057761032122334424	0.05823063400950787	0.05901330382146362	0.060109041558201674	0.06057864344537513	0.06112651231374415	0.06699653590341229	0.06910974439569281	0.07192735571873352	0.15864717088343072	0.16130824824408027	0.16334318975516524	0.16420412654831656	0.16490852937907674	0.1649867963602723	0.16561293220983692	0.16584773315342363	0.16600426711581479	0.16678693692777052
SA-PE-023_6 - illumina_universal_adapter	0.03798649766826734	0.03822002121950669	0.038375703586999585	0.03892059187322473	0.03930979779195698	0.03946548015944988	0.03985468607818213	0.04117798620187177	0.041567192120604016	0.04296833342804011	0.043435380530518805	0.0440581100004904	0.04413595118423685	0.0442137923679833	0.044680839470461996	0.044758680654208446	0.044758680654208446	0.04561493367541939	0.04600413959415164	0.058303046626090656	0.0586922525448229	0.0590036172798087	0.05993771148476609	0.06094964687346993	0.06211726462966668	0.06258431173214538	0.06336272356960987	0.06857808288062198	0.07052411247428322	0.07426048929411279	0.15793976182154598	0.16074204443641815	0.1620653445601078	0.16222102692760068	0.16276591521382583	0.16307727994881163	0.16401137415376904	0.16424489770500839	0.16463410362374062	0.16510115072621934
SA-PE-023_7 - illumina_universal_adapter	0.04639219161424893	0.04681503711073297	0.04681503711073297	0.04705666310872385	0.04711706960822157	0.04741910210571017	0.04784194760219421	0.048506419096669126	0.049170890591144045	0.05074145957808476	0.05092267907657792	0.05152674407155512	0.0520704025670346	0.05219121556603004	0.05255365456301636	0.05273487406150952	0.05279528056100724	0.05370137805347304	0.05412422354995708	0.06886340942740075	0.0692862549238848	0.06946747442237795	0.07037357191484375	0.07134007590680727	0.07200454740128219	0.07248779939726395	0.07315227089173887	0.07858885584653366	0.08070308332895386	0.0838442213028353	0.17487681604589927	0.17777632802178983	0.17910527101073967	0.17940730350822828	0.1798301490047123	0.18001136850320548	0.18055502699868495	0.18079665299667583	0.18115909199366215	0.18170275048914164
SA-PE-024_1 - illumina_universal_adapter	0.0573090533977105	0.05762051564443719	0.05762051564443719	0.05774510054312786	0.05836802503658124	0.05867948728330793	0.05905324197937995	0.05936470422610664	0.05992533627021468	0.061108892807776094	0.061295770155812106	0.06185640219992014	0.06247932669337351	0.06254161914271886	0.06303995873748156	0.06322683608551756	0.06347600588289892	0.0640989303763523	0.06472185486980567	0.07587220330262108	0.07630825044803845	0.07686888249214648	0.07730492963756384	0.07811473147905323	0.07867536352316126	0.07917370311792396	0.07979662761137735	0.08490460845769501	0.08664879703936447	0.08876674031710595	0.1599670099188267	0.1626455852406762	0.16364226443020163	0.16414060402496433	0.16463894361972703	0.16501269831579904	0.1654487454612164	0.16600937750532443	0.16650771710008716	0.1669437642455045
SA-PE-024_2 - illumina_universal_adapter	0.0519222492468146	0.052109920027224775	0.052235033880831554	0.05273548929525868	0.05298571700247225	0.05329850163648921	0.05367384319730955	0.053861513977719724	0.05448708324575364	0.05536288022100111	0.05567566485501806	0.05623867719624859	0.05661401875706893	0.05661401875706893	0.057239588025102844	0.05761492958592319	0.05767748651272658	0.058928625048794404	0.05955419431682831	0.07262859201873705	0.07312904743316417	0.07350438899398452	0.07425507211562522	0.07575643835890661	0.07669479226095748	0.07738291845579477	0.07832127235784564	0.08382628191654405	0.08589066050105595	0.08851805142679839	0.16108408651873204	0.16383659129808126	0.16515028676095247	0.16590096988259315	0.16615119758980673	0.1664014252970203	0.16665165300423385	0.16708955149185759	0.16752744997948132	0.16802790539390847
SA-PE-024_3 - illumina_universal_adapter	0.05383707799417345	0.05415339455113099	0.054279921173914	0.054722764353654564	0.05491255428782909	0.05497581759922059	0.05535539746756964	0.055798240647310204	0.0565574003840083	0.05832877310297053	0.058581826348536564	0.05896140621688561	0.059277722773843154	0.05984709257636672	0.060669515624456334	0.06085930555863085	0.060985832181413874	0.06193478185228649	0.06282046821176761	0.0720569116749278	0.0728160714116259	0.07370175777110702	0.0744609175078051	0.0751568139331117	0.07616902691537583	0.07680166002929091	0.07749755645459751	0.0828749379228757	0.08496262719879547	0.08856863594811143	0.16239692034200146	0.1641050297495722	0.1651172427318363	0.16537029597740235	0.1657498758457514	0.16612945571410045	0.16644577227105797	0.16714166869636457	0.16752124856471362	0.16764777518749663
SA-PE-024_4 - illumina_universal_adapter	0.048853023470841715	0.048922024916422	0.04899102636200228	0.049267032144323424	0.049612039372224845	0.05016405093686713	0.05050905816476855	0.05078506394708969	0.051268074066151685	0.05251010008659682	0.05278610586891795	0.053338117433560234	0.05375212610704194	0.05382112755262223	0.05402813188936308	0.05409713333494337	0.05416613478052365	0.05471814634516593	0.05520115646422793	0.06796642389658063	0.06872543979796376	0.06900144558028491	0.06976046148166803	0.07072648171979203	0.07155449906675544	0.07189950629465687	0.07245151785929915	0.07735062049549939	0.07886865229826565	0.0809386956656742	0.15546025689238188	0.15718529303188902	0.15835831760675387	0.158634323389075	0.15884132772581586	0.15918633495371728	0.15946234073603843	0.15980734796393983	0.1604283609741624	0.16077336820206384
SA-PE-024_5 - illumina_universal_adapter	0.050214330434281994	0.050374248684072705	0.050374248684072705	0.05053416693386341	0.05093396255834018	0.051253799057921594	0.0514137173077123	0.05181351293218907	0.05237322680645654	0.053812491054572906	0.053892450179468254	0.0550118779280032	0.05549163267737533	0.05565155092716603	0.05621126480143351	0.056451142176119566	0.05653110130101492	0.057570569924654515	0.058210242923817344	0.06892476565979472	0.06948447953406219	0.0698043160336436	0.07116362115686461	0.07180329415602744	0.07276280365477168	0.0729227219045624	0.07364235402862057	0.07764031027338825	0.07915953364639997	0.08179818476794662	0.15240209205054375	0.15520066142188113	0.1564800074202068	0.15727959866916033	0.15743951691895103	0.1578393125434278	0.15847898554259063	0.15879882204217205	0.1593585359164395	0.15991824979070698
SA-PE-024_6 - illumina_universal_adapter	0.051269355778982756	0.051429073398231925	0.051429073398231925	0.051588791017481095	0.05182836744635484	0.052067943875228596	0.052307520304102344	0.05278667316184985	0.0530262495907236	0.05406441411584319	0.05430399054471694	0.05494286102171361	0.05518243745058736	0.0555018726890857	0.056060884356457785	0.05638031959495612	0.05661989602382987	0.05765806054894946	0.05837678983557071	0.07075490532738118	0.07123405818512869	0.0717132110428762	0.07259165794874661	0.07339024604499245	0.07378954009311538	0.07450826937973662	0.07522699866635787	0.08065739772082957	0.0829733031999425	0.0859280791560521	0.15700241972193163	0.15891903115292164	0.15979747805879205	0.16035648972616415	0.1610752190127854	0.16147451306090832	0.1620335247282804	0.1624328187764033	0.16291197163415083	0.16355084211114748
SA-PE-024_7 - illumina_universal_adapter	0.05772129233695595	0.05784529081673459	0.05790729005662391	0.05815528701618118	0.05846528321562778	0.05865128093529573	0.05933327257407824	0.05982926649319279	0.06026326117241802	0.061813242169651	0.06193724064942964	0.06268123152810147	0.06323922468710534	0.06336322316688398	0.06404521480566648	0.06423121252533444	0.06429321176522376	0.0650992018837849	0.06584319276245673	0.07756104910153802	0.0781810415004312	0.07898703161899236	0.0797930217375535	0.08103300653533987	0.08146700121456511	0.08196299513367966	0.0827689852522408	0.08841091608216883	0.09027089327884841	0.09281286211431047	0.16894792869839415	0.1713658990540776	0.17229588765241738	0.17291588005131056	0.17328787549064648	0.17378386940976104	0.17465185876821152	0.1750238542075474	0.17551984812666196	0.17576784508621923
SA-PE-025_1 - illumina_universal_adapter	0.027983195431853226	0.028056449870156507	0.028056449870156507	0.02827621318506635	0.02849597649997619	0.028569230938279472	0.028862248691492596	0.02930177532131228	0.029594793074525404	0.029741301951131963	0.030034319704345086	0.030180828580951648	0.030766864087377895	0.030766864087377895	0.03135289959380414	0.03142615403210742	0.03171917178532054	0.03193893510023039	0.0330377516747796	0.035967929206910824	0.03626094696012395	0.036334201398427225	0.03662721915164035	0.03714000021976332	0.03728650909636988	0.03765278128788628	0.038312071232615805	0.04102248544983719	0.041535266517960155	0.04497822511821435	0.10101787042022409	0.10753751542921607	0.11127349178268338	0.11185952728910963	0.11207929060401947	0.1123723083572326	0.11288508942535556	0.11332461605517524	0.11369088824669164	0.11427692375311789
SA-PE-025_2 - illumina_universal_adapter	0.030418797204109397	0.030492095510625324	0.03056539381714125	0.030785288736689027	0.030858587043204953	0.031005183656236807	0.03115178026926866	0.031371675188816436	0.03151827180184829	0.03195806164094385	0.032251254867007556	0.0323978514800394	0.032617746399587186	0.03276434301261904	0.03320413285171459	0.033350729464746445	0.033424027771262375	0.03393711591687386	0.03591617019280387	0.039800980438147955	0.040240770277243515	0.04038736689027537	0.040680560116339075	0.040973753342402774	0.041413543181498334	0.04170673640756204	0.04236642116620538	0.04441877374865131	0.045444950039874275	0.04881667213960689	0.10063857484636675	0.1077485105784116	0.11097363606511235	0.11141342590420791	0.11177991743678754	0.11185321574330347	0.11287939203452643	0.11324588356710606	0.11346577848665385	0.11375897171271755
SA-PE-025_3 - illumina_universal_adapter	0.02798327222171635	0.02798327222171635	0.02805730204240872	0.028279391504485836	0.028279391504485836	0.028353421325178207	0.02842745114587058	0.028575510787255322	0.028649540607947693	0.029315808994179036	0.029389838814871408	0.02968595809764089	0.029982077380410376	0.030056107201102748	0.03013013702179512	0.030426256304564605	0.030500286125256976	0.030796405408026462	0.033535508773644196	0.036940880525493276	0.03723699980826276	0.037311029628955134	0.03775520855310936	0.03827341729795596	0.03879162604280256	0.03908774532557205	0.03953192424972628	0.0425671468981135	0.04330744510503721	0.04626863793273207	0.09727518438977589	0.10312354022447322	0.10800950839016973	0.10837965749363158	0.10837965749363158	0.10882383641778581	0.10956413462470953	0.10993428372817138	0.11023040301094086	0.11074861175578747
SA-PE-025_4 - illumina_universal_adapter	0.025463805020007276	0.025463805020007276	0.02562547997251526	0.02570631744876925	0.02570631744876925	0.02578715492502324	0.025948829877531224	0.026029667353785216	0.026029667353785216	0.026757204640071138	0.02691887959257912	0.027161392021341095	0.027242229497595086	0.027565579402611052	0.027808091831373026	0.02796976678388101	0.02796976678388101	0.028212279212642983	0.029748191261468816	0.032739177882866496	0.03330504021664444	0.03338587769289843	0.033870902550422376	0.03443676488420031	0.035002627217978255	0.03532597712299422	0.03581100198051817	0.03807445131562993	0.039044501030677824	0.0411462754132816	0.09684329655228163	0.10525039408269674	0.10921143041914232	0.10953478032415828	0.10985813022917425	0.11001980518168222	0.11050483003920618	0.11090901742047614	0.11147487975425407	0.11187906713552404
SA-PE-025_5 - illumina_universal_adapter	0.025379218711948665	0.025472524663095537	0.025659136565389276	0.025939054418829887	0.02631227822341737	0.026405584174564237	0.026405584174564237	0.02649889012571111	0.02668550202800485	0.026872113930298588	0.026872113930298588	0.027058725832592327	0.02724533773488607	0.02743194963717981	0.02780517344176729	0.02789847939291416	0.02789847939291416	0.02817839724635477	0.029577986513557822	0.032097247194523316	0.0327503888525514	0.03303030670599202	0.03349683646172637	0.033776754315166975	0.0343365900220482	0.034616507875488804	0.035083037631223155	0.03788221616562926	0.03844205187251048	0.041614454211504066	0.09041346666131712	0.09582521182783559	0.10002397962944475	0.1004905093851791	0.10067712128747283	0.10067712128747283	0.10095703914091345	0.10151687484779466	0.1017034867500884	0.10207671055467589
SA-PE-025_6 - illumina_universal_adapter	0.02835270768358378	0.028446280976268876	0.028539854268953974	0.028633427561639068	0.028727000854324163	0.028727000854324163	0.028820574147009257	0.02891414743969435	0.029475587195804922	0.029849880366545303	0.029943453659230398	0.030317746829970776	0.030411320122655874	0.030504893415340968	0.030879186586081346	0.03097275987876644	0.03106633317145154	0.031159906464136633	0.032189212683672676	0.034996411464225524	0.03537070463496591	0.0355578512203361	0.03574499780570629	0.036119290976446665	0.03649358414718705	0.03668073073255724	0.037335743781352904	0.04042366243996104	0.04126582207412689	0.04369872768393936	0.09675478463638822	0.10218203561212373	0.10611211390489772	0.1064864070756381	0.10686070024637848	0.10732856670980395	0.10798357975859962	0.10835787292934	0.10929360585619095	0.11013576549035681
SA-PE-025_7 - illumina_universal_adapter	0.030959864297417237	0.030959864297417237	0.03103220042895326	0.031176872692025303	0.031538553349705414	0.0318278978758495	0.03197257013892154	0.03211724240199358	0.03233425079660165	0.03312994824349789	0.033202284375033905	0.033346956638105954	0.03363630116425004	0.03378097342732208	0.03435966247961025	0.034504334742682295	0.03457667087421832	0.0348660154003624	0.03667441868876294	0.03949552781866779	0.03949552781866779	0.039929544607883914	0.040218889134028005	0.04050823366017209	0.041231594975532304	0.041665611764748436	0.042171964685500586	0.04521008221001349	0.04636746031458983	0.04983959462831887	0.10503206299030333	0.11009559219782485	0.1129167013277297	0.11349539038001787	0.11356772651155389	0.11385707103769797	0.1142910878269141	0.11465276848459421	0.1149421130107383	0.11537612979995443
SA-PE-033_1 - illumina_universal_adapter	0.026953476532064573	0.027198954460407602	0.027248050046076208	0.027493527974419237	0.027640814731425052	0.02768991031709366	0.0280335794167739	0.02818086617377972	0.02837724851645414	0.02955554257250068	0.029801020500843708	0.030242880771861158	0.03048835870020419	0.030881123385553034	0.03117569689956467	0.031322983656570484	0.03151936599924491	0.03215760861293678	0.0340232408683438	0.04732814458453597	0.04816276954090227	0.04860462981191972	0.04953744593962323	0.05032297531032092	0.05159946053770467	0.051992225223053516	0.05272865900808261	0.06038757037238511	0.062007724699449096	0.06406973929753054	0.11026868541168858	0.11218341325276421	0.11267436910945026	0.11311622938046771	0.11350899406581656	0.11409814109383982	0.11463819253619449	0.11537462632122358	0.11611106010625266	0.11684749389128175
SA-PE-033_2 - illumina_universal_adapter	0.022772691821477974	0.022772691821477974	0.022822305529150037	0.0230207603598383	0.02311998777518243	0.023368056313542756	0.02361612485190308	0.02406264822095167	0.024211489343967867	0.02500530866672091	0.025154149789737106	0.025402218328097432	0.025799127989473956	0.025997582820162218	0.026295265066194607	0.026295265066194607	0.026394492481538738	0.027485994050324175	0.02892479157281407	0.04251894747495996	0.04326315309004094	0.0436104490437454	0.04455310948951464	0.04539654251993975	0.04633920296570899	0.04668649891941345	0.0473314771191503	0.05611310337710585	0.05784958314562814	0.060082199990871075	0.10954706653992018	0.11113470518542627	0.11168045596981899	0.11207736563119551	0.11247427529257203	0.11292079866162062	0.11361539056902954	0.11391307281506192	0.11435959618411051	0.1151038017991915
SA-PE-033_3 - illumina_universal_adapter	0.0230005301218675	0.0230005301218675	0.023050969880906685	0.023202289158024234	0.023353608435141785	0.023454487953220148	0.023858006025533614	0.02411020482072953	0.02471548192919973	0.02542163855574829	0.02557295783286584	0.02617823494133604	0.02653131325461032	0.026682632531727868	0.027237469881158882	0.02733834939923725	0.027439228917315615	0.02814538554386418	0.02945681927888294	0.04378171084601094	0.04413478915928523	0.04438698795448114	0.045194024099108075	0.04595062048469582	0.04695941566547948	0.04736293373779295	0.04786733132818478	0.055937692774454074	0.05760220482274712	0.059317156630079346	0.10652877109075475	0.10859680121136125	0.10900031928367472	0.109353397596949	0.10975691566926246	0.11005955422349756	0.11046307229581102	0.11081615060908531	0.11127010844043796	0.11207714458506489
