Total	Test_Condition	PPV	TPR	q
6	Unbalanced JS	0.90669819813376	0.450660059551583	0.25
6	Unbalanced OLS	0.927582127082322	0.39051313151466	0.25
8	Balanced	0.908289985407934	0.593130176947294	0.25
8	Unbalanced JS	0.898257820152003	0.390510303553621	0.25
8	Unbalanced OLS	0.914990410357011	0.337234823862647	0.25
10	Balanced	0.909635687835964	0.659362520373882	0.25
10	Unbalanced JS	0.900781074287291	0.41854888565133	0.25
10	Unbalanced OLS	0.914288473264758	0.374581619629757	0.25
12	Balanced	0.874526754951156	0.744212704190165	0.25
12	Unbalanced JS	0.910955878035733	0.39654384846852	0.25
12	Unbalanced OLS	0.921794812431246	0.355778230598721	0.25
14	Balanced	0.87704108049331	0.756566429633831	0.25
14	Unbalanced JS	0.893554540387769	0.366092012800231	0.25
14	Unbalanced OLS	0.904637054135134	0.332008131299757	0.25
16	Balanced	0.88294644662051	0.787686141228113	0.25
16	Unbalanced JS	0.902292346835667	0.382440900545126	0.25
16	Unbalanced OLS	0.912660189748043	0.348102338314985	0.25
18	Balanced	0.878221095681848	0.837741158832501	0.25
18	Unbalanced JS	0.928124552096498	0.359913842778866	0.25
18	Unbalanced OLS	0.937408744445796	0.328033295196703	0.25
20	Balanced	0.878811800903486	0.845738280148904	0.25
20	Unbalanced JS	0.94181019426663	0.32481352377836	0.25
20	Unbalanced OLS	0.949794231813665	0.2944374106583	0.25
22	Balanced	0.87092861960687	0.861815396326045	0.25
22	Unbalanced JS	0.916093743777276	0.385838566454824	0.25
22	Unbalanced OLS	0.924265120706896	0.357608987391832	0.25
24	Balanced	0.880867511841297	0.898232215730437	0.25
24	Unbalanced JS	0.902634581262767	0.374401612736271	0.25
24	Unbalanced OLS	0.909572183379441	0.347585925270563	0.25
4	Balanced	0.941919481168573	0.385710709950685	0.26
4	Unbalanced JS	0.871050538546771	0.433411440650633	0.26
4	Unbalanced OLS	0.901593760363968	0.335796731497189	0.26
6	Balanced	0.893981804118343	0.569831027930835	0.26
6	Unbalanced JS	0.903994465421012	0.456042699266924	0.26
6	Unbalanced OLS	0.925614054417909	0.396324003468851	0.26
8	Balanced	0.904940529783197	0.600696966715895	0.26
8	Unbalanced JS	0.896450177129627	0.396739068796918	0.26
8	Unbalanced OLS	0.913551777596834	0.342948845756683	0.26
10	Balanced	0.905872936614378	0.667522303593048	0.26
10	Unbalanced JS	0.898588704485272	0.425446639987809	0.26
10	Unbalanced OLS	0.912345323962096	0.381599294337964	0.26
12	Balanced	0.871360953212205	0.749950978057977	0.26
12	Unbalanced JS	0.909084620557812	0.402967230134404	0.26
12	Unbalanced OLS	0.919816718376526	0.362953035182704	0.26
14	Balanced	0.872932493091209	0.762184859544315	0.26
14	Unbalanced JS	0.891542599641143	0.372415460835097	0.26
14	Unbalanced OLS	0.903020664781359	0.337917190285098	0.26
16	Balanced	0.879499538725777	0.79353200980322	0.26
16	Unbalanced JS	0.900491197279931	0.3899938844452	0.26
16	Unbalanced OLS	0.911364913406092	0.354858129093776	0.26
18	Balanced	0.874014719124384	0.843131075951701	0.26
18	Unbalanced JS	0.926946078309322	0.366166601819628	0.26
18	Unbalanced OLS	0.935837826343573	0.334942289072153	0.26
20	Balanced	0.875307632019233	0.850908888183397	0.26
20	Unbalanced JS	0.940519919212506	0.330412104943602	0.26
20	Unbalanced OLS	0.948841800834022	0.299805706617402	0.26
22	Balanced	0.866962818760827	0.866328450202271	0.26
22	Unbalanced JS	0.914267741964798	0.392106224376034	0.26
22	Unbalanced OLS	0.921911415684377	0.364418196517038	0.26
24	Balanced	0.876710455977829	0.902553242747994	0.26
24	Unbalanced JS	0.901148145808387	0.380768601823058	0.26
24	Unbalanced OLS	0.907966261762189	0.354559208828983	0.26
4	Balanced	0.939900940433244	0.392489859208605	0.27
4	Unbalanced JS	0.869150215826139	0.439134119713226	0.27
4	Unbalanced OLS	0.899872171035123	0.341484150648563	0.27
6	Balanced	0.890915089793488	0.577633012069724	0.27
6	Unbalanced JS	0.901686770896471	0.462074114323961	0.27
6	Unbalanced OLS	0.923463366401361	0.402500422982105	0.27
8	Balanced	0.901667686167091	0.608346156635955	0.27
8	Unbalanced JS	0.894578239911373	0.403130175940599	0.27
8	Unbalanced OLS	0.912064314484397	0.348681389227297	0.27
10	Balanced	0.902895494207456	0.675116255683424	0.27
10	Unbalanced JS	0.896422084499316	0.431631896826174	0.27
10	Unbalanced OLS	0.910646043877493	0.388075333871553	0.27
12	Balanced	0.868079814505834	0.755907953936254	0.27
12	Unbalanced JS	0.907198105530578	0.409187320524663	0.27
12	Unbalanced OLS	0.918301839910063	0.370366301015838	0.27
14	Balanced	0.86927039832168	0.768515818451688	0.27
14	Unbalanced JS	0.889529972130033	0.378975714639695	0.27
14	Unbalanced OLS	0.900704808691909	0.344305135027214	0.27
16	Balanced	0.876386942150288	0.799770812775975	0.27
16	Unbalanced JS	0.898453979941417	0.396812910108195	0.27
16	Unbalanced OLS	0.909115056582322	0.362172239750065	0.27
18	Balanced	0.870153447687992	0.847452249158345	0.27
18	Unbalanced JS	0.925064774892652	0.372821831483649	0.27
18	Unbalanced OLS	0.933962977352216	0.340873616601286	0.27
20	Balanced	0.87165936470897	0.855860080225038	0.27
20	Unbalanced JS	0.938780246698118	0.335232212324184	0.27
20	Unbalanced OLS	0.947240214379717	0.306009786223251	0.27
22	Balanced	0.862913821383024	0.870649723196234	0.27
22	Unbalanced JS	0.91219884033266	0.398977919371993	0.27
22	Unbalanced OLS	0.919937951606435	0.37098888816073	0.27
24	Balanced	0.872603678281317	0.906618476832323	0.27
24	Unbalanced JS	0.899872518854957	0.386587095096246	0.27
24	Unbalanced OLS	0.906615095771379	0.360633367716417	0.27
4	Balanced	0.937947051425835	0.399844723595481	0.28
4	Unbalanced JS	0.866574161935948	0.445599319714905	0.28
4	Unbalanced OLS	0.89811154171138	0.347507854033801	0.28
6	Balanced	0.887780355220384	0.585225080940924	0.28
6	Unbalanced JS	0.898768887287458	0.467869937891088	0.28
6	Unbalanced OLS	0.921353094805466	0.408605131083856	0.28
8	Balanced	0.898130498413872	0.615849004431238	0.28
8	Unbalanced JS	0.892505761733384	0.409073540519421	0.28
8	Unbalanced OLS	0.910625946942648	0.354928105373547	0.28
10	Balanced	0.899318135434271	0.682143165591425	0.28
10	Unbalanced JS	0.89416769376064	0.438412559741693	0.28
10	Unbalanced OLS	0.908850023831473	0.394367683658044	0.28
12	Balanced	0.864687034431344	0.761773978915679	0.28
12	Unbalanced JS	0.905158791982159	0.415398350913048	0.28
12	Unbalanced OLS	0.916408877774681	0.377054980357215	0.28
14	Balanced	0.865326259077319	0.774426535690452	0.28
14	Unbalanced JS	0.887718344297572	0.385334222763545	0.28
14	Unbalanced OLS	0.898486545841475	0.350662676823034	0.28
16	Balanced	0.873094691860267	0.805689557918663	0.28
16	Unbalanced JS	0.896629736847583	0.403439639744002	0.28
16	Unbalanced OLS	0.906800787248462	0.369110662680718	0.28
18	Balanced	0.86613581634995	0.851636153068178	0.28
18	Unbalanced JS	0.923249521627147	0.379624043942419	0.28
18	Unbalanced OLS	0.932322582758825	0.346217288039001	0.28
20	Balanced	0.867906939954778	0.861048850449715	0.28
20	Unbalanced JS	0.937473322557051	0.341656321066994	0.28
20	Unbalanced OLS	0.945501992832313	0.312223510558382	0.28
22	Balanced	0.859100497599285	0.875016700986493	0.28
22	Unbalanced JS	0.910051421122586	0.405538786493084	0.28
22	Unbalanced OLS	0.917666613822082	0.378195387964719	0.28
24	Balanced	0.868688187725828	0.910464372637112	0.28
24	Unbalanced JS	0.89808459629983	0.393193614598924	0.28
24	Unbalanced OLS	0.904714343130516	0.366955963167143	0.28
4	Balanced	0.935507137313916	0.406898055790407	0.29
4	Unbalanced JS	0.864976213612862	0.451606669227479	0.29
4	Unbalanced OLS	0.896801004675064	0.353057305345678	0.29
6	Balanced	0.884747571739674	0.592954787264657	0.29
6	Unbalanced JS	0.896534618679999	0.472840340774283	0.29
6	Unbalanced OLS	0.919349128527266	0.413932002292868	0.29
8	Balanced	0.894038671378836	0.623333201885296	0.29
8	Unbalanced JS	0.890059282378284	0.414852776313106	0.29
8	Unbalanced OLS	0.908644044422593	0.360678989942514	0.29
10	Balanced	0.896099487242569	0.688823081230566	0.29
10	Unbalanced JS	0.892060149799693	0.444769962847604	0.29
10	Unbalanced OLS	0.90687594759159	0.400294636963501	0.29
12	Balanced	0.860992262723533	0.767631016859673	0.29
12	Unbalanced JS	0.90355657228771	0.421840195114249	0.29
12	Unbalanced OLS	0.914647026524269	0.383321935807231	0.29
14	Balanced	0.861264965755795	0.779871299295454	0.29
14	Unbalanced JS	0.885964089131249	0.391618945061716	0.29
14	Unbalanced OLS	0.897055697673507	0.356297176774513	0.29
16	Balanced	0.869540442973892	0.810859529641855	0.29
16	Unbalanced JS	0.89484699079347	0.410550340883115	0.29
16	Unbalanced OLS	0.904704797360658	0.376663858489897	0.29
18	Balanced	0.862197553456644	0.856176797690221	0.29
18	Unbalanced JS	0.920893367133283	0.386378831252354	0.29
18	Unbalanced OLS	0.930425358951521	0.353058017547569	0.29
20	Balanced	0.864377200862939	0.865369800290638	0.29
20	Unbalanced JS	0.935996269382499	0.347613425032812	0.29
20	Unbalanced OLS	0.944122993975237	0.317833585016361	0.29
22	Balanced	0.855148347433037	0.879127900770632	0.29
22	Unbalanced JS	0.908582808693082	0.412062994133192	0.29
22	Unbalanced OLS	0.915440959567527	0.384674290175302	0.29
24	Balanced	0.86464770023963	0.914200882147138	0.29
24	Unbalanced JS	0.896109242785449	0.399829902983254	0.29
24	Unbalanced OLS	0.903086609642869	0.373800264053888	0.29
4	Balanced	0.933005306457475	0.4137959685665	0.3
4	Unbalanced JS	0.862566774683165	0.457146160199942	0.3
4	Unbalanced OLS	0.895552051209251	0.357981905464213	0.3
6	Balanced	0.882033018742644	0.599870738921224	0.3
6	Unbalanced JS	0.894360030743301	0.478434884521191	0.3
6	Unbalanced OLS	0.917385322810846	0.419497346766731	0.3
8	Balanced	0.890439671508322	0.630332984975803	0.3
8	Unbalanced JS	0.888128047414605	0.421080754470005	0.3
8	Unbalanced OLS	0.907323070092529	0.366586230992078	0.3
10	Balanced	0.89320472428418	0.695320090547801	0.3
10	Unbalanced JS	0.89027082979835	0.450725909168208	0.3
10	Unbalanced OLS	0.904991726074352	0.40615730982516	0.3
12	Balanced	0.857082276543641	0.773177331936469	0.3
12	Unbalanced JS	0.901503999382232	0.428191010936883	0.3
12	Unbalanced OLS	0.91307440564815	0.389350302871714	0.3
14	Balanced	0.857843918390143	0.785672482566942	0.3
14	Unbalanced JS	0.883979782430574	0.397831618903804	0.3
14	Unbalanced OLS	0.895454664602896	0.362343905671374	0.3
16	Balanced	0.865868563155946	0.816157422895177	0.3
16	Unbalanced JS	0.892836415144307	0.417466411503736	0.3
16	Unbalanced OLS	0.902463093300078	0.384005163459371	0.3
18	Balanced	0.858297329413399	0.860324342358727	0.3
18	Unbalanced JS	0.918965175508111	0.392564933841583	0.3
18	Unbalanced OLS	0.928594007409757	0.35966676649402	0.3
20	Balanced	0.860969540357892	0.869206378761036	0.3
20	Unbalanced JS	0.934345756495724	0.353036986681562	0.3
20	Unbalanced OLS	0.942304903756313	0.323678335564145	0.3
22	Balanced	0.851438414503928	0.882983252477833	0.3
22	Unbalanced JS	0.906406494352064	0.418010982240036	0.3
22	Unbalanced OLS	0.91375420854686	0.391411692248754	0.3
24	Balanced	0.860850640235313	0.917471252625794	0.3
24	Unbalanced JS	0.894322678707603	0.406931560995583	0.3
24	Unbalanced OLS	0.901457488151992	0.380251677861711	0.3
4	Balanced	0.930904720168575	0.420337666592745	0.31
4	Unbalanced JS	0.860617743966671	0.463024367966397	0.31
4	Unbalanced OLS	0.893695901415771	0.363749891413312	0.31
6	Balanced	0.878394537186665	0.607645581378841	0.31
6	Unbalanced JS	0.891990860753901	0.483827397022431	0.31
6	Unbalanced OLS	0.915068303776288	0.425027239434095	0.31
8	Balanced	0.887249468797044	0.636785061165397	0.31
8	Unbalanced JS	0.886092007955834	0.427308291590523	0.31
8	Unbalanced OLS	0.905552097472966	0.372513581168929	0.31
10	Balanced	0.889830658748233	0.702210012190671	0.31
10	Unbalanced JS	0.888283104789547	0.456424534912396	0.31
10	Unbalanced OLS	0.902755058972454	0.413046058818282	0.31
12	Balanced	0.853544288800466	0.778412884543662	0.31
12	Unbalanced JS	0.899441938554249	0.434963403778173	0.31
12	Unbalanced OLS	0.911158871152045	0.395598292217972	0.31
14	Balanced	0.853972502742735	0.79101673701856	0.31
14	Unbalanced JS	0.881972109729509	0.403713667115421	0.31
14	Unbalanced OLS	0.8937873465851	0.368638217436616	0.31
16	Balanced	0.862259186619889	0.821181310967907	0.31
16	Unbalanced JS	0.890909946293182	0.424470010530973	0.31
16	Unbalanced OLS	0.900752212682605	0.391118507442149	0.31
18	Balanced	0.854048012115624	0.864864661003625	0.31
18	Unbalanced JS	0.917343623746495	0.398532244441002	0.31
18	Unbalanced OLS	0.926899453536754	0.366291384470378	0.31
20	Balanced	0.856990215842871	0.873015842882748	0.31
20	Unbalanced JS	0.932601310260544	0.358800223732973	0.31
20	Unbalanced OLS	0.941045817059187	0.329816871947424	0.31
22	Balanced	0.848031548330328	0.886856896703507	0.31
22	Unbalanced JS	0.904854548994562	0.424666540739919	0.31
22	Unbalanced OLS	0.91182701187121	0.398449614432023	0.31
24	Balanced	0.856925294126926	0.921015728370496	0.31
24	Unbalanced JS	0.892422939200325	0.413329545525154	0.31
24	Unbalanced OLS	0.899757712527339	0.386209600296577	0.31
4	Balanced	0.928789590154281	0.426824259771285	0.32
4	Unbalanced JS	0.858683172173833	0.468894031971379	0.32
4	Unbalanced OLS	0.892030205883655	0.370142018569926	0.32
6	Balanced	0.875390220463091	0.615210626078665	0.32
6	Unbalanced JS	0.889714598978856	0.48966961674006	0.32
6	Unbalanced OLS	0.912531464362549	0.430638556694986	0.32
8	Balanced	0.883705078697774	0.6435840389455	0.32
8	Unbalanced JS	0.883854958587767	0.432931479591851	0.32
8	Unbalanced OLS	0.903362835417782	0.377779065859191	0.32
10	Balanced	0.886705588749658	0.708350704087923	0.32
10	Unbalanced JS	0.886105143224336	0.462306148211329	0.32
10	Unbalanced OLS	0.900674004110133	0.419377304408333	0.32
12	Balanced	0.849870661278874	0.783858785573113	0.32
12	Unbalanced JS	0.897925093104156	0.440902094430092	0.32
12	Unbalanced OLS	0.909129957959243	0.402030488803562	0.32
14	Balanced	0.850544046313656	0.796013854006648	0.32
14	Unbalanced JS	0.880500323600238	0.409586956237482	0.32
14	Unbalanced OLS	0.892476439814585	0.37486781563173	0.32
16	Balanced	0.858529894504139	0.826405994663058	0.32
16	Unbalanced JS	0.888753438713815	0.431473332045699	0.32
16	Unbalanced OLS	0.898806257161676	0.397733469040413	0.32
18	Balanced	0.85026413679855	0.868647164126625	0.32
18	Unbalanced JS	0.915642383657147	0.404922542827469	0.32
18	Unbalanced OLS	0.925124608328861	0.373159559661069	0.32
20	Balanced	0.853288462334552	0.876870853971611	0.32
20	Unbalanced JS	0.931238969819012	0.364574266924822	0.32
20	Unbalanced OLS	0.939686278686336	0.335885605138475	0.32
22	Balanced	0.844510904152403	0.89073031045936	0.32
22	Unbalanced JS	0.90322669086329	0.430817107483085	0.32
22	Unbalanced OLS	0.910174032718155	0.404872011548347	0.32
24	Balanced	0.853057907479154	0.924450582611516	0.32
24	Unbalanced JS	0.890508447533884	0.420241969283792	0.32
24	Unbalanced OLS	0.898054649942204	0.393183315862662	0.32
4	Balanced	0.926755169421527	0.433840688352597	0.33
4	Unbalanced JS	0.856799107082573	0.474241495459577	0.33
4	Unbalanced OLS	0.890485133949709	0.375901059924876	0.33
6	Balanced	0.872285032356118	0.622190466926078	0.33
6	Unbalanced JS	0.887548872469968	0.494605025880071	0.33
6	Unbalanced OLS	0.910199079060533	0.436037626122708	0.33
8	Balanced	0.880134813002771	0.649999282589688	0.33
8	Unbalanced JS	0.882112723830194	0.439022845115929	0.33
8	Unbalanced OLS	0.901490605859787	0.383602413786512	0.33
10	Balanced	0.883111631141148	0.714372802517005	0.33
10	Unbalanced JS	0.883843515362003	0.46864667951899	0.33
10	Unbalanced OLS	0.898736214493404	0.425917218314061	0.33
12	Balanced	0.846501204219305	0.788336224612715	0.33
12	Unbalanced JS	0.896220526913726	0.447031958294945	0.33
12	Unbalanced OLS	0.907476811037801	0.407783893598647	0.33
14	Balanced	0.846753375488638	0.801020035925208	0.33
14	Unbalanced JS	0.878428454114721	0.415551396971736	0.33
14	Unbalanced OLS	0.890742042670911	0.380731859385278	0.33
16	Balanced	0.85501602984962	0.831439070218423	0.33
16	Unbalanced JS	0.886574401902999	0.438622443802216	0.33
16	Unbalanced OLS	0.897025805000942	0.404835280045844	0.33
18	Balanced	0.846763588406505	0.87262118278457	0.33
18	Unbalanced JS	0.91358172549304	0.411257549559318	0.33
18	Unbalanced OLS	0.923407728156063	0.380200473460667	0.33
20	Balanced	0.849873730185234	0.880661840498621	0.33
20	Unbalanced JS	0.929256187788561	0.370677319960673	0.33
20	Unbalanced OLS	0.938376592898797	0.341155680660024	0.33
22	Balanced	0.840559705565767	0.894220297686676	0.33
22	Unbalanced JS	0.901498197977359	0.436776538095667	0.33
22	Unbalanced OLS	0.90843962725807	0.411093758673917	0.33
24	Balanced	0.849471775380977	0.927794045009601	0.33
24	Unbalanced JS	0.888824582668896	0.42637579860445	0.33
24	Unbalanced OLS	0.896426028942002	0.399926901953646	0.33
4	Balanced	0.924711527560848	0.440920991790378	0.34
4	Unbalanced JS	0.854598257283096	0.479974789450265	0.34
4	Unbalanced OLS	0.888730143880579	0.381879737444536	0.34
6	Balanced	0.869216493621754	0.629015339746948	0.34
6	Unbalanced JS	0.88557514484796	0.499676776956372	0.34
6	Unbalanced OLS	0.907677478482421	0.441492440537182	0.34
8	Balanced	0.876877009804809	0.656249330866434	0.34
8	Unbalanced JS	0.879762050343716	0.444419084892025	0.34
8	Unbalanced OLS	0.899889097266427	0.389738415232618	0.34
10	Balanced	0.879724104777626	0.721052565641791	0.34
10	Unbalanced JS	0.881292830604042	0.475398739415499	0.34
10	Unbalanced OLS	0.89687802549521	0.431844784777436	0.34
12	Balanced	0.842775370046167	0.793297400665473	0.34
12	Unbalanced JS	0.894011537613406	0.453189637688374	0.34
12	Unbalanced OLS	0.905747603014328	0.414280163869416	0.34
14	Balanced	0.842893588384318	0.805852807099731	0.34
14	Unbalanced JS	0.876399032416553	0.420909620231108	0.34
14	Unbalanced OLS	0.888265500855207	0.386962225631921	0.34
16	Balanced	0.851423034842705	0.836106621069078	0.34
16	Unbalanced JS	0.884659663053386	0.444927048715649	0.34
16	Unbalanced OLS	0.895360676459117	0.411976683297058	0.34
18	Balanced	0.842708546888121	0.876604326331113	0.34
18	Unbalanced JS	0.911292526323751	0.417394210739387	0.34
18	Unbalanced OLS	0.920806945314574	0.3867088638309	0.34
20	Balanced	0.846285165856782	0.884663178234997	0.34
20	Unbalanced JS	0.927856120110422	0.376679765774101	0.34
20	Unbalanced OLS	0.936538897135943	0.347422648396886	0.34
22	Balanced	0.836764979986246	0.897591475879588	0.34
22	Unbalanced JS	0.899076443257193	0.443063328055533	0.34
22	Unbalanced OLS	0.906537103655488	0.417518479332397	0.34
24	Balanced	0.845682387953504	0.930479870493401	0.34
24	Unbalanced JS	0.887320835910158	0.43284424678235	0.34
24	Unbalanced OLS	0.894254407554704	0.406461259333751	0.34
4	Balanced	0.922624218619737	0.447124767916826	0.35
4	Unbalanced JS	0.852383349864568	0.485909854685033	0.35
4	Unbalanced OLS	0.886946202130219	0.387447801829235	0.35
6	Balanced	0.865923630857513	0.636095980735513	0.35
6	Unbalanced JS	0.883066240144356	0.504613415598713	0.35
6	Unbalanced OLS	0.905596291860737	0.447049987936972	0.35
8	Balanced	0.873382339271701	0.662883291465911	0.35
8	Unbalanced JS	0.877975507725694	0.450326413508951	0.35
8	Unbalanced OLS	0.897721327574784	0.396231156917847	0.35
10	Balanced	0.875872345410647	0.727366693725104	0.35
10	Unbalanced JS	0.879145781276711	0.481438232486216	0.35
10	Unbalanced OLS	0.89463900402737	0.437938352733306	0.35
12	Balanced	0.839241413933006	0.798231427989878	0.35
12	Unbalanced JS	0.892289110333625	0.459915221841761	0.35
12	Unbalanced OLS	0.904065528189996	0.420427618900201	0.35
14	Balanced	0.839455360253565	0.810557686845394	0.35
14	Unbalanced JS	0.874565145042739	0.427029330576389	0.35
14	Unbalanced OLS	0.88683694202238	0.392945634912015	0.35
16	Balanced	0.848199140726896	0.840308308389183	0.35
16	Unbalanced JS	0.882715791137599	0.451277245389428	0.35
16	Unbalanced OLS	0.893442460762223	0.418942207945375	0.35
18	Balanced	0.838908271969817	0.880587652752096	0.35
18	Unbalanced JS	0.908716784844296	0.423830644124656	0.35
18	Unbalanced OLS	0.918645250409725	0.393430962761533	0.35
20	Balanced	0.8428519638506	0.888664425792541	0.35
20	Unbalanced JS	0.926181643194789	0.382693853644409	0.35
20	Unbalanced OLS	0.934888240796772	0.353068238592535	0.35
22	Balanced	0.83298711005262	0.90099932145587	0.35
22	Unbalanced JS	0.897037440807136	0.44935162753439	0.35
22	Unbalanced OLS	0.904458497297156	0.423524976164911	0.35
24	Balanced	0.841724991509614	0.933284207186583	0.35
24	Unbalanced JS	0.885295533288152	0.439526539559642	0.35
24	Unbalanced OLS	0.892522798220229	0.412700753823289	0.35
4	Balanced	0.920410539442711	0.453392132800657	0.36
4	Unbalanced JS	0.850347825033947	0.491405124931811	0.36
4	Unbalanced OLS	0.884979800496928	0.392832681205493	0.36
6	Balanced	0.86246250659963	0.642536825750226	0.36
6	Unbalanced JS	0.880573701730575	0.509859395460282	0.36
6	Unbalanced OLS	0.903594726170414	0.452202899875588	0.36
8	Balanced	0.869844684078059	0.669581629862434	0.36
8	Unbalanced JS	0.875900034924353	0.455557712933997	0.36
8	Unbalanced OLS	0.895674823686397	0.401659667305748	0.36
10	Balanced	0.87238168331732	0.733991288636782	0.36
10	Unbalanced JS	0.876909881750781	0.487541858031452	0.36
10	Unbalanced OLS	0.892827704886483	0.443772558702973	0.36
12	Balanced	0.835452947704228	0.802927729034964	0.36
12	Unbalanced JS	0.889848236121882	0.466238581168291	0.36
12	Unbalanced OLS	0.902330710025774	0.426628980643784	0.36
14	Balanced	0.835920906510298	0.814906111561185	0.36
14	Unbalanced JS	0.872686811399727	0.432583527263986	0.36
14	Unbalanced OLS	0.884985564070917	0.399541237980121	0.36
16	Balanced	0.844755061040219	0.844975639058127	0.36
16	Unbalanced JS	0.880710035612422	0.458262359322712	0.36
16	Unbalanced OLS	0.891347821683638	0.425862616857379	0.36
18	Balanced	0.835502162313814	0.884013593254452	0.36
18	Unbalanced JS	0.906797733794084	0.430654360543218	0.36
18	Unbalanced OLS	0.916743778190705	0.399912104812255	0.36
20	Balanced	0.839400414108638	0.891998791245039	0.36
20	Unbalanced JS	0.924536797993861	0.388204232815869	0.36
20	Unbalanced OLS	0.933118383138904	0.358519094404887	0.36
22	Balanced	0.829657287920368	0.904306392294038	0.36
22	Unbalanced JS	0.894878118832728	0.455738270434371	0.36
22	Unbalanced OLS	0.902495897132074	0.429354975433857	0.36
24	Balanced	0.838024432037703	0.935787198919111	0.36
24	Unbalanced JS	0.883209579271393	0.446132763935251	0.36
24	Unbalanced OLS	0.890904752913908	0.419209607989629	0.36
4	Balanced	0.918377391649493	0.459979666146814	0.37
4	Unbalanced JS	0.84777024688564	0.497624042230299	0.37
4	Unbalanced OLS	0.883054279340606	0.39870075341697	0.37
6	Balanced	0.859142387968405	0.649498880019472	0.37
6	Unbalanced JS	0.878010866023662	0.515134293481479	0.37
6	Unbalanced OLS	0.901471520828929	0.457403150270233	0.37
8	Balanced	0.866582386056477	0.676078969937283	0.37
8	Unbalanced JS	0.873786361672886	0.461136875697731	0.37
8	Unbalanced OLS	0.893601145535451	0.407703891617723	0.37
10	Balanced	0.868749392287803	0.740378428233242	0.37
10	Unbalanced JS	0.874208077632985	0.493719479623212	0.37
10	Unbalanced OLS	0.890687477276906	0.449552795654188	0.37
12	Balanced	0.831871764515515	0.807706655501792	0.37
12	Unbalanced JS	0.887556506352539	0.472231860571288	0.37
12	Unbalanced OLS	0.900125760228236	0.432612265494941	0.37
14	Balanced	0.831876417869391	0.81941893481382	0.37
14	Unbalanced JS	0.870807182224289	0.438384411888052	0.37
14	Unbalanced OLS	0.882943588648699	0.405395712822872	0.37
16	Balanced	0.841023100727652	0.84934190769172	0.37
16	Unbalanced JS	0.87857440726282	0.465109908671795	0.37
16	Unbalanced OLS	0.889245843772408	0.433240193678061	0.37
18	Balanced	0.831815654818758	0.887275040015158	0.37
18	Unbalanced JS	0.904578658849692	0.438065376940739	0.37
18	Unbalanced OLS	0.915195722084323	0.406514231539247	0.37
20	Balanced	0.83563303045046	0.895470082854058	0.37
20	Unbalanced JS	0.922789175550719	0.394447053125788	0.37
20	Unbalanced OLS	0.931156264881887	0.36434629635338	0.37
22	Balanced	0.826185259235285	0.907394405284973	0.37
22	Unbalanced JS	0.892843442951003	0.462879294148637	0.37
22	Unbalanced OLS	0.900837780799448	0.435586366313243	0.37
24	Balanced	0.834156272644361	0.938500419196136	0.37
24	Unbalanced JS	0.881075985544674	0.453108338199405	0.37
24	Unbalanced OLS	0.88925572909336	0.425524709223898	0.37
4	Balanced	0.916487971001699	0.466247241319491	0.38
4	Unbalanced JS	0.845712628871896	0.503530672495298	0.38
4	Unbalanced OLS	0.881374504336908	0.403792663290716	0.38
6	Balanced	0.855723506161129	0.655775905237049	0.38
6	Unbalanced JS	0.875837915119951	0.520317572039958	0.38
6	Unbalanced OLS	0.899240962385543	0.462639798267802	0.38
8	Balanced	0.863227636014986	0.6822932177198	0.38
8	Unbalanced JS	0.871912846186114	0.466485900358783	0.38
8	Unbalanced OLS	0.891867641226806	0.413042525071092	0.38
10	Balanced	0.865747012629164	0.745760836608222	0.38
10	Unbalanced JS	0.872021979835873	0.499834452285549	0.38
10	Unbalanced OLS	0.888428034803029	0.455978665161674	0.38
12	Balanced	0.828426609772957	0.812138294340287	0.38
12	Unbalanced JS	0.885860929485714	0.478849373865609	0.38
12	Unbalanced OLS	0.898532353385019	0.439110054311781	0.38
14	Balanced	0.828280595065354	0.824014343250696	0.38
14	Unbalanced JS	0.86848099359421	0.444213081101592	0.38
14	Unbalanced OLS	0.880998644203073	0.411378518864105	0.38
16	Balanced	0.83752310573094	0.853936399218704	0.38
16	Unbalanced JS	0.876806023156001	0.471791891523673	0.38
16	Unbalanced OLS	0.886955090376128	0.439435943843129	0.38
18	Balanced	0.828465676170285	0.890463452298116	0.38
18	Unbalanced JS	0.902615606543749	0.444848207858598	0.38
18	Unbalanced OLS	0.913112021726147	0.41199600814315	0.38
20	Balanced	0.831766656951614	0.899032863857223	0.38
20	Unbalanced JS	0.920903749308445	0.401026812888549	0.38
20	Unbalanced OLS	0.929767546096837	0.369908991795045	0.38
22	Balanced	0.822649035774815	0.910454990980271	0.38
22	Unbalanced JS	0.890596317286501	0.469305737125309	0.38
22	Unbalanced OLS	0.898807776454974	0.442185863611591	0.38
24	Balanced	0.830086167222326	0.941314023485121	0.38
24	Unbalanced JS	0.879331637731336	0.459470102705392	0.38
24	Unbalanced OLS	0.887240358903597	0.432947132432573	0.38
4	Balanced	0.913892950218307	0.473529114145933	0.39
4	Unbalanced JS	0.843444586129616	0.509446659289549	0.39
4	Unbalanced OLS	0.879382304206622	0.408994042411778	0.39
6	Balanced	0.852666300756285	0.662737882378808	0.39
6	Unbalanced JS	0.873450344209923	0.525335068668023	0.39
6	Unbalanced OLS	0.897234912996198	0.467527908340346	0.39
8	Balanced	0.860132188795524	0.688141675348212	0.39
