Total	Test_Condition	Iteration	FN	FP	TN	TP	TPR	TNR	PPV	NPV	ACC	BA	F1	MCC
10	Unbalanced OLS	2	3469	0	2151	162	0.044615808317268	1	1	0.382740213523132	0.400034590107229	0.522307904158634	0.0854205114684946	0.13067617993291
10	Unbalanced OLS	3	2558	11	2150	1091	0.298986023568101	0.994909763998149	0.990018148820327	0.456669498725574	0.557831325301205	0.646947893783125	0.459271732266891	0.362325293033233
10	Unbalanced OLS	4	3443	0	2164	191	0.0525591634562466	1	1	0.385946138755128	0.406174542945843	0.526279581728123	0.0998692810457516	0.142425440817777
10	Unbalanced OLS	5	2322	20	2142	1323	0.362962962962963	0.990749306197965	0.985107967237528	0.479838709677419	0.596693645600138	0.676856134580464	0.530473135525261	0.405533406922807
10	Unbalanced OLS	6	3540	0	2160	89	0.0245246624414439	1	1	0.378947368421053	0.388495422352738	0.512262331220722	0.0478752017213556	0.0964030927595158
10	Unbalanced OLS	7	2604	110	2041	1041	0.28559670781893	0.9488609948861	0.904430929626412	0.439397201291712	0.531746031746032	0.617228851352515	0.434111759799833	0.283924556353316
10	Unbalanced OLS	8	3506	0	2153	124	0.0341597796143251	1	1	0.380455910938328	0.393740273214595	0.517079889807163	0.0660628662759723	0.114001272232465
10	Unbalanced OLS	9	3049	1	2157	598	0.163970386619139	0.999536607970343	0.998330550918197	0.414329619669612	0.474590869939707	0.581753497294741	0.281676872350447	0.259755316171961
10	Unbalanced OLS	10	3470	0	2156	159	0.043813722788647	1	1	0.383220760753644	0.400172860847018	0.521906861394324	0.0839493136219641	0.129577498735369
10	Unbalanced OLS	11	2717	28	2131	930	0.255004112969564	0.987031032885595	0.970772442588727	0.439562706270627	0.527213227695487	0.62101757292758	0.403908794788274	0.315143661849119
10	Unbalanced OLS	12	2838	12	2144	791	0.217966381923395	0.99443413729128	0.985056039850561	0.430349257326375	0.507346585998271	0.606200259607338	0.356949458483755	0.297039224354137
10	Unbalanced OLS	13	2737	9	2146	909	0.249314317059792	0.995823665893271	0.990196078431373	0.439483923817325	0.526633339079469	0.622568991476531	0.398334794040316	0.324547206222012
10	Unbalanced OLS	14	3489	0	2152	133	0.0367200441744892	1	1	0.381492643148378	0.395739521995151	0.518360022087245	0.0708388814913449	0.118357199648568
10	Unbalanced OLS	15	3439	1	2156	210	0.0575500137023842	0.999536393138618	0.995260663507109	0.385344057193923	0.407509472959008	0.528543203420501	0.10880829015544	0.147402021463565
10	Unbalanced OLS	16	2844	262	1900	789	0.217175887696119	0.878815911193339	0.750713606089439	0.400505902192243	0.464020707506471	0.547995899444729	0.336891545687447	0.120481669257767
10	Unbalanced OLS	17	3036	1	2158	614	0.168219178082192	0.999536822603057	0.998373983739837	0.415479399306893	0.477190566362541	0.583878000342624	0.287924970691676	0.263488877203535
10	Unbalanced OLS	18	3480	0	2158	154	0.0423775454045129	1	1	0.382759843916282	0.399171270718232	0.521188772702257	0.0813093980992608	0.127359423147981
10	Unbalanced OLS	19	3263	1	2161	387	0.106027397260274	0.999537465309898	0.997422680412371	0.398414454277286	0.438403303509979	0.552782431285086	0.191679049034175	0.204417447209587
10	Unbalanced OLS	20	3341	0	2150	282	0.0778360474744687	1	1	0.391549808778	0.42127143599515	0.538918023737234	0.144430217669654	0.174575741455288
10	Unbalanced OLS	21	2463	40	2120	1184	0.324650397587058	0.981481481481481	0.967320261437908	0.462579096661575	0.568968486309626	0.65306593953427	0.486142475877643	0.362775272455764
10	Unbalanced OLS	22	3061	1	2155	572	0.157445637214423	0.999536178107607	0.99825479930192	0.413151840490798	0.47106581447573	0.578490907661015	0.271992391821208	0.25413256609533
10	Unbalanced OLS	23	3261	8	2152	385	0.105595172792101	0.996296296296296	0.979643765903308	0.397561426196194	0.436961763692732	0.550945734544199	0.190641247833622	0.196045890471566
10	Unbalanced OLS	24	3496	0	2157	134	0.0369146005509642	1	1	0.381567309393243	0.395887333678936	0.518457300275482	0.0712008501594049	0.118681948119997
10	Unbalanced OLS	25	3318	2	2160	330	0.0904605263157895	0.999074930619796	0.993975903614458	0.394304490690033	0.428571428571429	0.544767728467793	0.165829145728643	0.186453378953512
10	Unbalanced OLS	26	3189	29	2122	436	0.120275862068966	0.98651789865179	0.937634408602151	0.399548107700998	0.44286703601108	0.553396880360378	0.21320293398533	0.189760346135068
10	Unbalanced OLS	27	3016	60	2103	631	0.173018919659995	0.972260748959778	0.913169319826339	0.410822426255128	0.470567986230637	0.572639834309886	0.290917473490088	0.216954865136178
10	Unbalanced OLS	28	3341	6	2136	277	0.0765616362631288	0.997198879551821	0.978798586572438	0.389994522548841	0.418923611111111	0.536880257907475	0.142014867982569	0.164931409858112
10	Unbalanced OLS	29	3294	5	2155	352	0.0965441579813494	0.997685185185185	0.985994397759104	0.395485410167003	0.431794695142956	0.547114671583267	0.175868098925806	0.189595864227501
10	Unbalanced OLS	30	3136	23	2134	490	0.135135135135135	0.989337042188224	0.955165692007797	0.404933586337761	0.453743731627183	0.56223608866168	0.236772167190143	0.211712874498086
12	Balanced	1	2878	0	2158	768	0.210641799232035	1	1	0.428514694201747	0.504135079255686	0.605320899616018	0.347983688264613	0.30043819028882
12	Balanced	2	1781	29	2130	1866	0.511653413764738	0.986567855488652	0.984696569920844	0.544617744822296	0.688253530830176	0.749110634626695	0.673403103572717	0.513532520611223
12	Balanced	3	1810	51	2111	1838	0.503837719298246	0.97641073080481	0.973001588141874	0.538383065544504	0.679690189328744	0.740124225051528	0.663897417374029	0.495572080871563
12	Balanced	4	1739	13	2145	1911	0.523561643835616	0.993975903614458	0.993243243243243	0.55226570545829	0.698347107438017	0.758768773725037	0.685683530678149	0.531339216906733
12	Balanced	5	2394	37	2119	1254	0.34375	0.982838589981447	0.9713400464756	0.469532461777089	0.581150930392833	0.663294294990724	0.507795100222717	0.379452145641357
12	Balanced	6	3017	0	2152	630	0.17274472168906	1	1	0.416328109885858	0.479737885842387	0.58637236084453	0.294599018003273	0.268176217203474
12	Balanced	7	2753	6	2155	897	0.245753424657534	0.997223507635354	0.993355481727575	0.439079054604727	0.525210807090002	0.621488466146444	0.394025916977817	0.324147523599241
12	Balanced	8	1952	11	2147	1697	0.465058920252124	0.994902687673772	0.993559718969555	0.523786289338863	0.661959703805752	0.729980803962948	0.633563561694979	0.487810723370842
12	Balanced	9	1990	22	2139	1657	0.45434603783932	0.989819527996298	0.986896962477665	0.518043109711795	0.653581267217631	0.722082782917809	0.622230567029666	0.473578919375757
12	Balanced	10	1987	40	2115	1663	0.455616438356164	0.981438515081206	0.97651203758074	0.515602145294978	0.650818260120586	0.718527476718685	0.621333831496357	0.463768197791328
12	Balanced	11	2624	3	2156	1026	0.281095890410959	0.998610467809171	0.997084548104956	0.451046025104603	0.547770700636943	0.639853179110065	0.438555246847617	0.354040916617762
12	Balanced	12	1899	113	2044	1747	0.479155238617663	0.947612424663885	0.939247311827957	0.518387014963226	0.6532827847665	0.713383831640774	0.634580457682528	0.441931592310504
12	Balanced	13	2447	23	2140	1204	0.329772665023281	0.989366620434582	0.981255093724531	0.466535862219316	0.57516339869281	0.659569642728932	0.493644936449365	0.37803132901178
12	Balanced	14	1642	58	2099	2004	0.549643444871092	0.97311080203987	0.971871968962173	0.561079925153702	0.707048078580045	0.761377123455481	0.702172389628592	0.527828443765884
12	Balanced	15	1877	21	2136	1768	0.485048010973937	0.990264255910988	0.988261598658468	0.532270122103165	0.672871423647018	0.737656133442462	0.650717703349282	0.497408395768228
12	Balanced	16	2167	23	2132	1480	0.405812996983822	0.989327146171694	0.984697272122422	0.495929285880437	0.622543950361944	0.697570071577758	0.574757281553398	0.435792206141405
12	Balanced	17	2429	2	2152	1217	0.333790455293472	0.999071494893222	0.998359310910583	0.469766426544423	0.580862068965517	0.666430975093347	0.500308324768756	0.394741999161297
12	Balanced	18	2521	7	2155	1130	0.309504245412216	0.996762257169288	0.993843447669305	0.460863986313088	0.565112678479271	0.653133251290752	0.472013366750209	0.373177780023942
12	Balanced	19	1811	53	2105	1838	0.503699643738011	0.975440222428174	0.971972501322052	0.537538304392237	0.679008093680041	0.739569933083092	0.663537906137184	0.494092035212236
12	Balanced	20	1425	202	1953	2224	0.609482049876679	0.906264501160093	0.916735366859027	0.578152753108348	0.719676085458305	0.757873275518386	0.732181069958848	0.505209700047659
12	Balanced	21	2254	68	2094	1397	0.382634894549439	0.96854764107308	0.95358361774744	0.481600735970561	0.600550490280406	0.675591267811259	0.546129788897576	0.390933683381127
12	Balanced	22	1884	29	2129	1765	0.483694162784324	0.986561631139944	0.983835005574136	0.530525791178669	0.67057000172206	0.735127896962134	0.648539408414477	0.491814136478924
12	Balanced	23	2827	0	2152	821	0.225054824561404	1	1	0.432215304277967	0.512586206896552	0.612527412280702	0.367420004475274	0.311884817644321
12	Balanced	24	1534	49	2115	2117	0.579841139413859	0.977356746765249	0.977377654662973	0.579610852288298	0.727773000859845	0.778598943089554	0.727866597902699	0.557093186728492
12	Balanced	25	2344	28	2137	1305	0.357632228007673	0.987066974595843	0.978994748687172	0.476902477125642	0.592019263845889	0.672349601301758	0.523885989562425	0.396418226380715
12	Balanced	26	2507	2	2151	1135	0.311641954969797	0.999071063632141	0.998240985048373	0.461786174323744	0.567040552200173	0.655356509300969	0.47499476878008	0.378069341956453
12	Balanced	27	2250	9	2150	1400	0.383561643835616	0.995831403427513	0.99361249112846	0.488636363636364	0.611120674814942	0.689696523631565	0.553469065032615	0.427740414911171
12	Balanced	28	2413	9	2145	1237	0.338904109589041	0.995821727019499	0.992776886035313	0.470601140851251	0.582701585113715	0.66736291830427	0.50531045751634	0.39383321052905
12	Balanced	29	2070	52	2105	1575	0.432098765432099	0.97589244320816	0.968039336201598	0.504191616766467	0.634264046880386	0.703995604320129	0.597496206373293	0.438937441167624
12	Balanced	30	2556	33	2130	1094	0.29972602739726	0.984743411927878	0.970718722271517	0.454545454545455	0.554618957509032	0.642234719662569	0.458028051078083	0.347814119817167
12	Unbalanced JS	1	2962	4	2154	686	0.188048245614035	0.998146431881372	0.994202898550725	0.42103205629398	0.48914915604547	0.593097338747703	0.316274781005071	0.278054919938723
12	Unbalanced JS	2	3076	7	2151	550	0.151682294539437	0.9967562557924	0.987432675044883	0.411517122632485	0.466977869986169	0.574219275165919	0.262969160889314	0.243350631029403
12	Unbalanced JS	3	2325	41	2119	1325	0.363013698630137	0.981018518518519	0.969985358711567	0.476822682268227	0.592771084337349	0.672016108574328	0.528309409888357	0.392066781273453
12	Unbalanced JS	4	3294	2	2149	328	0.0905577029265599	0.99907019990702	0.993939393939394	0.394819033621165	0.429066343322363	0.54481395141679	0.165991902834008	0.186664411635247
12	Unbalanced JS	5	2326	43	2115	1318	0.361690450054885	0.980074142724745	0.968405584129317	0.476244089169106	0.591692519820751	0.670882296389815	0.526673326673327	0.389827544594313
12	Unbalanced JS	6	3469	0	2153	155	0.0427704194260486	1	1	0.38295980078264	0.399515319369915	0.521385209713024	0.0820322836729294	0.127981839738259
12	Unbalanced JS	7	3002	60	2101	646	0.177083333333333	0.97223507635354	0.915014164305949	0.411718596903782	0.472886899638492	0.574659204843437	0.296738631143776	0.220878283895086
12	Unbalanced JS	8	3455	2	2159	172	0.047422111938241	0.999074502545118	0.988505747126437	0.384574278589241	0.402729785763649	0.52324830724168	0.0905024993422783	0.131707851425583
12	Unbalanced JS	9	3227	3	2157	423	0.115890410958904	0.998611111111111	0.992957746478873	0.400631500742942	0.444061962134251	0.557250761035008	0.207556427870461	0.212288878364575
12	Unbalanced JS	10	3500	0	2152	133	0.0366088631984586	1	1	0.380750176928521	0.394987035436474	0.518304431599229	0.0706319702602231	0.118062827087806
12	Unbalanced JS	11	2727	16	2145	921	0.252467105263158	0.992596020360944	0.982924226254002	0.440270935960591	0.527801687037356	0.622531562812051	0.401744820065431	0.322039639177085
12	Unbalanced JS	12	3430	0	2146	196	0.0540540540540541	1	1	0.384863701578192	0.405751905751906	0.527027027027027	0.102564102564103	0.144233988118442
12	Unbalanced JS	13	3211	6	2155	437	0.119791666666667	0.997223507635354	0.986455981941309	0.401602683563176	0.446204165949389	0.55850758715101	0.213639696895625	0.213093295022196
12	Unbalanced JS	14	3176	0	2155	454	0.125068870523416	1	1	0.404239354717689	0.450993949870354	0.562534435261708	0.222331047992165	0.224850527052208
12	Unbalanced JS	15	3333	9	2154	316	0.0865990682378734	0.995839112343967	0.972307692307692	0.392564242755604	0.424982794218858	0.54121909029092	0.159033719174635	0.173434075290854
12	Unbalanced JS	16	3058	4	2148	569	0.156878963330576	0.99814126394052	0.993019197207679	0.41260084517864	0.470150545077003	0.577510113635548	0.270952380952381	0.250757474776803
12	Unbalanced JS	17	2253	159	1998	1393	0.382062534284147	0.926286509040334	0.897551546391753	0.470007057163021	0.584352920902981	0.65417452166224	0.535975375144286	0.336654635749749
12	Unbalanced JS	18	3403	0	2159	224	0.061759029500965	1	1	0.388169723121179	0.41185620463187	0.530879514750482	0.116333419890937	0.154832119993309
12	Unbalanced JS	19	2779	68	2087	870	0.238421485338449	0.968445475638051	0.927505330490405	0.428894369091656	0.50947622329428	0.60343348048825	0.379332897318509	0.271527756860102
12	Unbalanced JS	20	3328	4	2155	301	0.0829429594929733	0.998147290412228	0.986885245901639	0.393033011125296	0.424326192121631	0.540545124952601	0.153024911032029	0.175521128089648
12	Unbalanced JS	21	3227	1	2162	422	0.115648122773363	0.99953767914933	0.997635933806147	0.401187604379291	0.444597384721266	0.557592900961346	0.207269155206287	0.214333406335865
12	Unbalanced JS	22	3459	3	2149	168	0.0463192721257237	0.99860594795539	0.982456140350877	0.383202567760342	0.400934417719329	0.522462610040557	0.0884676145339653	0.12816902097025
12	Unbalanced JS	23	3044	178	1985	605	0.165798848999726	0.917706888580675	0.772669220945083	0.39471067806721	0.445629731589814	0.541752868790201	0.273014440433213	0.11822513236683
12	Unbalanced JS	24	3328	2	2148	299	0.0824372759856631	0.999069767441861	0.993355481727575	0.392257121986852	0.423576250649126	0.540753521713762	0.15224032586558	0.177285485128231
12	Unbalanced JS	25	3207	6	2156	441	0.120888157894737	0.99722479185939	0.986577181208054	0.40201379824725	0.446987951807229	0.559056474877063	0.215384615384615	0.214237314283276
12	Unbalanced JS	26	3346	1	2148	279	0.0769655172413793	0.99953466728711	0.996428571428572	0.390971969421187	0.420332525112574	0.538250092264245	0.142893725992318	0.172151714663094
12	Unbalanced JS	27	2318	16	2148	1332	0.364931506849315	0.992606284658041	0.98813056379822	0.480967308553515	0.598555211558308	0.678768895753678	0.533013205282113	0.409536588452654
12	Unbalanced JS	28	2542	491	1662	1083	0.298758620689655	0.771946121690664	0.688055908513342	0.395337773549001	0.475077881619938	0.53535237119016	0.416618580496249	0.0767875563249945
12	Unbalanced JS	29	3115	0	2162	535	0.146575342465753	1	1	0.409702482471101	0.464039917412251	0.573287671232877	0.255675029868578	0.245055670567467
12	Unbalanced JS	30	3101	2	2153	532	0.146435452793834	0.99907192575406	0.99625468164794	0.409783022459079	0.463890808569454	0.572753689273947	0.255339572834173	0.243066826029835
12	Unbalanced OLS	1	3058	2	2156	590	0.161732456140351	0.999073215940686	0.996621621621622	0.413502109704641	0.472959007922839	0.580402836040518	0.278301886792453	0.256807753489458
12	Unbalanced OLS	2	3193	1	2157	433	0.119415333701048	0.999536607970343	0.997695852534562	0.403177570093458	0.447786998616874	0.559475970835695	0.213300492610837	0.218368202781584
12	Unbalanced OLS	3	2460	26	2134	1190	0.326027397260274	0.987962962962963	0.978618421052632	0.464518937744885	0.572117039586919	0.656995180111619	0.489108096999589	0.373015896333127
12	Unbalanced OLS	4	3358	2	2149	264	0.0728879072335726	0.99907019990702	0.992481203007519	0.390230615580171	0.417980252901438	0.535979053570296	0.135802469135802	0.165949444247048
12	Unbalanced OLS	5	2439	31	2127	1205	0.330680570801317	0.98563484708063	0.974919093851133	0.465834428383706	0.574284729403654	0.658157708940974	0.493852459016394	0.373386039600643
12	Unbalanced OLS	6	3524	5	2148	100	0.0275938189845475	0.997677659080353	0.952380952380952	0.3787023977433	0.389129305868098	0.51263573903245	0.053633681952266	0.0914711190503254
12	Unbalanced OLS	7	3120	38	2123	528	0.144736842105263	0.982415548357242	0.932862190812721	0.40492084684341	0.456360819418144	0.563576195231253	0.250593260560038	0.207243626429532
12	Unbalanced OLS	8	3486	1	2160	141	0.0388751033912324	0.999537251272559	0.992957746478873	0.382571732199787	0.397546648237733	0.519206177331896	0.074820907402494	0.120104002937926
12	Unbalanced OLS	9	3349	2	2158	301	0.0824657534246575	0.999074074074074	0.993399339933993	0.391864899219176	0.423235800344234	0.540769913749366	0.15228940045535	0.177241021216815
12	Unbalanced OLS	10	3571	0	2152	62	0.017065785851913	1	1	0.376026559496767	0.382713915298185	0.508532892925957	0.0335588633288227	0.0801073575834546
12	Unbalanced OLS	11	2836	5	2156	812	0.222587719298246	0.997686256362795	0.993880048959608	0.431891025641026	0.510931313479084	0.61013698783052	0.363717805151176	0.306245469066491
12	Unbalanced OLS	12	3479	0	2146	147	0.0405405405405405	1	1	0.381511111111111	0.397262647262647	0.52027027027027	0.0779220779220779	0.124365054041184
12	Unbalanced OLS	13	3380	1	2160	268	0.0734649122807018	0.999537251272559	0.996282527881041	0.389891696750903	0.417972112239628	0.53650108177663	0.136839417921879	0.167903406477161
12	Unbalanced OLS	14	3338	0	2155	292	0.0804407713498623	1	1	0.392317494993628	0.422990492653414	0.540220385674931	0.148903620601734	0.17764662088352
12	Unbalanced OLS	15	3373	1	2162	276	0.0756371608659907	0.99953767914933	0.996389891696751	0.390605239385727	0.419476944253269	0.53758742000766	0.140601120733571	0.170564641898118
12	Unbalanced OLS	16	3188	0	2152	439	0.121036669423766	1	1	0.402996254681648	0.448347464959336	0.560518334711883	0.215937038858829	0.220855890700064
12	Unbalanced OLS	17	2384	122	2035	1262	0.346132748217224	0.943439962911451	0.911849710982659	0.46051142792487	0.568154402895054	0.644786355564338	0.501789264413519	0.328368123471835
12	Unbalanced OLS	18	3483	0	2159	144	0.0397022332506204	1	1	0.382665721375399	0.398029726927065	0.51985111662531	0.0763723150357995	0.123258605083227
12	Unbalanced OLS	19	2860	52	2103	789	0.216223622910386	0.975870069605568	0.938168846611177	0.423735643763853	0.498277050310131	0.596046846257977	0.351447661469933	0.263665640336856
12	Unbalanced OLS	20	3424	2	2157	205	0.056489391016809	0.999073645206114	0.990338164251208	0.386489876366243	0.408085694540428	0.527781518111461	0.106882168925965	0.144698687176631
12	Unbalanced OLS	21	3331	1	2162	318	0.0871471636064675	0.99953767914933	0.996865203761755	0.393591844165301	0.426703372333104	0.543342421377899	0.160282258064516	0.18397474773036
12	Unbalanced OLS	22	3504	2	2150	123	0.0339123242349049	0.99907063197026	0.984	0.380261761584719	0.393320643709984	0.516491478102583	0.0655650319829424	0.109610354116594
12	Unbalanced OLS	23	3258	104	2059	391	0.107152644560153	0.951918631530282	0.78989898989899	0.387248448373143	0.421541637990365	0.529535638045218	0.188706563706564	0.10229528451931
12	Unbalanced OLS	24	3408	0	2150	219	0.0603804797353184	1	1	0.386829794890248	0.410074433096763	0.530190239867659	0.113884555382215	0.152829868125926
12	Unbalanced OLS	25	3303	3	2159	345	0.0945723684210526	0.998612395929695	0.991379310344828	0.395276455510802	0.430981067125645	0.546592382175374	0.172672672672673	0.189816823348497
12	Unbalanced OLS	26	3397	1	2148	228	0.0628965517241379	0.99953466728711	0.995633187772926	0.387376014427412	0.411499826809837	0.531215609505624	0.118318629994811	0.15463418569609
12	Unbalanced OLS	27	2458	12	2152	1192	0.326575342465753	0.994454713493531	0.990033222591362	0.466811279826464	0.57516339869281	0.660515027979642	0.491141326740832	0.382963204728452
12	Unbalanced OLS	28	2786	324	1829	839	0.231448275862069	0.849512308406874	0.721410146173689	0.396316359696641	0.461751471097266	0.540480292134472	0.350459482038429	0.0976278991846239
12	Unbalanced OLS	29	3201	0	2162	449	0.123013698630137	1	1	0.403132575051277	0.449242945629732	0.561506849315069	0.219077823859478	0.222689984272641
12	Unbalanced OLS	30	3217	0	2155	416	0.114505917974126	1	1	0.401154132539092	0.444194885970974	0.557252958987063	0.205482835267967	0.214323405617546
14	Balanced	1	1655	12	2145	1994	0.546451082488353	0.994436717663421	0.994017946161516	0.564473684210526	0.712883224250775	0.770443900075887	0.705216622458002	0.549619240342905
14	Balanced	2	1895	10	2146	1753	0.480537280701754	0.995361781076067	0.994327850255247	0.531056669141302	0.671778084079945	0.737949530888911	0.647939382738865	0.500029998953472
14	Balanced	3	2060	9	2144	1588	0.43530701754386	0.995819786344635	0.994364433312461	0.509990485252141	0.64333735562834	0.715563401944248	0.605529075309819	0.46630561230399
14	Balanced	4	1741	35	2127	1909	0.523013698630137	0.983811285846438	0.981995884773663	0.549896587383661	0.694425326909842	0.753412492238288	0.68251698248123	0.519207467150023
14	Balanced	5	2673	0	2163	977	0.267671232876712	1	1	0.44727047146402	0.540168587648374	0.633835616438356	0.422303868597363	0.34600785905254
14	Balanced	6	2595	5	2152	1055	0.289041095890411	0.997681965693092	0.995283018867925	0.453338950916368	0.552264508351989	0.643361530791752	0.447983014861996	0.358650616436351
14	Balanced	7	2836	1	2155	811	0.222374554428297	0.999536178107607	0.998768472906404	0.431777198958125	0.511114940547992	0.610955366267952	0.363758690289303	0.309099830853432
14	Balanced	8	1860	17	2140	1790	0.49041095890411	0.992118683356514	0.990592141671278	0.535	0.676769416221801	0.741264821130312	0.656038116181052	0.503600822175299
14	Balanced	9	2503	0	2162	1146	0.31405864620444	1	1	0.463451232583065	0.569265186714851	0.65702932310222	0.477997914494265	0.381511293000373
14	Balanced	10	2757	4	2157	890	0.244036194132163	0.998149005090236	0.995525727069351	0.438949938949939	0.524621212121212	0.6210925996112	0.391984144461572	0.324381836316657
14	Balanced	11	1909	25	2133	1743	0.477272727272727	0.988415199258573	0.985859728506787	0.527709054923305	0.667125645438898	0.73284396326565	0.643173431734317	0.489042719899563
14	Balanced	12	2548	0	2160	1103	0.3021090112298	1	1	0.458793542905693	0.561521252796421	0.6510545056149	0.464030290281868	0.372297815741451
14	Balanced	13	1764	12	2150	1887	0.516844700082169	0.994449583718779	0.993680884676145	0.549310168625447	0.694477894374677	0.755647141900474	0.68	0.526904376246924
14	Balanced	14	2405	2	2160	1241	0.340373011519473	0.999074930619796	0.998390989541432	0.47316538882804	0.585571625344353	0.669723971069635	0.507670280220904	0.40008604354584
14	Balanced	15	2493	5	2149	1153	0.316236972024136	0.997678737233055	0.995682210708117	0.462947005601034	0.569310344827586	0.656957854628596	0.480016652789342	0.379434995386241
14	Balanced	16	2293	26	2130	1354	0.37126405264601	0.987940630797774	0.981159420289855	0.481573592584219	0.600379114251249	0.679602341721892	0.53869106823155	0.407695800086805
14	Balanced	17	2134	109	2040	1509	0.414219050233324	0.949278734295021	0.932632880098888	0.48873981792046	0.612741712707182	0.681748892264173	0.573655198631439	0.391366889492154
14	Balanced	18	2091	19	2140	1557	0.426809210526316	0.991199629458082	0.987944162436548	0.505790593240369	0.636645427931807	0.709004419992199	0.596094946401225	0.45429670093507
14	Balanced	19	2911	0	2161	738	0.202247191011236	1	1	0.426064668769716	0.498967297762479	0.601123595505618	0.336448598130841	0.293547921893186
14	Balanced	20	2025	35	2126	1623	0.444901315789474	0.983803794539565	0.978890229191797	0.512165743194411	0.645377861938372	0.714352555164519	0.611760271390878	0.458822628931445
14	Balanced	21	2002	19	2137	1648	0.451506849315069	0.991187384044527	0.988602279544091	0.516308287025852	0.651911815363417	0.721347116679798	0.619898438969344	0.472780071685387
14	Balanced	22	1732	11	2152	1917	0.525349410797479	0.994914470642626	0.994294605809129	0.554067971163749	0.700103234686855	0.760131940720052	0.687466379774072	0.534128488972838
14	Balanced	23	1869	19	2145	1782	0.488085456039441	0.991219963031423	0.989450305385897	0.534379671150972	0.675322441960447	0.739652709535432	0.653705062362436	0.501073394250667
14	Balanced	24	1788	158	1998	1859	0.509734027968193	0.926716141001855	0.921665840356966	0.527733755942948	0.664656212303981	0.718225084485024	0.656426553672316	0.442877556148614
14	Balanced	25	2387	6	2153	1264	0.346206518761983	0.997220935618342	0.995275590551181	0.474229074889868	0.588123924268503	0.671713727190162	0.51371672424304	0.401547994730525
14	Balanced	26	2707	0	2160	942	0.258152918607838	1	1	0.443805218820629	0.533998967119986	0.629076459303919	0.410368111522544	0.338481332619593
14	Balanced	27	2186	25	2132	1461	0.400603235536057	0.988409828465461	0.983176312247645	0.493747105141269	0.619055823569952	0.694506532000759	0.569257744009351	0.430731285017163
14	Balanced	28	2498	26	2133	1151	0.315428884625925	0.987957387679481	0.977909940526763	0.460591664867199	0.565426997245179	0.651693136152703	0.476999585578119	0.36474013689257
14	Balanced	29	1732	90	2073	1919	0.525609422076144	0.958391123439667	0.955201592832255	0.544809461235217	0.686618507051944	0.742000272757905	0.678091872791519	0.491940670134714
14	Balanced	30	2268	10	2150	1384	0.378970427163198	0.99537037037037	0.992826398852224	0.486645540968764	0.608052305574673	0.687170398766784	0.54855330955212	0.423657772674544
14	Unbalanced JS	1	3310	13	2150	338	0.0926535087719298	0.993989828941285	0.962962962962963	0.393772893772894	0.428153501979005	0.543321668856608	0.169042260565141	0.175808945476554
14	Unbalanced JS	2	3319	0	2158	313	0.0861784140969163	1	1	0.394011320065729	0.426770293609672	0.543089207048458	0.158681875792142	0.184269559883061
14	Unbalanced JS	3	3203	6	2156	443	0.121503017004937	0.99722479185939	0.986636971046771	0.402313864526964	0.447486225895317	0.559363904432163	0.216361416361416	0.214893649193312
14	Unbalanced JS	4	3099	27	2121	520	0.14368610113291	0.987430167597765	0.950639853747715	0.40632183908046	0.457950407490897	0.565558134365338	0.249639942390783	0.216341131649568
14	Unbalanced JS	5	3133	7	2155	515	0.141173245614035	0.996762257169288	0.986590038314176	0.407526475037821	0.459552495697074	0.568967751391661	0.247002398081535	0.233158013854163
14	Unbalanced JS	6	3354	1	2158	275	0.0757784513640121	0.999536822603057	0.996376811594203	0.391509433962264	0.420352453351762	0.537657636983535	0.140845070422535	0.17092032896102
14	Unbalanced JS	7	2854	6	2154	793	0.217438990951467	0.997222222222222	0.992490613266583	0.430111821086262	0.507490959187188	0.607330606586845	0.35672514619883	0.301191552418616
14	Unbalanced JS	8	3341	3	2148	287	0.0791069459757442	0.99860529986053	0.989655172413793	0.391328110766989	0.421353175289843	0.538856122918137	0.146503318019398	0.172067040894111
14	Unbalanced JS	9	2585	67	2096	1062	0.291198245132986	0.969024503005086	0.940655447298494	0.447767571031831	0.543545611015491	0.630111374069036	0.444723618090452	0.317925313981133
14	Unbalanced JS	10	3383	1	2149	240	0.0662434446591223	0.99953488372093	0.995850622406639	0.388467100506146	0.413822968993591	0.532889164190026	0.124223602484472	0.158996155236632
14	Unbalanced JS	11	2246	336	1824	1401	0.384151357279956	0.844444444444445	0.806563039723662	0.448157248157248	0.55536421560186	0.6142979008622	0.520430906389302	0.241304762538178
14	Unbalanced JS	12	3353	16	2137	274	0.0755445271574304	0.99256850905713	0.944827586206897	0.389253187613843	0.417128027681661	0.53405651810728	0.139902986979832	0.150848453243115
14	Unbalanced JS	13	2669	8	2152	979	0.268366228070175	0.996296296296296	0.991894630192503	0.446380419000207	0.539084022038568	0.632331262183236	0.422437971952535	0.340580358926028
14	Unbalanced JS	14	3516	1	2151	108	0.0298013245033113	0.99953531598513	0.990825688073395	0.379565907887771	0.391101108033241	0.514668320244221	0.0578623091347442	0.104240323726727
14	Unbalanced JS	15	2913	11	2150	736	0.201699095642642	0.994909763998149	0.985274431057564	0.424649417341497	0.496729776247849	0.598304429820395	0.334849863512284	0.283891987159384
14	Unbalanced JS	16	2469	374	1776	1153	0.318332413031474	0.826046511627907	0.755075311067453	0.418374558303887	0.507449757449757	0.572189462329691	0.447853952223733	0.158248240502522
