Total	Test_Condition	TPR	FPR	q
6	Balanced	0.561936960516703	0.126212834784308	0.25
6	Unbalanced JS	0.450660059551583	0.11393475059698	0.25
6	Unbalanced OLS	0.39051313151466	0.0820845228379538	0.25
8	Balanced	0.593130176947294	0.116399928577312	0.25
8	Unbalanced JS	0.390510303553621	0.115739678224604	0.25
8	Unbalanced OLS	0.337234823862647	0.0939502412716982	0.25
10	Balanced	0.659362520373882	0.122848536375193	0.25
10	Unbalanced JS	0.41854888565133	0.112876878123699	0.25
10	Unbalanced OLS	0.374581619629757	0.0929855996813446	0.25
12	Balanced	0.744212704190165	0.19193345474937	0.25
12	Unbalanced JS	0.39654384846852	0.101315324895403	0.25
12	Unbalanced OLS	0.355778230598721	0.0861038978927329	0.25
14	Balanced	0.756566429633831	0.187307542773651	0.25
14	Unbalanced JS	0.366092012800231	0.120843060265269	0.25
14	Unbalanced OLS	0.332008131299757	0.106461281124801	0.25
16	Balanced	0.787686141228113	0.187965550527199	0.25
16	Unbalanced JS	0.382440900545126	0.105623156792698	0.25
16	Unbalanced OLS	0.348102338314985	0.0922015515407784	0.25
18	Balanced	0.837741158832501	0.202177153882061	0.25
18	Unbalanced JS	0.359913842778865	0.073569198086021	0.25
18	Unbalanced OLS	0.328033295196703	0.0636208762889162	0.25
20	Balanced	0.845738280148904	0.206690710562739	0.25
20	Unbalanced JS	0.32481352377836	0.0559850313251467	0.25
20	Unbalanced OLS	0.2944374106583	0.0486259627750433	0.25
22	Balanced	0.861815396326045	0.222637526966171	0.25
22	Unbalanced JS	0.385838566454824	0.0949836356904578	0.25
22	Unbalanced OLS	0.357608987391833	0.0849292874847737	0.25
24	Balanced	0.898232215730437	0.211689159228611	0.25
24	Unbalanced JS	0.374401612736271	0.108826538841601	0.25
24	Unbalanced OLS	0.347585925270563	0.0993633936080893	0.25
4	Balanced	0.385710709950685	0.0546797045311148	0.26
4	Unbalanced JS	0.433411440650634	0.150475942276361	0.26
4	Unbalanced OLS	0.335796731497189	0.0998220935403485	0.26
6	Balanced	0.569831027930835	0.131431102248777	0.26
6	Unbalanced JS	0.456042699266924	0.118442727144588	0.26
6	Unbalanced OLS	0.396324003468851	0.085696316828509	0.26
8	Balanced	0.600696966715895	0.12219307272848	0.26
8	Unbalanced JS	0.396739068796918	0.119183517613121	0.26
8	Unbalanced OLS	0.342948845756683	0.0967143075350499	0.26
10	Balanced	0.667522303593048	0.129677103146292	0.26
10	Unbalanced JS	0.425446639987809	0.117062290320363	0.26
10	Unbalanced OLS	0.381599294337964	0.0965687026297383	0.26
12	Balanced	0.749950978057977	0.198759362543871	0.26
12	Unbalanced JS	0.402967230134404	0.104789430726903	0.26
12	Unbalanced OLS	0.362953035182704	0.0894393927012747	0.26
14	Balanced	0.762184859544315	0.195583780686225	0.26
14	Unbalanced JS	0.372415460835097	0.124364264713881	0.26
14	Unbalanced OLS	0.337917190285098	0.109704912427856	0.26
16	Balanced	0.79353200980322	0.195313625443936	0.26
16	Unbalanced JS	0.3899938844452	0.109021453920687	0.26
16	Unbalanced OLS	0.354858129093776	0.0946725778929095	0.26
18	Balanced	0.843131075951701	0.211179808553892	0.26
18	Unbalanced JS	0.366166601819628	0.0757769625044098	0.26
18	Unbalanced OLS	0.334942289072153	0.0660907725828909	0.26
20	Balanced	0.850908888183397	0.214520030727687	0.26
20	Unbalanced JS	0.330412104943602	0.0579288888780898	0.26
20	Unbalanced OLS	0.299805706617402	0.0502917903611759	0.26
22	Balanced	0.866328450202271	0.231394620384474	0.26
22	Unbalanced JS	0.392106224376034	0.0984105964164017	0.26
22	Unbalanced OLS	0.364418196517038	0.08843363052664	0.26
24	Balanced	0.902553242747994	0.220832574705369	0.26
24	Unbalanced JS	0.380768601823058	0.112144574000581	0.26
24	Unbalanced OLS	0.354559208828983	0.102774057994253	0.26
4	Balanced	0.392489859208605	0.0574289073258322	0.27
4	Unbalanced JS	0.439134119713226	0.154697861346084	0.27
4	Unbalanced OLS	0.341484150648563	0.102977475926126	0.27
6	Balanced	0.577633012069724	0.137035707116317	0.27
6	Unbalanced JS	0.462074114323961	0.12301166485332	0.27
6	Unbalanced OLS	0.402500422982105	0.0896776888399905	0.27
8	Balanced	0.608346156635955	0.128002650156305	0.27
8	Unbalanced JS	0.403130175940599	0.122997241788995	0.27
8	Unbalanced OLS	0.348681389227297	0.0996017092738708	0.27
10	Balanced	0.675116255683424	0.135347863694947	0.27
10	Unbalanced JS	0.431631896826174	0.121263369528102	0.27
10	Unbalanced OLS	0.388075333871553	0.0995651958972635	0.27
12	Balanced	0.755907953936254	0.205877474680487	0.27
12	Unbalanced JS	0.409187320524663	0.108263543901413	0.27
12	Unbalanced OLS	0.370366301015838	0.0923271554167497	0.27
14	Balanced	0.768515818451688	0.203320672328892	0.27
14	Unbalanced JS	0.378975714639695	0.128489015453768	0.27
14	Unbalanced OLS	0.344305135027214	0.113396506597984	0.27
16	Balanced	0.799770812775975	0.202061474821652	0.27
16	Unbalanced JS	0.396812910108195	0.112526507404721	0.27
16	Unbalanced OLS	0.362172239750065	0.0983312694746148	0.27
18	Balanced	0.847452249158345	0.219487068181269	0.27
18	Unbalanced JS	0.372821831483649	0.078879576762896	0.27
18	Unbalanced OLS	0.340873616601285	0.0686997364275415	0.27
20	Balanced	0.855860080225038	0.222672425068847	0.27
20	Unbalanced JS	0.335232212324184	0.0601659579987357	0.27
20	Unbalanced OLS	0.306009786223251	0.0522512875610025	0.27
22	Balanced	0.870649723196234	0.240352600247005	0.27
22	Unbalanced JS	0.398977919371992	0.102085068818579	0.27
22	Unbalanced OLS	0.37098888816073	0.091443802620152	0.27
24	Balanced	0.906618476832323	0.229990663345872	0.27
24	Unbalanced JS	0.386587095096246	0.11506079451891	0.27
24	Unbalanced OLS	0.360633367716417	0.105783349877039	0.27
4	Balanced	0.399844723595481	0.0600848349087667	0.28
4	Unbalanced JS	0.445599319714905	0.159646283125142	0.28
4	Unbalanced OLS	0.347507854033801	0.106551197557595	0.28
6	Balanced	0.585225080940924	0.142717146057493	0.28
6	Unbalanced JS	0.467869937891088	0.12802948130712	0.28
6	Unbalanced OLS	0.408605131083856	0.0935989861681215	0.28
8	Balanced	0.615849004431238	0.134153219270878	0.28
8	Unbalanced JS	0.409073540519421	0.126842573247104	0.28
8	Unbalanced OLS	0.354928105373547	0.102412172794943	0.28
10	Balanced	0.682143165591425	0.142053047510117	0.28
10	Unbalanced JS	0.438412559741693	0.125387063814889	0.28
10	Unbalanced OLS	0.394367683658044	0.103009141678289	0.28
12	Balanced	0.761773978915679	0.213383260803612	0.28
12	Unbalanced JS	0.415398350913048	0.111985865831511	0.28
12	Unbalanced OLS	0.377054980357215	0.0957089094673443	0.28
14	Balanced	0.774426535690452	0.211596830322027	0.28
14	Unbalanced JS	0.385334222763545	0.131901396899838	0.28
14	Unbalanced OLS	0.350662676823034	0.116639007221145	0.28
16	Balanced	0.805689557918663	0.20930235560232	0.28
16	Unbalanced JS	0.403439639744002	0.115877029518028	0.28
16	Unbalanced OLS	0.369110662680718	0.101913541442988	0.28
18	Balanced	0.851636153068177	0.228149501611424	0.28
18	Unbalanced JS	0.379624043942419	0.0819981547864106	0.28
18	Unbalanced OLS	0.346217288039001	0.0711538852731557	0.28
20	Balanced	0.861048850449715	0.231071703500855	0.28
20	Unbalanced JS	0.341656321066994	0.0622949017338874	0.28
20	Unbalanced OLS	0.312223510558382	0.0544264335119533	0.28
22	Balanced	0.875016700986493	0.249047983431475	0.28
22	Unbalanced JS	0.405538786493084	0.105574376484153	0.28
22	Unbalanced OLS	0.378195387964719	0.0951504494394499	0.28
24	Balanced	0.910464372637112	0.238717572361098	0.28
24	Unbalanced JS	0.393193614598924	0.118794841586845	0.28
24	Unbalanced OLS	0.366955963167143	0.109208909716853	0.28
4	Balanced	0.406898055790407	0.0633895670543876	0.29
4	Unbalanced JS	0.451606669227479	0.163588812725604	0.29
4	Unbalanced OLS	0.353057305345678	0.109628980988764	0.29
6	Balanced	0.592954787264657	0.14852178300212	0.29
6	Unbalanced JS	0.472840340774283	0.132291193866788	0.29
6	Unbalanced OLS	0.413932002292868	0.0970716270955079	0.29
8	Balanced	0.623333201885296	0.141167605113719	0.29
8	Unbalanced JS	0.414852776313106	0.130764307014819	0.29
8	Unbalanced OLS	0.360678989942514	0.105747091896216	0.29
10	Balanced	0.688823081230566	0.148170908234597	0.29
10	Unbalanced JS	0.444769962847604	0.129495551666265	0.29
10	Unbalanced OLS	0.400294636963501	0.106978212880221	0.29
12	Balanced	0.767631016859673	0.221366887165934	0.29
12	Unbalanced JS	0.421840195114248	0.115353226781076	0.29
12	Unbalanced OLS	0.383321935807231	0.09896790345041	0.29
14	Balanced	0.779871299295454	0.219997725035716	0.29
14	Unbalanced JS	0.391618945061716	0.135576729349998	0.29
14	Unbalanced OLS	0.356297176774513	0.119666188327764	0.29
16	Balanced	0.810859529641854	0.217035953610344	0.29
16	Unbalanced JS	0.410550340883115	0.119320052307798	0.29
16	Unbalanced OLS	0.376663858489897	0.105294956384334	0.29
18	Balanced	0.856176797690221	0.236981644885092	0.29
18	Unbalanced JS	0.386378831252354	0.085456763065605	0.29
18	Unbalanced OLS	0.353058017547569	0.073933957358615	0.29
20	Balanced	0.865369800290638	0.239147124803059	0.29
20	Unbalanced JS	0.347613425032811	0.0646088023876377	0.29
20	Unbalanced OLS	0.317833585016361	0.0564161013475583	0.29
22	Balanced	0.879127900770632	0.258145930228761	0.29
22	Unbalanced JS	0.412062994133192	0.1088006857643	0.29
22	Unbalanced OLS	0.384674290175302	0.0987780085679336	0.29
24	Balanced	0.914200882147138	0.247876120301111	0.29
24	Unbalanced JS	0.399829902983254	0.122451812614672	0.29
24	Unbalanced OLS	0.373800264053888	0.112557788473177	0.29
4	Balanced	0.4137959685665	0.0667552761208337	0.3
4	Unbalanced JS	0.457146160199942	0.168195790951698	0.3
4	Unbalanced OLS	0.357981905464213	0.112396247134189	0.3
6	Balanced	0.599870738921224	0.153540222109473	0.3
6	Unbalanced JS	0.478434884521191	0.136706778749046	0.3
6	Unbalanced OLS	0.419497346766731	0.100498688620094	0.3
8	Balanced	0.630332984975803	0.147702558709311	0.3
8	Unbalanced JS	0.421080754470005	0.134640116964387	0.3
8	Unbalanced OLS	0.366586230992078	0.108541336636319	0.3
10	Balanced	0.6953200905478	0.153978850362457	0.3
10	Unbalanced JS	0.450725909168208	0.133294925073186	0.3
10	Unbalanced OLS	0.40615730982516	0.11082331706925	0.3
12	Balanced	0.773177331936469	0.229876494227513	0.3
12	Unbalanced JS	0.428191010936883	0.118936017528315	0.3
12	Unbalanced OLS	0.389350302871714	0.102116967258815	0.3
14	Balanced	0.785672482566941	0.227701789529164	0.3
14	Unbalanced JS	0.397831618903804	0.13945300780921	0.3
14	Unbalanced OLS	0.362343905671374	0.123234520146309	0.3
16	Balanced	0.816157422895177	0.225110290927123	0.3
16	Unbalanced JS	0.417466411503736	0.123117848923669	0.3
16	Unbalanced OLS	0.384005163459371	0.109064033182759	0.3
18	Balanced	0.860324342358727	0.245752460517986	0.3
18	Unbalanced JS	0.392564933841583	0.0886063687560759	0.3
18	Unbalanced OLS	0.35966676649402	0.0768210035679618	0.3
20	Balanced	0.869206378761036	0.246991473133263	0.3
20	Unbalanced JS	0.353036986681562	0.0670307283699094	0.3
20	Unbalanced OLS	0.323678335564145	0.0588069843941468	0.3
22	Balanced	0.882983252477833	0.266763659929136	0.3
22	Unbalanced JS	0.418010982240036	0.112536543243727	0.3
22	Unbalanced OLS	0.391411692248754	0.102051811643172	0.3
24	Balanced	0.917471252625794	0.256601888813953	0.3
24	Unbalanced JS	0.406931560995583	0.126309494414543	0.3
24	Unbalanced OLS	0.380251677861711	0.115828784545455	0.3
4	Balanced	0.420337666592745	0.0698744346589345	0.31
4	Unbalanced JS	0.463024367966397	0.172693263998145	0.31
4	Unbalanced OLS	0.363749891413312	0.116093698339608	0.31
6	Balanced	0.607645581378841	0.160332362700049	0.31
6	Unbalanced JS	0.483827397022431	0.141213898083411	0.31
6	Unbalanced OLS	0.425027239434095	0.10457423649419	0.31
8	Balanced	0.636785061165397	0.153652675820465	0.31
8	Unbalanced JS	0.427308291590523	0.138562135976019	0.31
8	Unbalanced OLS	0.372513581168929	0.111830652263199	0.31
10	Balanced	0.702210012190671	0.160606983499321	0.31
10	Unbalanced JS	0.456424534912396	0.137172027964128	0.31
10	Unbalanced OLS	0.413046058818282	0.114792139074086	0.31
12	Balanced	0.778412884543662	0.237814017538318	0.31
12	Unbalanced JS	0.434963403778173	0.123059201722676	0.31
12	Unbalanced OLS	0.395598292217972	0.105760625103612	0.31
14	Balanced	0.79101673701856	0.236165080165292	0.31
14	Unbalanced JS	0.403713667115421	0.143175353209094	0.31
14	Unbalanced OLS	0.368638217436616	0.126786645681974	0.31
16	Balanced	0.821181310967908	0.233152819429938	0.31
16	Unbalanced JS	0.424470010530973	0.126669788189989	0.31
16	Unbalanced OLS	0.391118507442149	0.112507521937001	0.31
18	Balanced	0.864864661003625	0.255449710990778	0.31
18	Unbalanced JS	0.398532244441002	0.0914163477332207	0.31
18	Unbalanced OLS	0.366291384470379	0.0799386760176805	0.31
20	Balanced	0.873015842882748	0.255978912404809	0.31
20	Unbalanced JS	0.358800223732973	0.0695137461547055	0.31
20	Unbalanced OLS	0.329816871947424	0.0608126279643232	0.31
22	Balanced	0.886856896703507	0.274826095186376	0.31
22	Unbalanced JS	0.424666540739919	0.115825726840641	0.31
22	Unbalanced OLS	0.398449614432023	0.105618589571642	0.31
24	Balanced	0.921015728370496	0.265852778661298	0.31
24	Unbalanced JS	0.413329545525154	0.130229278599815	0.31
24	Unbalanced OLS	0.386209600296577	0.119471690873771	0.31
4	Balanced	0.426824259771285	0.072962457243842	0.32
4	Unbalanced JS	0.468894031971379	0.177131044244992	0.32
4	Unbalanced OLS	0.370142018569926	0.119697483077566	0.32
6	Balanced	0.615210626078665	0.166121257360778	0.32
6	Unbalanced JS	0.48966961674006	0.146091105395071	0.32
6	Unbalanced OLS	0.430638556694987	0.109328088504213	0.32
8	Balanced	0.6435840389455	0.160218948493588	0.32
8	Unbalanced JS	0.432931479591851	0.142638921510413	0.32
8	Unbalanced OLS	0.377779065859191	0.115227415947924	0.32
10	Balanced	0.708350704087923	0.167017985665312	0.32
10	Unbalanced JS	0.462306148211329	0.141511883587085	0.32
10	Unbalanced OLS	0.419377304408333	0.118730273379747	0.32
12	Balanced	0.783858785573113	0.246121361059167	0.32
12	Unbalanced JS	0.440902094430092	0.126363667197872	0.32
12	Unbalanced OLS	0.402030488803562	0.109266739411029	0.32
14	Balanced	0.796013854006648	0.243931821629625	0.32
14	Unbalanced JS	0.409586956237482	0.146449568770214	0.32
14	Unbalanced OLS	0.37486781563173	0.130061065484471	0.32
16	Balanced	0.826405994663058	0.241428390801709	0.32
16	Unbalanced JS	0.431473332045699	0.130669106148791	0.32
16	Unbalanced OLS	0.397733469040413	0.115996970921862	0.32
18	Balanced	0.868647164126625	0.264158533546764	0.32
18	Unbalanced JS	0.40492254282747	0.0944887700306712	0.32
18	Unbalanced OLS	0.373159559661069	0.082795211172107	0.32
20	Balanced	0.876870853971611	0.264594925943523	0.32
20	Unbalanced JS	0.364574266924822	0.0718588325081279	0.32
20	Unbalanced OLS	0.335885605138475	0.0630341284015442	0.32
22	Balanced	0.89073031045936	0.283322230847018	0.32
22	Unbalanced JS	0.430817107483085	0.119237442145203	0.32
22	Unbalanced OLS	0.404872011548347	0.109046096416604	0.32
24	Balanced	0.924450582611516	0.274934065499099	0.32
24	Unbalanced JS	0.420241969283792	0.134288172471624	0.32
24	Unbalanced OLS	0.393183315862662	0.123220682265649	0.32
4	Balanced	0.433840688352598	0.076051537142909	0.33
4	Unbalanced JS	0.474241495459577	0.181631870338989	0.33
4	Unbalanced OLS	0.375901059924876	0.123207390471358	0.33
6	Balanced	0.622190466926078	0.172186828820762	0.33
6	Unbalanced JS	0.494605025880071	0.150630074671059	0.33
6	Unbalanced OLS	0.436037626122708	0.113619843394803	0.33
8	Balanced	0.649999282589688	0.166925440787478	0.33
8	Unbalanced JS	0.439022845115929	0.146468426575457	0.33
8	Unbalanced OLS	0.383602413786512	0.118902050391715	0.33
10	Balanced	0.714372802517005	0.174109299260697	0.33
10	Unbalanced JS	0.46864667951899	0.146193563887312	0.33
10	Unbalanced OLS	0.425917218314061	0.122946650399922	0.33
12	Balanced	0.788336224612715	0.253687226720478	0.33
12	Unbalanced JS	0.447031958294944	0.130101035770433	0.33
12	Unbalanced OLS	0.407783893598647	0.112416833417695	0.33
14	Balanced	0.801020035925209	0.252392950896313	0.33
14	Unbalanced JS	0.415551396971736	0.150280031086855	0.33
14	Unbalanced OLS	0.380731859385278	0.133504741921406	0.33
16	Balanced	0.831439070218423	0.249549388298067	0.33
16	Unbalanced JS	0.438622443802216	0.134977406950159	0.33
16	Unbalanced OLS	0.404835280045844	0.119456214338971	0.33
18	Balanced	0.87262118278457	0.27241996203068	0.33
18	Unbalanced JS	0.411257549559319	0.0980711083379076	0.33
18	Unbalanced OLS	0.380200473460667	0.0856517574299912	0.33
20	Balanced	0.880661840498621	0.272654853186984	0.33
20	Unbalanced JS	0.370677319960673	0.0748512081583881	0.33
20	Unbalanced OLS	0.341155680660024	0.0651786970369941	0.33
22	Balanced	0.894220297686676	0.292790425170426	0.33
22	Unbalanced JS	0.436776538095667	0.122648545086759	0.33
22	Unbalanced OLS	0.411093758673917	0.112457227966972	0.33
24	Balanced	0.927794045009601	0.283643735467858	0.33
24	Unbalanced JS	0.42637579860445	0.137929854798188	0.33
24	Unbalanced OLS	0.399926901953646	0.127108505209282	0.33
4	Balanced	0.440920991790378	0.0793253258766153	0.34
4	Unbalanced JS	0.479974789450265	0.186393049105001	0.34
4	Unbalanced OLS	0.381879737444536	0.126811380118266	0.34
6	Balanced	0.629015339746947	0.178486505423001	0.34
6	Unbalanced JS	0.499676776956372	0.155106785133799	0.34
6	Unbalanced OLS	0.441492440537182	0.117910524512987	0.34
8	Balanced	0.656249330866434	0.173413985739868	0.34
8	Unbalanced JS	0.444419084892025	0.150561164566683	0.34
8	Unbalanced OLS	0.389738415232618	0.122067567647355	0.34
10	Balanced	0.721052565641791	0.181153816066148	0.34
10	Unbalanced JS	0.475398739415499	0.151167457720972	0.34
10	Unbalanced OLS	0.431844784777436	0.126685017513905	0.34
12	Balanced	0.793297400665473	0.262042497659886	0.34
12	Unbalanced JS	0.453189637688374	0.13402305232673	0.34
12	Unbalanced OLS	0.414280163869416	0.116200482157129	0.34
14	Balanced	0.805852807099731	0.261132757490452	0.34
14	Unbalanced JS	0.420909620231108	0.154141193917781	0.34
14	Unbalanced OLS	0.386962225631921	0.137783433028753	0.34
16	Balanced	0.836106621069078	0.25796383624275	0.34
16	Unbalanced JS	0.444927048715649	0.138914490226635	0.34
16	Unbalanced OLS	0.411976683297058	0.122805696588304	0.34
18	Balanced	0.876604326331113	0.281915524151669	0.34
18	Unbalanced JS	0.417394210739387	0.101468854069269	0.34
18	Unbalanced OLS	0.386708863830901	0.0890640560930955	0.34
20	Balanced	0.884663178234997	0.28117800958168	0.34
20	Unbalanced JS	0.376679765774101	0.0771497408131204	0.34
20	Unbalanced OLS	0.347422648396886	0.0677703339988043	0.34
22	Balanced	0.897591475879588	0.301918511420246	0.34
22	Unbalanced JS	0.443063328055533	0.12701827700545	0.34
22	Unbalanced OLS	0.417518479332398	0.115899514743596	0.34
24	Balanced	0.930479870493401	0.292679428068818	0.34
24	Unbalanced JS	0.43284424678235	0.141571157804079	0.34
24	Unbalanced OLS	0.406461259333751	0.131306218721715	0.34
4	Balanced	0.447124767916826	0.0824906587929627	0.35
4	Unbalanced JS	0.485909854685033	0.191386573992952	0.35
4	Unbalanced OLS	0.387447801829235	0.130537242572008	0.35
6	Balanced	0.636095980735513	0.185049643816769	0.35
6	Unbalanced JS	0.504613415598713	0.159970288117665	0.35
6	Unbalanced OLS	0.447049987936972	0.122094425025109	0.35
8	Balanced	0.662883291465911	0.180306597427346	0.35
8	Unbalanced JS	0.450326413508951	0.154545729353935	0.35
8	Unbalanced OLS	0.396231156917847	0.126020873836904	0.35
10	Balanced	0.727366693725104	0.189126543315559	0.35
10	Unbalanced JS	0.481438232486216	0.155400361364306	0.35
10	Unbalanced OLS	0.437938352733306	0.130916865442689	0.35
12	Balanced	0.798231427989878	0.270166115525089	0.35
12	Unbalanced JS	0.459915221841761	0.137914195776354	0.35
12	Unbalanced OLS	0.420427618900201	0.119829028878778	0.35
14	Balanced	0.810557686845394	0.269116770820005	0.35
14	Unbalanced JS	0.427029330576389	0.157971836232341	0.35
14	Unbalanced OLS	0.392945634912015	0.14093318010752	0.35
16	Balanced	0.840308308389183	0.265482905454529	0.35
16	Unbalanced JS	0.451277245389428	0.142696661804811	0.35
16	Unbalanced OLS	0.418942207945375	0.126388850864344	0.35
18	Balanced	0.880587652752096	0.291056774737023	0.35
18	Unbalanced JS	0.423830644124656	0.105530290471303	0.35
18	Unbalanced OLS	0.393430962761533	0.0926766560579803	0.35
20	Balanced	0.888664425792541	0.289717352456185	0.35
20	Unbalanced JS	0.382693853644409	0.0799423962423177	0.35
20	Unbalanced OLS	0.353068238592535	0.0703917627484463	0.35
22	Balanced	0.90099932145587	0.311139232941293	0.35
22	Unbalanced JS	0.44935162753439	0.130970407667894	0.35
22	Unbalanced OLS	0.423524976164911	0.119651169231306	0.35
24	Balanced	0.933284207186583	0.30219340182988	0.35
24	Unbalanced JS	0.439526539559642	0.14559910967232	0.35
24	Unbalanced OLS	0.412700753823289	0.135072189197587	0.35
4	Balanced	0.453392132800657	0.0858718403558946	0.36
4	Unbalanced JS	0.491405124931811	0.196008159619252	0.36
4	Unbalanced OLS	0.392832681205493	0.134480464285044	0.36
6	Balanced	0.642536825750226	0.192230671173762	0.36
6	Unbalanced JS	0.509859395460282	0.164926268489527	0.36
6	Unbalanced OLS	0.452202899875588	0.126215838630834	0.36
8	Balanced	0.669581629862434	0.18744450060779	0.36
8	Unbalanced JS	0.455557712933997	0.158700216963626	0.36
8	Unbalanced OLS	0.401659667305748	0.129757844487429	0.36
10	Balanced	0.733991288636782	0.196618563000398	0.36
10	Unbalanced JS	0.487541858031452	0.159926750920204	0.36
10	Unbalanced OLS	0.443772558702973	0.134685431341991	0.36
12	Balanced	0.802927729034964	0.278769489507662	0.36
12	Unbalanced JS	0.466238581168291	0.142593173284792	0.36
12	Unbalanced OLS	0.426628980643784	0.12331875244743	0.36
14	Balanced	0.814906111561185	0.27728358432933	0.36
14	Unbalanced JS	0.432583527263986	0.161664809695678	0.36
14	Unbalanced OLS	0.399541237980121	0.144979262409933	0.36
16	Balanced	0.844975639058127	0.273789003739415	0.36
16	Unbalanced JS	0.458262359322712	0.146804658401224	0.36
16	Unbalanced OLS	0.425862616857379	0.130418812909608	0.36
18	Balanced	0.884013593254452	0.299302061054099	0.36
18	Unbalanced JS	0.430654360543218	0.109112473789849	0.36
18	Unbalanced OLS	0.399912104812255	0.095980756816123	0.36
20	Balanced	0.891998791245039	0.298040867189986	0.36
20	Unbalanced JS	0.388204232815869	0.0826267328447623	0.36
20	Unbalanced OLS	0.358519094404887	0.0728749467983786	0.36
22	Balanced	0.904306392294038	0.319603759807829	0.36
22	Unbalanced JS	0.455738270434371	0.135168879506288	0.36
22	Unbalanced OLS	0.429354975433857	0.12340227868496	0.36
24	Balanced	0.935787198919111	0.311244055263318	0.36
24	Unbalanced JS	0.446132763935251	0.150043943303549	0.36
24	Unbalanced OLS	0.419209607989629	0.138620742106992	0.36
4	Balanced	0.459979666146814	0.0893001606641857	0.37
4	Unbalanced JS	0.497624042230299	0.201665386460658	0.37
4	Unbalanced OLS	0.39870075341697	0.138283995360916	0.37
6	Balanced	0.649498880019472	0.199008734871368	0.37
6	Unbalanced JS	0.515134293481479	0.17037611458025	0.37
6	Unbalanced OLS	0.457403150270233	0.130353321093725	0.37
8	Balanced	0.676078969937283	0.193965424095736	0.37
8	Unbalanced JS	0.461136875697731	0.163255656579854	0.37
8	Unbalanced OLS	0.407703891617723	0.133741500231821	0.37
10	Balanced	0.740378428233242	0.204264604313284	0.37
10	Unbalanced JS	0.493719479623212	0.164977949420053	0.37
10	Unbalanced OLS	0.449552795654188	0.13891769214359	0.37
12	Balanced	0.807706655501792	0.287185604605913	0.37
12	Unbalanced JS	0.472231860571289	0.146546664592095	0.37
12	Unbalanced OLS	0.432612265494941	0.127256846340339	0.37
14	Balanced	0.81941893481382	0.28674970299135	0.37
14	Unbalanced JS	0.438384411888052	0.165741923222279	0.37
14	Unbalanced OLS	0.405395712822872	0.148809172051397	0.37
16	Balanced	0.84934190769172	0.282605199035103	0.37
16	Unbalanced JS	0.465109908671795	0.150944057379269	0.37
16	Unbalanced OLS	0.433240193678061	0.13451074138159	0.37
18	Balanced	0.887275040015157	0.308181358659485	0.37
18	Unbalanced JS	0.438065376940739	0.112880910190575	0.37
18	Unbalanced OLS	0.406514231539247	0.0989140846899239	0.37
20	Balanced	0.895470082854057	0.307166781002038	0.37
20	Unbalanced JS	0.394447053125788	0.085527900332292	0.37
20	Unbalanced OLS	0.36434629635338	0.0757446783141642	0.37
22	Balanced	0.907394405284973	0.32840681699313	0.37
22	Unbalanced JS	0.462879294148637	0.13919756156118	0.37
22	Unbalanced OLS	0.435586366313243	0.127091589139201	0.37
24	Balanced	0.938500419196136	0.320788979314577	0.37
24	Unbalanced JS	0.453108338199405	0.154580890245342	0.37
24	Unbalanced OLS	0.425524709223898	0.142478338371916	0.37
4	Balanced	0.466247241319491	0.0924966851414342	0.38
4	Unbalanced JS	0.503530672495298	0.206567242631123	0.38
4	Unbalanced OLS	0.403792663290716	0.141717332427781	0.38
6	Balanced	0.655775905237049	0.205739978825302	0.38
6	Unbalanced JS	0.520317572039958	0.175039163659813	0.38
6	Unbalanced OLS	0.462639798267802	0.134768862980486	0.38
8	Balanced	0.682293217719799	0.200966107606842	0.38
8	Unbalanced JS	0.466485900358783	0.167255264688196	0.38
8	Unbalanced OLS	0.413042525071092	0.137200750613127	0.38
10	Balanced	0.745760836608222	0.210876028302315	0.38
10	Unbalanced JS	0.499834452285549	0.169134156672944	0.38
10	Unbalanced OLS	0.455978665161674	0.143382190358768	0.38
12	Balanced	0.812138294340287	0.295386027299129	0.38
12	Unbalanced JS	0.478849373865609	0.150022361082492	0.38
12	Unbalanced OLS	0.439110054311782	0.131039122856812	0.38
14	Balanced	0.824014343250696	0.295488681243457	0.38
14	Unbalanced JS	0.444213081101592	0.170066558188481	0.38
14	Unbalanced OLS	0.411378518864105	0.152454256857471	0.38
16	Balanced	0.853936399218704	0.291035864421504	0.38
16	Unbalanced JS	0.471791891523673	0.154726691648086	0.38
16	Unbalanced OLS	0.439435943843129	0.138725825916548	0.38
18	Balanced	0.890463452298116	0.316580595377223	0.38
18	Unbalanced JS	0.444848207858598	0.116401716835162	0.38
18	Unbalanced OLS	0.41199600814315	0.102572781318079	0.38
20	Balanced	0.899032863857223	0.316586281634947	0.38
20	Unbalanced JS	0.40102681288855	0.0883193841091585	0.38
20	Unbalanced OLS	0.369908991795045	0.0781972680487701	0.38
22	Balanced	0.910454990980271	0.337426857663208	0.38
22	Unbalanced JS	0.469305737125309	0.14335111446159	0.38
22	Unbalanced OLS	0.442185863611591	0.131106359019928	0.38
24	Balanced	0.941314023485121	0.331043815712108	0.38
24	Unbalanced JS	0.459470102705392	0.158824588949986	0.38
24	Unbalanced OLS	0.432947132432573	0.147030095201871	0.38
4	Balanced	0.473529114145933	0.096574224245718	0.39
4	Unbalanced JS	0.509446659289549	0.211529388344883	0.39
4	Unbalanced OLS	0.408994042411778	0.145644624139881	0.39
6	Balanced	0.662737882378808	0.212472038753145	0.39
