SA-PE-025_1	9.0	4.0	2.0	1.0	4.0	3.0	14.0	23.0	27.0	53.0	86.0	168.0	246.0	367.0	464.0	568.0	699.0	973.0	1142.0	1639.0	2138.0	2993.0	4378.0	6243.0	9477.0	13303.0	18950.0	25257.0	33960.0	43986.0	55355.0	69110.0	87320.0	110439.0	144094.0	191364.0	253978.0	286020.0	248.0
SA-PE-025_2	12.0	5.0	1.0	0.0	1.0	6.0	10.0	13.0	29.0	47.0	82.0	152.0	241.0	336.0	429.0	536.0	732.0	864.0	1207.0	1570.0	2168.0	3009.0	4419.0	6439.0	9579.0	13274.0	18844.0	25731.0	34031.0	44110.0	55325.0	69145.0	86596.0	109187.0	142740.0	190131.0	249292.0	293679.0	316.0
SA-PE-025_3	12.0	0.0	2.0	1.0	5.0	5.0	10.0	20.0	32.0	48.0	91.0	153.0	256.0	349.0	420.0	583.0	710.0	936.0	1219.0	1661.0	2228.0	3081.0	4484.0	6362.0	9399.0	13463.0	19030.0	25550.0	34224.0	44587.0	56152.0	69653.0	87590.0	110989.0	143563.0	188992.0	246768.0	277940.0	239.0
SA-PE-025_4	10.0	0.0	1.0	1.0	5.0	7.0	7.0	8.0	20.0	36.0	87.0	159.0	206.0	304.0	386.0	469.0	709.0	809.0	1051.0	1422.0	2012.0	2711.0	3944.0	5822.0	8308.0	12115.0	17023.0	23080.0	30985.0	40256.0	51301.0	65137.0	81506.0	104991.0	140711.0	186090.0	233092.0	222088.0	181.0
SA-PE-025_5	7.0	1.0	1.0	2.0	4.0	9.0	2.0	16.0	31.0	44.0	72.0	144.0	220.0	296.0	342.0	466.0	582.0	770.0	971.0	1280.0	1714.0	2626.0	3718.0	5297.0	7784.0	11007.0	15458.0	20758.0	27633.0	35884.0	45436.0	56200.0	70634.0	89044.0	115139.0	151944.0	194577.0	211424.0	206.0
SA-PE-025_6	4.0	1.0	1.0	1.0	2.0	5.0	7.0	14.0	27.0	43.0	68.0	126.0	202.0	297.0	355.0	430.0	573.0	667.0	1028.0	1299.0	1794.0	2543.0	3714.0	5335.0	7775.0	11000.0	15410.0	21082.0	27895.0	35798.0	45116.0	56376.0	71311.0	89473.0	116458.0	152461.0	194238.0	205562.0	190.0
SA-PE-025_7	9.0	1.0	0.0	2.0	3.0	10.0	10.0	20.0	24.0	56.0	103.0	179.0	253.0	328.0	453.0	553.0	746.0	866.0	1252.0	1652.0	2279.0	3262.0	4688.0	6672.0	9669.0	13880.0	19087.0	26151.0	34676.0	44903.0	56490.0	69789.0	87538.0	110245.0	143539.0	191398.0	252458.0	298920.0	271.0
SA-PE-026_1	11.0	3.0	1.0	3.0	5.0	8.0	15.0	30.0	49.0	87.0	175.0	307.0	477.0	608.0	842.0	1067.0	1348.0	1775.0	2291.0	3019.0	3934.0	5698.0	8118.0	11688.0	17053.0	23984.0	33633.0	45789.0	60489.0	78038.0	98200.0	122104.0	152637.0	192802.0	249670.0	328966.0	430869.0	470809.0	411.0
SA-PE-026_2	10.0	8.0	1.0	6.0	5.0	11.0	15.0	27.0	53.0	101.0	179.0	301.0	480.0	618.0	790.0	1008.0	1333.0	1671.0	2232.0	2954.0	3848.0	5574.0	8033.0	11655.0	16640.0	24197.0	33672.0	45897.0	60183.0	77422.0	97316.0	120161.0	150447.0	189321.0	245551.0	322832.0	418792.0	480874.0	503.0
SA-PE-026_3	15.0	2.0	2.0	2.0	7.0	15.0	22.0	31.0	44.0	85.0	175.0	266.0	433.0	583.0	740.0	1038.0	1318.0	1722.0	2224.0	2942.0	4128.0	5546.0	8126.0	11813.0	17248.0	24240.0	33708.0	45850.0	60552.0	78162.0	97801.0	122036.0	152317.0	191526.0	246332.0	322250.0	415648.0	453140.0	372.0
SA-PE-026_4	13.0	3.0	2.0	3.0	4.0	9.0	10.0	22.0	42.0	90.0	151.0	234.0	400.0	538.0	669.0	918.0	1104.0	1446.0	1927.0	2591.0	3623.0	4953.0	7167.0	10325.0	15144.0	21562.0	30220.0	41137.0	54418.0	70919.0	89588.0	111494.0	140088.0	180533.0	239592.0	314457.0	391256.0	363232.0	289.0
SA-PE-026_5	10.0	3.0	3.0	5.0	6.0	8.0	15.0	24.0	42.0	76.0	150.0	231.0	383.0	566.0	698.0	842.0	1088.0	1350.0	1777.0	2452.0	3284.0	4654.0	6669.0	9598.0	14013.0	19601.0	27130.0	36743.0	48749.0	62697.0	79016.0	97694.0	121855.0	153825.0	197836.0	258032.0	327218.0	345636.0	326.0
SA-PE-026_6	21.0	3.0	3.0	2.0	4.0	13.0	17.0	31.0	37.0	90.0	155.0	233.0	410.0	544.0	634.0	899.0	1091.0	1466.0	1900.0	2352.0	3380.0	4599.0	6639.0	9685.0	13836.0	19786.0	27474.0	37285.0	49458.0	63489.0	79637.0	99125.0	122450.0	154933.0	200140.0	259620.0	328435.0	337759.0	281.0
SA-PE-026_7	14.0	4.0	4.0	2.0	9.0	13.0	18.0	21.0	58.0	88.0	169.0	289.0	452.0	664.0	868.0	1056.0	1413.0	1737.0	2272.0	3012.0	4123.0	5847.0	8258.0	11872.0	17290.0	24510.0	34221.0	46109.0	60790.0	77953.0	98397.0	121517.0	151464.0	191488.0	247943.0	326332.0	426310.0	490823.0	421.0
SA-PE-027_1	15.0	3.0	2.0	2.0	4.0	10.0	20.0	17.0	46.0	81.0	128.0	242.0	393.0	539.0	687.0	882.0	1142.0	1465.0	1861.0	2533.0	3389.0	4684.0	6908.0	9985.0	14677.0	20878.0	28895.0	39525.0	52797.0	68862.0	87070.0	108612.0	135697.0	172255.0	223904.0	298496.0	396232.0	437652.0	359.0
SA-PE-027_2	15.0	4.0	2.0	1.0	4.0	10.0	12.0	24.0	46.0	76.0	147.0	244.0	364.0	473.0	631.0	818.0	1055.0	1408.0	1875.0	2454.0	3213.0	4804.0	6806.0	10082.0	14634.0	20935.0	29465.0	40027.0	53091.0	68545.0	87207.0	107740.0	134776.0	169636.0	221738.0	293618.0	385074.0	450189.0	453.0
SA-PE-027_3	19.0	2.0	1.0	3.0	3.0	5.0	11.0	25.0	44.0	69.0	142.0	240.0	355.0	512.0	685.0	810.0	1073.0	1355.0	1769.0	2369.0	3355.0	4803.0	6781.0	9896.0	14505.0	21083.0	29222.0	39955.0	53170.0	68780.0	87233.0	107942.0	135824.0	171170.0	222867.0	292268.0	380416.0	421994.0	359.0
SA-PE-027_4	11.0	7.0	2.0	2.0	5.0	11.0	8.0	17.0	34.0	90.0	144.0	232.0	347.0	467.0	573.0	785.0	940.0	1237.0	1609.0	2140.0	3053.0	4281.0	6073.0	9251.0	12824.0	19054.0	26407.0	36355.0	48444.0	62757.0	79868.0	100470.0	126369.0	162252.0	218254.0	287304.0	360143.0	338103.0	281.0
SA-PE-027_5	11.0	3.0	2.0	2.0	4.0	5.0	10.0	17.0	39.0	77.0	124.0	225.0	323.0	420.0	523.0	699.0	936.0	1177.0	1524.0	2008.0	2772.0	3941.0	5631.0	8155.0	11843.0	17117.0	23970.0	32033.0	42988.0	55490.0	70160.0	87275.0	109395.0	137483.0	178246.0	233868.0	299099.0	322123.0	294.0
SA-PE-027_6	7.0	4.0	2.0	3.0	6.0	9.0	9.0	23.0	36.0	62.0	127.0	221.0	333.0	474.0	542.0	686.0	894.0	1164.0	1503.0	2089.0	2752.0	3897.0	5696.0	8213.0	12080.0	17274.0	23800.0	32537.0	43394.0	55772.0	70982.0	87735.0	110050.0	138856.0	178870.0	234927.0	300122.0	313804.0	248.0
SA-PE-027_7	5.0	2.0	2.0	4.0	7.0	11.0	10.0	20.0	40.0	67.0	157.0	237.0	384.0	541.0	690.0	906.0	1161.0	1411.0	1859.0	2554.0	3493.0	4932.0	7138.0	10152.0	15190.0	21763.0	29821.0	40666.0	53834.0	69076.0	87467.0	108147.0	135638.0	170438.0	222435.0	294423.0	389766.0	452221.0	374.0
SA-PE-028_1	9.0	4.0	2.0	2.0	4.0	5.0	14.0	9.0	29.0	63.0	100.0	165.0	275.0	368.0	545.0	670.0	877.0	1133.0	1377.0	1993.0	2626.0	3786.0	5218.0	7769.0	11396.0	15946.0	22905.0	30907.0	41192.0	53463.0	66976.0	82891.0	103326.0	131707.0	169464.0	224107.0	293487.0	319621.0	264.0
SA-PE-028_2	4.0	4.0	1.0	3.0	0.0	7.0	13.0	15.0	37.0	57.0	106.0	188.0	265.0	361.0	496.0	627.0	818.0	1092.0	1400.0	1859.0	2629.0	3728.0	5260.0	7861.0	11392.0	16258.0	22919.0	30744.0	40518.0	52554.0	66657.0	82018.0	102349.0	128489.0	166976.0	219261.0	284771.0	327851.0	344.0
SA-PE-028_3	5.0	0.0	3.0	4.0	2.0	2.0	8.0	14.0	30.0	51.0	95.0	182.0	299.0	396.0	491.0	657.0	758.0	1065.0	1468.0	1858.0	2550.0	3760.0	5403.0	7783.0	11338.0	16185.0	22845.0	30970.0	41378.0	53190.0	66329.0	83378.0	103843.0	130904.0	168527.0	219936.0	284224.0	309948.0	282.0
SA-PE-028_4	7.0	3.0	1.0	1.0	5.0	1.0	15.0	9.0	22.0	40.0	89.0	149.0	255.0	334.0	401.0	541.0	743.0	876.0	1169.0	1638.0	2207.0	3354.0	4735.0	7005.0	10300.0	14710.0	20571.0	28186.0	36568.0	48452.0	61173.0	76213.0	95615.0	122650.0	162737.0	213130.0	265712.0	247432.0	206.0
SA-PE-028_5	3.0	3.0	1.0	0.0	4.0	5.0	12.0	14.0	24.0	42.0	82.0	156.0	227.0	332.0	371.0	537.0	668.0	863.0	1168.0	1558.0	2193.0	3071.0	4318.0	6434.0	9203.0	13343.0	18286.0	25012.0	32977.0	42631.0	54101.0	66927.0	83030.0	105212.0	135601.0	175817.0	221608.0	236705.0	203.0
SA-PE-028_6	9.0	1.0	1.0	0.0	3.0	4.0	11.0	15.0	24.0	42.0	79.0	138.0	226.0	341.0	396.0	532.0	711.0	912.0	1179.0	1504.0	2149.0	3086.0	4439.0	6273.0	9292.0	13630.0	18978.0	25477.0	33578.0	42888.0	54318.0	67341.0	84705.0	106005.0	136801.0	176364.0	225134.0	230327.0	161.0
SA-PE-028_7	9.0	0.0	2.0	1.0	2.0	5.0	11.0	13.0	31.0	65.0	101.0	183.0	247.0	370.0	512.0	662.0	854.0	1131.0	1475.0	2008.0	2751.0	3716.0	5599.0	8139.0	11596.0	16539.0	23286.0	31061.0	41543.0	53138.0	67195.0	83396.0	103517.0	130192.0	168677.0	222489.0	289827.0	334888.0	301.0
SA-PE-029_1	13.0	4.0	1.0	3.0	4.0	3.0	19.0	13.0	48.0	70.0	141.0	226.0	333.0	569.0	730.0	938.0	1182.0	1479.0	1929.0	2728.0	3520.0	5060.0	7297.0	10521.0	15241.0	21888.0	30620.0	41672.0	55043.0	71081.0	89780.0	111433.0	140087.0	177003.0	229511.0	305708.0	402561.0	444394.0	352.0
SA-PE-029_2	8.0	2.0	1.0	0.0	7.0	8.0	10.0	26.0	52.0	83.0	150.0	256.0	374.0	503.0	659.0	844.0	1123.0	1369.0	1890.0	2530.0	3568.0	5045.0	7240.0	10512.0	15668.0	22131.0	30700.0	41931.0	55027.0	71323.0	89372.0	110704.0	137827.0	174492.0	226300.0	299333.0	390878.0	455568.0	435.0
SA-PE-029_3	13.0	3.0	2.0	1.0	4.0	12.0	17.0	30.0	43.0	71.0	136.0	252.0	371.0	503.0	631.0	922.0	1132.0	1453.0	1904.0	2669.0	3645.0	5044.0	7143.0	10482.0	15452.0	22289.0	30681.0	41863.0	55446.0	71588.0	89954.0	111745.0	139779.0	176313.0	228295.0	300199.0	388872.0	431262.0	342.0
SA-PE-029_4	10.0	1.0	0.0	8.0	4.0	9.0	14.0	18.0	27.0	65.0	96.0	208.0	349.0	450.0	591.0	749.0	969.0	1351.0	1711.0	2281.0	3192.0	4569.0	6497.0	9615.0	13747.0	19570.0	27597.0	37919.0	49961.0	64824.0	82420.0	103116.0	128686.0	166800.0	223283.0	292634.0	367583.0	344394.0	279.0
SA-PE-029_5	8.0	3.0	1.0	4.0	5.0	6.0	16.0	16.0	33.0	66.0	115.0	186.0	314.0	427.0	547.0	758.0	949.0	1195.0	1603.0	2193.0	3060.0	4095.0	5947.0	8811.0	12617.0	17707.0	24693.0	34022.0	44489.0	57309.0	72890.0	90427.0	111966.0	141440.0	183328.0	240267.0	304493.0	328968.0	304.0
SA-PE-029_6	6.0	4.0	1.0	2.0	6.0	2.0	18.0	11.0	42.0	82.0	141.0	189.0	307.0	437.0	546.0	703.0	949.0	1236.0	1570.0	2206.0	2897.0	4251.0	6002.0	8736.0	12742.0	17966.0	25149.0	34172.0	45079.0	58106.0	73412.0	90899.0	113474.0	142865.0	184126.0	240265.0	307015.0	319839.0	249.0
SA-PE-029_7	6.0	2.0	3.0	3.0	7.0	4.0	16.0	20.0	39.0	88.0	172.0	268.0	385.0	559.0	709.0	949.0	1183.0	1594.0	1993.0	2637.0	3684.0	5297.0	7437.0	10973.0	15586.0	22459.0	31299.0	42307.0	55532.0	71538.0	90400.0	111595.0	139499.0	175623.0	228142.0	301553.0	397707.0	463090.0	393.0
SA-PE-030_1	13.0	2.0	3.0	8.0	2.0	5.0	22.0	25.0	46.0	88.0	156.0	304.0	368.0	638.0	836.0	1040.0	1329.0	1750.0	2196.0	3032.0	4169.0	5764.0	8475.0	12346.0	18018.0	26171.0	36978.0	50568.0	67756.0	87860.0	111497.0	139985.0	175219.0	221519.0	289141.0	381973.0	505447.0	557641.0	444.0
SA-PE-030_2	16.0	2.0	1.0	5.0	6.0	7.0	15.0	20.0	61.0	92.0	145.0	244.0	432.0	584.0	751.0	924.0	1332.0	1597.0	2104.0	2858.0	4124.0	5745.0	8225.0	12543.0	18086.0	25906.0	36842.0	50511.0	67348.0	87042.0	110806.0	137929.0	172609.0	218878.0	283309.0	373947.0	488290.0	569767.0	654.0
SA-PE-030_3	9.0	3.0	2.0	3.0	3.0	12.0	17.0	26.0	51.0	93.0	170.0	253.0	419.0	586.0	794.0	998.0	1284.0	1639.0	2217.0	2875.0	4068.0	5820.0	8434.0	12428.0	18365.0	26395.0	37552.0	50835.0	67888.0	88375.0	111881.0	139366.0	174839.0	220972.0	285584.0	373383.0	485292.0	537957.0	488.0
SA-PE-030_4	10.0	4.0	3.0	1.0	5.0	6.0	14.0	27.0	39.0	82.0	147.0	231.0	378.0	558.0	667.0	905.0	1182.0	1470.0	1963.0	2581.0	3621.0	5192.0	7695.0	11378.0	16549.0	24039.0	33707.0	46687.0	61757.0	80945.0	102793.0	128583.0	162703.0	209591.0	279925.0	367261.0	458534.0	432282.0	297.0
SA-PE-030_5	11.0	7.0	4.0	3.0	8.0	9.0	13.0	28.0	43.0	67.0	139.0	211.0	361.0	457.0	619.0	847.0	1041.0	1348.0	1836.0	2441.0	3375.0	4641.0	6857.0	10024.0	14761.0	20882.0	29918.0	40648.0	54081.0	70279.0	88881.0	111040.0	138552.0	176280.0	227537.0	297022.0	377857.0	407585.0	418.0
SA-PE-030_6	18.0	6.0	0.0	3.0	6.0	8.0	21.0	16.0	46.0	75.0	109.0	247.0	388.0	495.0	664.0	880.0	1025.0	1414.0	1843.0	2485.0	3417.0	4826.0	7089.0	10310.0	14900.0	21218.0	30236.0	41200.0	54769.0	71512.0	90636.0	112436.0	141069.0	178858.0	230372.0	301026.0	383417.0	400232.0	313.0
SA-PE-030_7	14.0	0.0	5.0	1.0	7.0	13.0	16.0	36.0	59.0	81.0	173.0	250.0	433.0	632.0	816.0	951.0	1304.0	1817.0	2341.0	3115.0	4237.0	6045.0	8828.0	12693.0	18716.0	27032.0	37934.0	51455.0	67915.0	88833.0	111655.0	138993.0	173217.0	219893.0	284074.0	377607.0	494508.0	576690.0	526.0
SA-PE-031_1	21.0	3.0	1.0	2.0	3.0	4.0	12.0	27.0	45.0	82.0	141.0	209.0	382.0	504.0	680.0	793.0	1059.0	1301.0	1635.0	2221.0	3013.0	4067.0	5869.0	8610.0	12299.0	17560.0	24691.0	33797.0	44653.0	57526.0	73161.0	90850.0	113744.0	144194.0	186660.0	247896.0	327785.0	364856.0	296.0
SA-PE-031_2	10.0	7.0	2.0	2.0	4.0	6.0	14.0	21.0	51.0	73.0	143.0	209.0	344.0	535.0	639.0	832.0	987.0	1209.0	1587.0	2139.0	2902.0	3950.0	5787.0	8482.0	12463.0	17717.0	24641.0	33404.0	44205.0	57146.0	72622.0	89263.0	112274.0	141213.0	183776.0	242170.0	318951.0	374024.0	392.0
SA-PE-031_3	8.0	7.0	3.0	5.0	8.0	5.0	22.0	28.0	47.0	73.0	143.0	248.0	343.0	496.0	624.0	788.0	1020.0	1280.0	1606.0	2126.0	2880.0	3993.0	5897.0	8512.0	12206.0	17486.0	24337.0	33524.0	44232.0	57876.0	72189.0	90905.0	112221.0	142047.0	183756.0	241773.0	314500.0	350416.0	275.0
SA-PE-031_4	11.0	0.0	1.0	4.0	5.0	10.0	12.0	30.0	45.0	64.0	120.0	221.0	310.0	425.0	546.0	732.0	891.0	1130.0	1427.0	1981.0	2624.0	3746.0	5336.0	7735.0	11147.0	15838.0	22089.0	30395.0	40638.0	52439.0	66997.0	83259.0	105565.0	135468.0	180342.0	237310.0	298601.0	282409.0	239.0
SA-PE-031_5	6.0	5.0	0.0	1.0	4.0	6.0	9.0	23.0	41.0	67.0	119.0	187.0	304.0	418.0	518.0	653.0	837.0	948.0	1315.0	1738.0	2409.0	3415.0	4718.0	6975.0	10021.0	14213.0	19921.0	26959.0	35810.0	46435.0	58212.0	72425.0	90509.0	113866.0	146924.0	194180.0	247765.0	266918.0	264.0
SA-PE-031_6	11.0	2.0	1.0	2.0	1.0	10.0	10.0	17.0	37.0	72.0	114.0	208.0	352.0	415.0	513.0	651.0	817.0	1064.0	1391.0	1852.0	2391.0	3538.0	4809.0	7049.0	10233.0	14385.0	20210.0	27254.0	35809.0	46407.0	59033.0	73372.0	90943.0	115148.0	148531.0	194941.0	248315.0	261356.0	194.0
SA-PE-031_7	6.0	3.0	5.0	2.0	4.0	8.0	11.0	21.0	41.0	110.0	134.0	258.0	339.0	506.0	716.0	882.0	1022.0	1359.0	1714.0	2192.0	3136.0	4151.0	6208.0	8902.0	12777.0	18232.0	25140.0	34211.0	44552.0	57574.0	73520.0	89984.0	112148.0	142380.0	184088.0	245286.0	322664.0	378442.0	345.0
SA-PE-032_1	5.0	5.0	4.0	4.0	3.0	9.0	6.0	14.0	29.0	42.0	106.0	139.0	226.0	345.0	469.0	516.0	693.0	931.0	1137.0	1530.0	2234.0	3060.0	4342.0	6156.0	9051.0	12685.0	17724.0	24229.0	31765.0	40529.0	51304.0	64009.0	80000.0	102351.0	133692.0	178331.0	237342.0	266327.0	225.0
SA-PE-032_2	9.0	3.0	3.0	3.0	2.0	6.0	9.0	14.0	23.0	43.0	80.0	178.0	223.0	295.0	377.0	541.0	676.0	877.0	1106.0	1483.0	2048.0	3009.0	4222.0	6180.0	8976.0	12579.0	17564.0	24199.0	31626.0	40920.0	51372.0	64365.0	79968.0	101152.0	131916.0	175106.0	231050.0	273472.0	254.0
SA-PE-032_3	9.0	2.0	2.0	1.0	5.0	5.0	10.0	11.0	32.0	54.0	73.0	118.0	211.0	291.0	420.0	491.0	705.0	844.0	1206.0	1559.0	2066.0	2958.0	4225.0	6135.0	8983.0	12619.0	17665.0	24146.0	32053.0	41050.0	51633.0	64313.0	79997.0	101864.0	131339.0	174717.0	227315.0	257018.0	227.0
SA-PE-032_4	5.0	2.0	0.0	2.0	5.0	2.0	8.0	11.0	23.0	36.0	74.0	117.0	204.0	269.0	368.0	456.0	619.0	802.0	1007.0	1372.0	1922.0	2801.0	3824.0	5626.0	8045.0	11586.0	15815.0	21841.0	29045.0	37449.0	47579.0	59521.0	74736.0	96905.0	129506.0	170953.0	216964.0	205227.0	167.0
SA-PE-032_5	9.0	2.0	2.0	0.0	3.0	3.0	8.0	13.0	30.0	52.0	75.0	141.0	203.0	272.0	324.0	436.0	564.0	737.0	948.0	1262.0	1726.0	2441.0	3613.0	5101.0	7375.0	10416.0	14448.0	19470.0	25480.0	32715.0	41723.0	51505.0	63876.0	81449.0	105841.0	140240.0	179587.0	195396.0	184.0
SA-PE-032_6	4.0	1.0	0.0	1.0	4.0	6.0	4.0	18.0	22.0	36.0	73.0	108.0	163.0	241.0	367.0	459.0	607.0	731.0	972.0	1276.0	1815.0	2334.0	3595.0	5184.0	7504.0	10590.0	14502.0	19627.0	26145.0	33351.0	42253.0	52283.0	65364.0	82590.0	107177.0	140445.0	179965.0	190858.0	150.0
SA-PE-032_7	9.0	3.0	0.0	4.0	3.0	5.0	12.0	9.0	28.0	69.0	89.0	164.0	245.0	365.0	426.0	554.0	748.0	911.0	1228.0	1573.0	2232.0	3120.0	4404.0	6336.0	9433.0	13028.0	18163.0	24620.0	32145.0	41067.0	51804.0	64617.0	80261.0	101678.0	132220.0	176088.0	233033.0	275134.0	215.0
SA-PE-033_1	12.0	6.0	4.0	3.0	5.0	6.0	14.0	11.0	29.0	64.0	143.0	209.0	345.0	535.0	709.0	853.0	1161.0	1487.0	1906.0	2658.0	3454.0	4722.0	6859.0	9912.0	14140.0	20464.0	28536.0	39283.0	52429.0	67778.0	86687.0	108148.0	134540.0	170130.0	220591.0	288108.0	373612.0	396959.0	331.0
SA-PE-033_2	10.0	5.0	2.0	3.0	3.0	6.0	15.0	22.0	47.0	64.0	135.0	221.0	329.0	516.0	682.0	810.0	1070.0	1441.0	1785.0	2475.0	3243.0	4576.0	6766.0	9651.0	14027.0	20303.0	28574.0	39261.0	52269.0	67622.0	85718.0	106319.0	132482.0	167595.0	217151.0	282965.0	361547.0	405443.0	419.0
SA-PE-033_3	9.0	3.0	1.0	4.0	2.0	3.0	19.0	18.0	45.0	77.0	119.0	217.0	349.0	461.0	638.0	832.0	1065.0	1450.0	1774.0	2555.0	3285.0	4709.0	6492.0	9624.0	13908.0	20375.0	28432.0	38894.0	52010.0	67908.0	85756.0	106626.0	132855.0	167731.0	215907.0	281339.0	356529.0	380242.0	300.0
SA-PE-033_4	12.0	1.0	4.0	5.0	6.0	3.0	13.0	20.0	32.0	62.0	110.0	198.0	306.0	426.0	598.0	774.0	925.0	1260.0	1668.0	2130.0	2915.0	4096.0	5933.0	8709.0	12665.0	18045.0	25574.0	35184.0	47330.0	61816.0	78563.0	98905.0	124373.0	159271.0	211616.0	274728.0	335888.0	306156.0	241.0
SA-PE-033_5	4.0	2.0	1.0	4.0	1.0	7.0	8.0	18.0	28.0	58.0	99.0	181.0	303.0	375.0	535.0	697.0	871.0	1176.0	1505.0	2023.0	2643.0	3851.0	5444.0	7832.0	11572.0	16251.0	22797.0	31362.0	41783.0	54187.0	68958.0	85464.0	106911.0	134512.0	172622.0	223727.0	279483.0	289876.0	280.0
SA-PE-033_6	4.0	5.0	2.0	1.0	4.0	4.0	7.0	17.0	28.0	57.0	117.0	206.0	317.0	441.0	528.0	682.0	941.0	1119.0	1482.0	2003.0	2754.0	3753.0	5403.0	7952.0	11497.0	16645.0	23230.0	31967.0	42361.0	54008.0	69984.0	86223.0	108400.0	136698.0	174179.0	226419.0	281650.0	285643.0	211.0
SA-PE-033_7	8.0	3.0	4.0	1.0	2.0	10.0	16.0	26.0	28.0	85.0	114.0	224.0	358.0	533.0	693.0	882.0	1173.0	1445.0	1878.0	2583.0	3435.0	4813.0	6823.0	9905.0	14396.0	20843.0	29304.0	39423.0	53339.0	68029.0	86338.0	107391.0	134167.0	169168.0	219195.0	286174.0	368217.0	415758.0	339.0
SA-PE-034_1	5.0	3.0	0.0	1.0	4.0	6.0	8.0	12.0	22.0	43.0	80.0	150.0	211.0	323.0	436.0	548.0	718.0	914.0	1216.0	1526.0	2162.0	2990.0	4282.0	6393.0	9261.0	12899.0	18067.0	24595.0	32251.0	41873.0	52831.0	65839.0	81568.0	102739.0	131856.0	173335.0	225417.0	239641.0	187.0
SA-PE-034_2	5.0	1.0	2.0	0.0	4.0	5.0	8.0	13.0	25.0	40.0	85.0	145.0	217.0	290.0	379.0	477.0	618.0	864.0	1087.0	1440.0	2062.0	2877.0	4295.0	6195.0	9058.0	12940.0	17826.0	24352.0	32309.0	41220.0	51837.0	64806.0	79620.0	100236.0	129245.0	168030.0	216333.0	244584.0	233.0
SA-PE-034_3	7.0	2.0	1.0	0.0	3.0	7.0	9.0	14.0	26.0	36.0	83.0	131.0	233.0	311.0	404.0	476.0	618.0	820.0	1079.0	1500.0	2062.0	2953.0	4196.0	6090.0	8931.0	12622.0	17939.0	24226.0	32463.0	41650.0	51888.0	64526.0	80691.0	100957.0	129554.0	167714.0	214275.0	230630.0	177.0
SA-PE-034_4	7.0	0.0	1.0	1.0	3.0	4.0	10.0	11.0	19.0	44.0	68.0	135.0	191.0	302.0	352.0	473.0	579.0	756.0	977.0	1381.0	1895.0	2585.0	3854.0	5588.0	8086.0	11544.0	16135.0	21998.0	29574.0	37923.0	48415.0	59589.0	74676.0	96098.0	126290.0	165028.0	202614.0	184466.0	121.0
SA-PE-034_5	5.0	1.0	1.0	4.0	1.0	3.0	2.0	8.0	17.0	36.0	74.0	102.0	195.0	242.0	330.0	400.0	530.0	694.0	938.0	1215.0	1714.0	2405.0	3566.0	5202.0	7315.0	10464.0	14457.0	19661.0	25974.0	33302.0	41808.0	52259.0	64570.0	81481.0	103974.0	134012.0	167573.0	175017.0	144.0
SA-PE-034_6	10.0	1.0	2.0	0.0	4.0	4.0	8.0	13.0	19.0	44.0	70.0	109.0	205.0	234.0	312.0	435.0	559.0	764.0	936.0	1275.0	1606.0	2368.0	3464.0	5052.0	7397.0	10497.0	14526.0	20018.0	26334.0	33910.0	42365.0	52354.0	64863.0	82078.0	105129.0	135739.0	169400.0	172751.0	151.0
SA-PE-034_7	6.0	1.0	0.0	2.0	1.0	1.0	9.0	11.0	30.0	52.0	74.0	147.0	231.0	312.0	411.0	548.0	704.0	932.0	1258.0	1603.0	2100.0	3127.0	4316.0	6215.0	9179.0	13045.0	18089.0	24539.0	32395.0	41896.0	52877.0	64982.0	80747.0	101826.0	130572.0	170428.0	221143.0	250514.0	200.0
SA-PE-035_1	4.0	3.0	1.0	2.0	3.0	5.0	10.0	20.0	32.0	48.0	95.0	159.0	273.0	380.0	505.0	667.0	827.0	1055.0	1406.0	1784.0	2471.0	3530.0	5251.0	7409.0	10912.0	15878.0	22322.0	30723.0	41285.0	52968.0	67910.0	84844.0	105867.0	134640.0	174076.0	229501.0	302320.0	331842.0	300.0
SA-PE-035_2	7.0	4.0	1.0	0.0	3.0	5.0	13.0	12.0	25.0	43.0	100.0	160.0	214.0	320.0	453.0	585.0	785.0	1007.0	1271.0	1745.0	2453.0	3481.0	5116.0	7682.0	10978.0	15939.0	22163.0	30690.0	40612.0	52473.0	66482.0	83390.0	104144.0	131602.0	170070.0	224063.0	292295.0	338432.0	363.0
SA-PE-035_3	12.0	8.0	1.0	2.0	3.0	5.0	11.0	16.0	35.0	59.0	107.0	182.0	243.0	330.0	463.0	582.0	764.0	1020.0	1352.0	1815.0	2522.0	3596.0	5216.0	7582.0	11110.0	15666.0	22502.0	30564.0	41291.0	53171.0	67305.0	84607.0	104905.0	132984.0	171072.0	223423.0	289137.0	320099.0	247.0
SA-PE-035_4	4.0	2.0	2.0	3.0	4.0	2.0	12.0	17.0	22.0	44.0	85.0	134.0	232.0	304.0	414.0	572.0	721.0	967.0	1149.0	1646.0	2173.0	3125.0	4720.0	6590.0	9913.0	14300.0	20204.0	27650.0	37578.0	48407.0	62158.0	78032.0	98270.0	125853.0	167931.0	219676.0	273802.0	257339.0	203.0
